"edge_name","FC_ctrl","FC_exp","FC_exp_ctrl","statistics","p_value","mlog10p","adj_p_value","mlog10padj","perturbation_score","Mode","edge_type","node1_log2FC","node2_log2FC","FA_change"
"TAG_58:7;0 --> DAG_18:1;0_18:1;0",2.13580104657849,4.54132814105,2.12628800249214,3.39626876191033,0.0094122612812276,2.026306025459,0.285764401957008,0.543991872803748,2.20530386330999,"Increase","Non-change",-0.685835567892844,-0.451364449254968," (22:5)"
"DAG_16:0;0_18:2;0 --> TAG_54:3;0",31.252511952954,118.530397142036,3.79266784444292,2.05735235218846,0.073662305391634,1.13275469325741,0.471437891714688,0.326575514087361,2.1785285839707,"Increase","Non-change",-1.13156790576645,-1.05319244166355," (20:1)"
"DAG_18:1;0_18:2;0 --> TAG_56:3;0",0.341677028562616,0.840759934179693,2.46068615650471,2.74108327259879,0.0254066519815056,1.59505256130764,0.332567484722245,0.478120214214522,2.07207003902129,"Increase","Non-change",-0.397950218587185,-1.44201392256445," (20:0)"
"DAG_16:0;0_18:0;0 --> TAG_54:3;0",240.412927576666,4587.07447553633,19.079982602323,1.04340539888795,0.32726202626836,0.485104384972718,0.651493848589791,0.186089680544063,2.06362820852535,"Increase","Non-change",-2.03786246204463,-1.05319244166355," (20:3)"
"TAG_52:4;0 --> DAG_16:0;0_18:1;0",0.0488488110130933,0.11791040966999,2.41378259213691,2.78025613767594,0.0239151072881562,1.62132766645208,0.331370423471702,0.479686257221011,2.06118695440155,"Increase","Non-change",-0.510508797241705,-0.951232810248158," (18:3)"
"TAG_56:6;0 --> DAG_18:1;0_18:1;0",0.409598144294955,0.802950367882027,1.96033692795204,3.53711996998432,0.0076519778763016,2.11622629429216,0.285764401957008,0.543991872803748,2.05507081486869,"Increase","Non-change",-0.234590536601284,-0.451364449254968," (20:4)"
"TAG_50:3;0 --> DAG_18:1;0_18:1;0",0.154581656594944,0.354890181043464,2.29581044000191,2.91618046317649,0.0194044733049802,1.7120981408057,0.330314739425954,0.481072046627881,2.05281170903239,"Increase","Non-change",-0.637267587906865,-0.451364449254968," (14:1)"
"PC_17:0;0_20:3;0 --> LPC_20:3;0",0.301415419614938,3.4828595741327,11.5550145993928,1.20266092688283,0.263491428919425,0.579233507333937,0.605306190398924,0.218024884583489,2.04495330107663,"Increase","Decrease",0.213672745378977,-0.282464059657757," (17:0)"
"LPE_18:2;0 --> PE_18:1;0_18:2;0",0.444206795952594,1.62754410082765,3.66393336539891,1.96403753739743,0.085124998336929,1.06994288356389,0.508385406734437,0.293806924415569,2.00442379297936,"Increase","Non-change",-0.588586520982774,-2.05598066423469," (18:1)"
"DAG_16:0;0_18:0;0 --> TAG_56:3;0",6.26148475532553,84.2249872743415,13.4512804175889,1.11555241518028,0.296999266626211,0.527244623075323,0.638548423246354,0.194806163159718,1.9769941911362,"Increase","Non-change",-2.03786246204463,-1.44201392256445," (22:3)"
"DAG_18:2;0_18:2;0 --> TAG_58:8;0",5.36531984408428,17.8226193307943,3.3218186144942,2.03285848204159,0.0765171391933858,1.11624127565143,0.471437891714688,0.326575514087361,1.93330008369938,"Increase","Non-change",-1.02436370297721,-0.416939758209056," (22:4)"
"DAG_18:2;0_18:2;0 --> TAG_54:4;0",72.9895435758679,195.932523142648,2.68439167507588,2.38333561040759,0.0443143683998454,1.35345543619192,0.407293299225497,0.390092734852204,1.92812610171255,"Increase","Non-change",-1.02436370297721,-0.768050047193287," (18:0)"
"DAG_16:1;0_18:1;0 --> TAG_56:3;0",1.55581703034152,3.8122582208033,2.45032555014935,2.51616569506426,0.0360232753017784,1.44341680287625,0.374758267252372,0.426248777739235,1.86629958660782,"Increase","Non-change",-0.568211260043803,-1.44201392256445," (22:1)"
"DAG_16:1;0_18:1;0 --> TAG_54:3;0",50.4784874143074,156.416581891451,3.09867806869183,2.03549439794013,0.0762048204579307,1.11801755579866,0.471437891714688,0.326575514087361,1.82421656104391,"Increase","Non-change",-0.568211260043803,-1.05319244166355," (20:1)"
"TAG_52:3;0 --> DAG_18:1;0_18:1;0",0.0277859522841218,0.0517845796108272,1.86369641325625,3.38933947301403,0.00950925173704594,2.02185365543452,0.285764401957008,0.543991872803748,1.81596197210368,"Increase","Non-change",-0.377335582504693,-0.451364449254968," (16:1)"
"TAG_51:4;0 --> DAG_18:1;0_18:2;0",4.462595631159,8.21140867882396,1.84005214846036,3.35907078369432,0.00994548752723335,2.00237392292691,0.285764401957008,0.543991872803748,1.76158175859777,"Increase","Non-change",-0.720464793583928,-0.397950218587185," (15:1)"
"TAG_49:2;0 --> DAG_16:1;0_18:1;0",0.489084979252149,0.900743122948768,1.84169042428185,3.34749469714953,0.0101178709754879,1.99491086307638,0.285764401957008,0.543991872803748,1.75757746381064,"Increase","Non-change",-0.801074731448447,-0.568211260043803," (15:0)"
"TAG_53:3;0 --> DAG_18:1;0_18:1;0",1.40643736691769,2.36094150467003,1.67866807310745,3.61656964889719,0.00681641115490474,2.16644422151,0.285764401957008,0.543991872803748,1.61902057694299,"Increase","Non-change",-0.367339401144627,-0.451364449254968," (17:1)"
"TAG_50:3;0 --> DAG_18:0;0_18:2;0",0.00493265620600775,0.0135342282869615,2.7438012546825,1.98450374765256,0.0824718014145618,1.0836945191284,0.501833131248985,0.299440669757902,1.57804993349806,"Increase","Non-change",-0.637267587906865,-1.78537291116497," (14:1)"
"TAG_56:6;0 --> DAG_16:0;0_18:1;0",0.297143648712979,0.569896701247386,1.91791648152597,2.78203631903323,0.0238495078578902,1.62252057833489,0.331370423471702,0.479686257221011,1.52442281779791,"Increase","Non-change",-0.234590536601284,-0.951232810248158," (22:5)"
"TAG_54:6;0 --> DAG_16:0;0_18:1;0",0.168062016778986,0.318924116550969,1.8976573211684,2.81720530767996,0.0225909067907613,1.64606633630761,0.331370423471702,0.479686257221011,1.52132659660567,"Increase","Non-change",-0.718534454673149,-0.951232810248158," (20:5)"
"TAG_51:2;0 --> DAG_18:1;0_18:1;0",0.976566436167464,1.79322280412266,1.83625275015611,2.87376768284529,0.0207087525871143,1.68384606049085,0.331370423471702,0.479686257221011,1.47633670441908,"Increase","Non-change",-0.519518598964668,-0.451364449254968," (15:0)"
"PC_16:1;0_17:0;0 --> LPC_16:1;0",4.21186117389341,20.1377096080084,4.78119025689379,1.32066282237677,0.223141452832244,0.651419743638074,0.563520615274422,0.249090191532415,1.47049526663104,"Increase","Decrease",0.597380610067878,-0.525324927737515," (17:0)"
"DAG_16:0;0_18:0;0 --> TAG_54:4;0",277.24043401952,1956.58936108306,7.05737374853953,1.07780278723949,0.312545051507496,0.505087372845009,0.644096021245934,0.191049383589428,1.42390768016003,"Increase","Non-change",-2.03786246204463,-0.768050047193287," (20:4)"
"TAG_54:6;0 --> DAG_18:1;0_18:1;0",0.236211146002217,0.455380526686281,1.92785367834423,2.58884697204314,0.032170724686204,1.49253915595614,0.345835290376693,0.461130691704514,1.4134279493304,"Increase","Non-change",-0.718534454673149,-0.451364449254968," (18:4)"
"TAG_49:2;0 --> DAG_18:0;0_18:2;0",0.0878296536974792,0.232657506451104,2.64896303989164,1.86442117143156,0.0992542465779475,1.00325090294353,0.520271493087581,0.283769969479572,1.40999662349314,"Increase","Non-change",-0.801074731448447,-1.78537291116497," (13:0)"
"TAG_50:2;0 --> DAG_16:0;0_18:1;0",0.0494452239810692,0.0799933162238133,1.6178168442404,3.36958211973114,0.0097916468368884,2.00914425896041,0.285764401957008,0.543991872803748,1.39444313144061,"Increase","Non-change",-0.648127944839363,-0.951232810248158," (16:1)"
"DAG_16:0;0_18:0;0 --> TAG_56:4;0",7.79542181763938,45.2324340620784,5.80243572704777,1.1481706851323,0.284069852402032,0.546574854380462,0.625911410873989,0.203487130832973,1.38647382517577,"Increase","Non-change",-2.03786246204463,-1.00687616305269," (22:4)"
"TAG_51:4;0 --> DAG_16:1;0_18:1;0",0.981177496860041,2.22904547301556,2.27180655910775,2.05134434745973,0.0743528053840839,1.12870264059405,0.471437891714688,0.326575514087361,1.33620333039707,"Increase","Non-change",-0.720464793583928,-0.568211260043803," (17:2)"
"PC_16:0;0_22:6;0 --> LPC_22:6;0",0.0126707577448082,0.0251224365173099,1.98270987602171,2.37573138731779,0.0448434532744759,1.34830095093205,0.407293299225497,0.390092734852204,1.33141157742445,"Increase","Non-change",-0.220833592794206,-0.178024754719082," (16:0)"
"DAG_16:0;0_18:2;0 --> TAG_52:2;0",102.162097447857,184.185454368645,1.80287463716818,2.63585121985774,0.0299052931998298,1.52425193528685,0.332567484722245,0.478120214214522,1.29607002207797,"Increase","Non-change",-1.13156790576645,-0.485989598059436," (18:0)"
"TAG_51:2;0 --> DAG_16:0;0_18:1;0",0.710185375631034,1.21062448040332,1.70465982818587,2.83585977639332,0.0219513546060188,1.65853867452131,0.331370423471702,0.479686257221011,1.27621876162586,"Increase","Non-change",-0.519518598964668,-0.951232810248158," (17:1)"
"TAG_53:4;0 --> DAG_18:0;0_18:2;0",0.0851599968264401,0.235190552724331,2.7617491955015,1.65356022026383,0.136815946484581,0.863863280783689,0.539361102346119,0.268120377211216,1.26606274184595,"Increase","Non-change",-0.321101684109574,-1.78537291116497," (17:2)"
"DAG_18:2;0_18:2;0 --> TAG_54:5;0",51.1302766161078,95.2426803860379,1.8627452595481,2.45189318139046,0.0398189885670471,1.39990977558257,0.394482496906555,0.403972261568718,1.25632157789293,"Increase","Non-change",-1.02436370297721,-0.746853091929641," (18:1)"
"DAG_16:0;0_18:0;0 --> TAG_52:2;0",713.978481863001,4745.16037909538,6.6460831798652,0.996263819399222,0.348297451195216,0.45804970365231,0.663008803796127,0.178480704755569,1.25162280745703,"Increase","Non-change",-2.03786246204463,-0.485989598059436," (18:2)"
"PC_17:1;0_18:2;0 --> LPC_18:2;0",4.13407456036752,27.8230306261691,6.73017146156543,0.97845851780144,0.356505295042337,0.447934015347626,0.663008803796127,0.178480704755569,1.23210668033005,"Increase","Non-change",-0.591444391315916,-0.723522272814872," (17:1)"
"TAG_51:3;0 --> DAG_18:0;0_18:2;0",0.0496060439774592,0.126182049942514,2.54368298346571,1.72960787791075,0.12195446658358,0.913802289019143,0.520931330770923,0.283219521677044,1.230817555905,"Increase","Non-change",-0.422634167874301,-1.78537291116497," (15:1)"
"TAG_56:9;0 --> DAG_18:1;0_18:3;0",2.29252468607201,5.63602703936775,2.45843679398911,1.7749614265108,0.113821883492468,0.943774232085471,0.520931330770923,0.283219521677044,1.22477476504713,"Increase","Non-change",-0.232656203832593,-0.335299817445146," (20:5)"
"DAG_16:0;0_18:0;0 --> TAG_51:1;0",2.86959187997058,20.2989394155553,7.07380710031958,0.949655532281477,0.370089873153402,0.431692798433038,0.670994894536655,0.173280784276602,1.21844725886175,"Increase","Non-change",-2.03786246204463,-0.981433432415384," (17:1)"
"DAG_18:2;0_18:2;0 --> TAG_56:4;0",3.10931925870493,5.953845855953,1.91483902442133,2.22718307709493,0.0565449322346375,1.24760631206755,0.439415437245075,0.357124689808352,1.16928547233844,"Increase","Non-change",-1.02436370297721,-1.00687616305269," (20:0)"
"TAG_56:5;0 --> DAG_18:0;0_18:2;0",0.0237863277209678,0.0564492408520217,2.37318015265808,1.7570726176704,0.116966992781923,0.931936675647668,0.520931330770923,0.283219521677044,1.1619587979397,"Increase","Non-change",-0.0371491904178192,-1.78537291116497," (20:3)"
"TAG_52:3;0 --> DAG_16:0;0_18:1;0",0.0205217991862227,0.0373119258279719,1.81816055645945,2.36690829036366,0.045465298518195,1.3423199530562,0.407293299225497,0.390092734852204,1.15772358336755,"Increase","Non-change",-0.377335582504693,-0.951232810248158," (18:2)"
"DAG_16:0;0_18:0;0 --> TAG_50:1;0",163.417839807272,923.939747895595,5.65384874127114,0.973655247862285,0.358744298488137,0.445214992431657,0.663008803796127,0.178480704755569,1.11269612892539,"Increase","Non-change",-2.03786246204463,-1.02657263551398," (16:1)"
"TAG_51:4;0 --> DAG_16:0;0_18:2;0",1.44144277266034,2.68480530227958,1.86258195830034,2.17745891448141,0.0611040105193644,1.21393028420476,0.454774528680273,0.342203867562544,1.08926438950019,"Increase","Non-change",-0.720464793583928,-1.13156790576645," (17:2)"
"TAG_53:2;0 --> DAG_18:1;0_18:1;0",1.83785160886193,2.76304912902547,1.50341252563718,3.07481165240229,0.0152363059946475,1.81712031387586,0.31993973764494,0.494931815657892,1.06890454112011,"Increase","Non-change",-0.294065941073542,-0.451364449254968," (17:0)"
"LPE_18:1;0 --> PE_18:1;0_18:1;0",1.07057749229299,2.0943243248758,1.95625663714461,1.97621066565542,0.0835371354002963,1.07812042135213,0.503564975076552,0.297944484402076,1.04372368663465,"Increase","Non-change",-1.14999425375167,-1.24075554481189," (18:1)"
"TAG_56:6;0 --> DAG_18:0;0_18:2;0",0.0136520361150825,0.0313905906884225,2.29933399119438,1.62808391600472,0.142157189765644,0.84723117046821,0.539361102346119,0.268120377211216,1.01770767227138,"Increase","Non-change",-0.234590536601284,-1.78537291116497," (20:4)"
"DAG_18:1;0_18:1;0 --> PE_18:1;0_18:1;0",0.10085079459022,0.180736284402328,1.79211562126706,2.15533510493638,0.0632474213791928,1.19895717613817,0.45973823255529,0.337489378134926,1.00911875486178,"Increase","Non-change",-0.451364449254968,-1.24075554481189,""
"TAG_50:3;0 --> DAG_16:1;0_18:1;0",0.0307952239858645,0.0486140841975494,1.57862414703865,2.64035069844875,0.0296971634131196,1.52728503125054,0.332567484722245,0.478120214214522,1.00597335289571,"Increase","Non-change",-0.637267587906865,-0.568211260043803," (16:1)"
"TAG_54:6;0 --> DAG_18:0;0_18:2;0",0.0078659948559748,0.0176351403474611,2.24194659040057,1.64198729227056,0.139218987746193,0.856301528295679,0.539361102346119,0.268120377211216,0.997378840120004,"Increase","Non-change",-0.718534454673149,-1.78537291116497," (18:4)"
"DAG_18:2;0_18:2;0 --> PC_18:2;0_18:2;0",18.8052033370477,39.6132826738369,2.10650647928894,1.75022434424524,0.118192437639601,0.927410310226839,0.520931330770923,0.283219521677044,0.996829154528059,"Increase","Non-change",-1.02436370297721,-0.696461770854599,""
"DAG_18:2;0_18:2;0 --> TAG_56:7;0",25.0451149368746,48.4417742537739,1.9341805528092,1.9176139603394,0.0914514235078791,1.03880953002567,0.511973360986907,0.290752635659654,0.988658376435696,"Increase","Non-change",-1.02436370297721,-0.33235099240976," (20:3)"
"DAG_16:0;0_18:0;0 --> TAG_54:5;0",180.222208912549,751.388323572601,4.16923268284435,1.02594063567916,0.334937786918651,0.475035853581312,0.652799909833157,0.185219914240355,0.978470248545172,"Increase","Non-change",-2.03786246204463,-0.746853091929641," (20:5)"
"TAG_51:3;0 --> DAG_16:1;0_18:1;0",0.275237741191383,0.461183507614126,1.6755823733252,2.29612048744834,0.0507774066941567,1.2943294832019,0.419281694159159,0.377494098481747,0.963838774570411,"Increase","Non-change",-0.422634167874301,-0.568211260043803," (17:1)"
"TAG_51:4;0 --> DAG_18:1;0_18:3;0",1.47525901933328,3.05479270830565,2.07068227902529,1.73075600892026,0.121742052979567,0.914559378858847,0.520931330770923,0.283219521677044,0.960384480005105,"Increase","Non-change",-0.720464793583928,-0.335299817445146," (15:0)"
"TAG_54:5;0 --> DAG_18:1;0_18:1;0",0.131687944410624,0.220785174842253,1.67657848886918,2.26754927770394,0.0530931232361292,1.27496172626329,0.428063306091291,0.368491998619962,0.950509497208553,"Increase","Non-change",-0.746853091929641,-0.451364449254968," (18:3)"
"LPC_18:1;0 --> PC_18:1;0_20:5;0",0.297030087192104,0.49024434040283,1.65048714437391,2.32244241303724,0.0487332644662265,1.31217449581791,0.414997077124988,0.381954962066122,0.948560316340303,"Increase","Non-change",-0.328820203316528,-0.530504079864663," (20:5)"
"LPE_18:1;0 --> PE_18:1;0_18:2;0",0.835181429101377,1.63584204461127,1.95866668919037,1.76337528441389,0.115849707876647,0.936105056977329,0.520931330770923,0.283219521677044,0.907902001221913,"Increase","Non-change",-1.14999425375167,-2.05598066423469," (18:2)"
"DAG_16:0;0_18:1;0 --> TAG_54:3;0",14.5427218118719,29.5986526946923,2.0352897537055,1.68467215917614,0.13054404264379,0.884242942347066,0.532917136109143,0.273340314666221,0.906556103980666,"Increase","Non-change",-0.951232810248158,-1.05319244166355," (20:2)"
"TAG_52:4;0 --> DAG_16:0;0_18:0;0",0.00903014815842232,0.0235336852874016,2.60612393889153,1.30231314729229,0.229049492303883,0.640070666515561,0.570412828324342,0.243810715961545,0.884517299570155,"Increase","Non-change",-0.510508797241705,-2.03786246204463," (18:4)"
"TAG_56:7;0 --> DAG_18:1;0_18:1;0",0.279526226370621,0.46994581595768,1.68122262465127,2.10447876477947,0.0684588802905192,1.16457020843544,0.469744444546647,0.328138347399874,0.872857921162597,"Increase","Non-change",-0.33235099240976,-0.451364449254968," (20:5)"
"DAG_16:0;0_18:0;0 --> TAG_48:0;0",15.7747000609982,66.6413486421326,4.22457152176849,0.896580955701783,0.396120147917409,0.402173067449736,0.671089788118985,0.173219369732833,0.836039392772735,"Increase","Non-change",-2.03786246204463,-2.09768326841096," (14:0)"
"DAG_16:0;0_18:0;0 --> TAG_48:1;0",51.9667977051443,206.111416582169,3.96621353795225,0.924997049075401,0.382022317667547,0.417911264950218,0.671089788118985,0.173219369732833,0.830708279476799,"Increase","Non-change",-2.03786246204463,-1.49341755572643," (14:1)"
"TAG_54:5;0 --> DAG_16:0;0_18:1;0",0.0933843083542593,0.163058651468318,1.74610332658614,1.90809785474927,0.0928028472134302,1.03243869931871,0.511973360986907,0.290752635659654,0.830224154815958,"Increase","Non-change",-0.746853091929641,-0.951232810248158," (20:4)"
"TAG_56:7;0 --> DAG_16:0;0_18:1;0",0.202976195834461,0.325667254322898,1.60446033084835,2.18068437618909,0.0607975624333467,1.21611383261819,0.454774528680273,0.342203867562544,0.829496798333906,"Increase","Non-change",-0.33235099240976,-0.951232810248158," (22:6)"
"TAG_52:5;0 --> DAG_16:1;0_18:1;0",0.061789582918518,0.102961296161175,1.66632126805177,2.03965511054787,0.0757143555467292,1.12082176985721,0.471437891714688,0.326575514087361,0.82567194028182,"Increase","Non-change",-0.625242712444996,-0.568211260043803," (18:3)"
"DAG_18:1;0_18:1;0 --> TAG_54:3;0",10.3815682949709,18.8205800978168,1.81288410026969,1.78689939073401,0.111767395031848,0.951684871073589,0.520931330770923,0.283219521677044,0.81681846258489,"Increase","Non-change",-0.451364449254968,-1.05319244166355," (18:1)"
"PC_16:1;0_18:2;0 --> LPC_18:2;0",3.94177407680465,7.83208431746442,1.98694399142566,1.58590266172011,0.151422069141453,0.819810823595073,0.546640512350001,0.262298185233793,0.81206460003623,"Increase","Non-change",-0.163985606873599,-0.723522272814872," (16:1)"
"DAG_16:0;0_18:0;0 --> TAG_56:6;0",49.8818313087809,187.639830219365,3.76168687668718,0.936131415467526,0.376599687526755,0.42412004466312,0.671089788118985,0.173219369732833,0.810654470762665,"Increase","Non-change",-2.03786246204463,-0.234590536601284," (22:6)"
"TAG_56:5;0 --> DAG_16:0;0_18:0;0",0.0860427856677227,0.200565083583501,2.33099244785073,1.33987427292158,0.217096041318806,0.663348095702987,0.562291225214033,0.25003869378183,0.809911096468647,"Increase","Non-change",-0.0371491904178192,-2.03786246204463," (22:5)"
"TAG_50:5;0 --> DAG_18:1;0_18:3;0",1.24073102418116,4.30697176708317,3.47131786272986,0.978492696998313,0.356489400506909,0.447953378490361,0.663008803796127,0.178480704755569,0.80429288926364,"Increase","Non-change",-1.32479788725495,-0.335299817445146," (14:1)"
"TAG_48:2;0 --> DAG_18:0;0_18:2;0",0.0109323114507044,0.0230345953836565,2.10701968083541,1.4524278624499,0.184448348091564,0.734125229935313,0.560059533385819,0.251765805767498,0.789334229458662,"Increase","Non-change",-1.52049111419238,-1.78537291116497," (12:0)"
"TAG_56:7;0 --> DAG_18:0;0_18:2;0",0.00855725983848184,0.0174602369850825,2.04040046868323,1.495863768367,0.173054862344652,0.761816193770691,0.552576169367826,0.257607848582047,0.783796371505874,"Increase","Non-change",-0.33235099240976,-1.78537291116497," (20:5)"
"DAG_18:2;0_18:2;0 --> TAG_58:10;0",2.39482816663493,4.76109853753715,1.98807522137472,1.53254090584903,0.163927784557385,0.78534743046068,0.550643626851772,0.259129382934702,0.77857172310744,"Increase","Non-change",-1.02436370297721,-0.531060033181235," (22:6)"
"DAG_18:2;0_18:2;0 --> TAG_54:6;0",28.2281993994766,47.8968176648868,1.69677197567816,1.86807252199802,0.0986989388398209,1.00568751661595,0.520271493087581,0.283769969479572,0.767131094401819,"Increase","Non-change",-1.02436370297721,-0.718534454673149," (18:2)"
"DAG_16:0;0_18:1;0 --> TAG_56:3;0",0.446945574146625,0.741846753918772,1.65981452067227,1.91520878394647,0.091791201680944,1.03719894455624,0.511973360986907,0.290752635659654,0.758215281807813,"Increase","Non-change",-0.951232810248158,-1.44201392256445," (22:2)"
"PC_18:1;0_20:3;0 --> LPC_18:1;0",1.14651951045246,2.38620545788137,2.08126022813139,1.42094339691048,0.193116847353053,0.714179837078687,0.560059533385819,0.251765805767498,0.755214726633808,"Increase","Decrease",0.0925048099857782,-0.328820203316528," (20:3)"
"DAG_18:2;0_18:2;0 --> PE_18:2;0_18:2;0",0.235496308777216,0.486577471836116,2.06617876247235,1.42448503720751,0.192124176243939,0.716417981579271,0.560059533385819,0.251765805767498,0.750064608870096,"Increase","Non-change",-1.02436370297721,-1.70860280636426,""
"DAG_18:1;0_18:2;0 --> TAG_58:8;0",0.764077797658547,1.4492379701044,1.89671519647013,1.56322618673753,0.156626938962036,0.805133539619178,0.549724991359819,0.259854518877548,0.743543291910251,"Increase","Non-change",-0.397950218587185,-0.416939758209056," (22:5)"
"TAG_56:4;0 --> DAG_18:0;0_18:2;0",0.071598115424911,0.145775154633027,2.03601943665556,1.40875659761567,0.1965670827529,0.706489207641718,0.560059533385819,0.251765805767498,0.724682247211349,"Increase","Non-change",-1.00687616305269,-1.78537291116497," (20:2)"
"LPE_20:4;0 --> PE_18:1;0_20:4;0",0.778588437017024,1.28401089393298,1.64915227723181,1.85944876861024,0.100015246738329,0.999933789304126,0.520271493087581,0.283769969479572,0.72167683269462,"Increase","Non-change",0.291024252522997,0.446510965330803," (18:1)"
"TAG_50:2;0 --> DAG_18:1;0_18:1;0",0.0740676837280355,0.120157419264613,1.62226511235063,1.90847860744296,0.0927484094820312,1.03269352925038,0.511973360986907,0.290752635659654,0.720830003092622,"Increase","Non-change",-0.648127944839363,-0.451364449254968," (14:0)"
"TAG_49:2;0 --> DAG_16:0;0_18:2;0",0.777282634969145,1.1826236562399,1.52148472516287,2.12020113203259,0.0668042776799358,1.17519572744495,0.468356077212593,0.329423840155239,0.711557332881529,"Increase","Non-change",-0.801074731448447,-1.13156790576645," (15:0)"
"DAG_18:2;0_18:2;0 --> TAG_56:6;0",16.1283177830909,26.8457872309809,1.6645125419792,1.79986403304145,0.109575777203152,0.960285440283009,0.520931330770923,0.283219521677044,0.705905578553176,"Increase","Non-change",-1.02436370297721,-0.234590536601284," (20:2)"
