"","Ctrl1","Ctrl2","Ctrl3","Ctrl4","Ctrl5","Ctrl6","Ctrl7","DHA1","DHA2","DHA3","DHA4","DHA5","DHA6"
"LPE_22:6;0",-0.516340787791431,-0.516340787791431,-0.453596997785773,-0.516340787791431,-0.516340787791431,-0.516340787791431,-0.516340787791431,1.46005946177542,0.186128707480372,0.208383080868094,-0.516340787791431,-0.516340787791431,2.72975204999333
"LPI_18:0;0",-1.16234791680446,-0.961927178598535,-1.30859710288745,1.20587499905022,-0.141259692499809,1.66763536907772,0.426646265519618,-0.565185403785761,-0.67623843424333,-0.280251676457512,0.551592567903963,1.5277676791286,-0.283709475403268
"LPI_18:1;0",-0.115184608333144,0.425096451772848,-0.769593712882471,-1.45182156876409,-0.24550316816123,2.28414180102796,0.153499052520598,-0.602866549091613,-0.555337698830848,-0.838562289753193,-0.272961785549171,1.42873428032164,0.560359795722715
"LPI_20:4;0",0.629683810666127,1.66059636734349,0.0494982058850627,-0.969939919116403,0.688452698004023,-0.969939919116403,-0.969939919116403,1.01540595209906,0.646486768613252,1.12951571208741,-0.969939919116403,-0.969939919116403,-0.969939919116403
"LPS_18:0;0",-0.603006602052797,-0.499457832326547,-0.905227547683863,2.66240414546434,0.748931874489338,0.109513247733105,-0.795534226960506,-0.398271266702661,-0.853436253076253,-0.65002766382575,0.240228085622268,0.951862782790929,-0.00797874347160177
"LPS_18:1;0",-0.480130754774822,0.00360816821255146,-0.748420246552894,-0.94327286412908,0.743111645050236,1.39174041580198,-0.583085094528671,-0.602703139191179,-0.94327286412908,-0.736354298712524,0.200965622176871,2.35282456655422,0.34498884422239
"LPS_22:6;0",-0.403475558423581,-0.403475558423581,-0.403475558423581,-0.403475558423581,-0.403475558423581,-0.403475558423581,-0.403475558423581,-0.172808135307104,-0.241221725964071,-0.0686987287073711,-0.403475558423581,3.21924268630136,0.491290371065833
"PA_16:0;0_16:0;0",-0.485815737274587,-0.485815737274587,-0.0780465745766689,-0.485815737274587,3.12173752854215,-0.485815737274587,0.493070466459448,-0.485815737274587,0.342575426835135,0.00718905093663238,-0.485815737274587,-0.485815737274587,-0.485815737274587
"PA_16:0;0_18:1;0",-0.632397355231476,-0.632397355231476,-0.326500722551723,2.28520614581044,1.2856616724006,-0.632397355231476,-0.387030901800466,-0.632397355231476,-0.154539456911736,-0.415790631238619,1.50737802568037,-0.632397355231476,-0.632397355231476
"PA_16:1;0_18:0;0",-0.479760099707718,-0.479760099707718,0.08163400561665,2.60727637941881,1.76241321992907,-0.479760099707718,-0.479760099707718,-0.479760099707718,-0.479760099707718,-0.133482707595072,-0.479760099707718,-0.479760099707718,-0.479760099707718
"PA_18:0;0_18:1;0",-0.664044278173863,-0.664044278173863,0.541849680718271,-0.664044278173863,2.83015926589349,-0.664044278173863,0.0218757165242814,0.422164512136613,0.622144233825755,0.210116538118628,-0.664044278173863,-0.664044278173863,-0.664044278173863
"PA_18:0;0_18:2;0",-0.387030171889613,-0.387030171889613,-0.316288125172594,3.09375101858739,0.957657310891716,-0.387030171889613,-0.387030171889613,-0.387030171889613,-0.387030171889613,-0.2518486573,-0.387030171889613,-0.387030171889613,-0.387030171889613
"PA_18:1;0_18:1;0",-0.577349169491325,-0.577349169491325,0.114650145659726,2.50519472640141,1.66452838152274,-0.577349169491325,-0.577349169491325,-0.577349169491325,0.497077512050222,-0.162657409703492,-0.577349169491325,-0.577349169491325,-0.577349169491325
"PC_12:0;0_16:0;0",-0.569830439623095,-0.569830439623095,0.352745743994266,-0.569830439623095,-0.569830439623095,1.38497933571134,-0.569830439623095,-0.569830439623095,0.893360368328241,-0.569830439623095,-0.569830439623095,2.49738850857401,-0.569830439623095
"PC_14:0;0_14:0;0",0.697843771294411,1.13127838072529,0.228645005223301,-1.12228522134488,-0.928361488348517,-0.544369369214642,0.904440701213776,0.06924872270502,0.151926458544054,-1.24891432129043,-1.20291530412266,-0.110933234578602,1.97439589919389
"PC_14:0;0_16:0;0",-0.325678024983194,-0.586941576495596,-0.911135109503967,-1.06800738872319,-0.933303463119963,-0.282408287394472,0.117039515423902,1.19720765014509,1.46157998549957,-0.351312927426928,-1.05755353780161,1.21606558940772,1.52444757497263
"PC_14:0;0_17:0;0",0.0948500801491449,0.865438706966746,-1.06042172050303,-0.85638765698946,-1.28275372414391,-0.0169611151505535,1.09046432148587,1.27169372996025,-0.546967627436952,-0.937414412442021,-0.950275291634818,0.900153505162162,1.42858120457657
"PC_14:0;0_17:1;0",0.424407147758832,0.66144578456974,-0.351840491779136,-0.527762078177097,-0.553902679400569,-0.249608772880768,2.93090899045541,-0.666390420106855,-0.571991685643109,-0.613942556726291,-0.666390420106855,-0.36096724125877,0.546034423295471
"PC_14:0;0_18:0;0",0.185466407459949,-0.0380058659809548,-2.19402164853034,-0.813907287901904,-0.502459562144092,-0.706260010106061,0.254573023273569,0.841144753744293,1.72492413234515,-0.0793264631876348,-0.356874844444871,0.375373406237574,1.30937395923532
"PC_14:0;0_18:1;0",1.20844673411381,1.43929062720661,1.56943193816562,-1.20718675888921,-1.21941218246965,-0.159442635366141,0.11226233285504,-0.51408676302163,0.125418648519918,-0.721887122967567,-1.28647296578026,-0.0932532321294404,0.746891379762895
"PC_14:0;0_18:2;0",-1.07711739259084,0.505874975927032,-0.654068141326816,0.258555091923334,-0.784238701271037,-0.779987643777029,-0.639857403322135,1.12514502683519,0.725605166491233,-0.0586292674835275,-1.07711739259084,0.113290930663014,2.34254475052242
"PC_14:0;0_20:1;0",-0.707870571417776,-0.707870571417776,1.84529419828167,-0.707870571417776,0.138414006678917,1.64311898058703,1.46930668855465,-0.707870571417776,0.24532607834975,-0.386365952527583,-0.707870571417776,-0.707870571417776,-0.707870571417776
"PC_14:0;0_20:2;0",0.849438484217728,-0.644341901154983,2.15273853755078,-0.644341901154983,-0.644341901154983,1.04605169979553,1.45224064739873,-0.644341901154983,-0.345734159722894,-0.644341901154983,-0.644341901154983,-0.644341901154983,-0.644341901154983
"PC_14:0;0_20:4;0",-0.700327227511048,-0.700327227511048,0.534828851760637,-0.700327227511048,1.17673800050691,-0.700327227511048,2.08810297100745,-0.700327227511048,1.35978350932921,0.443164487484182,-0.700327227511048,-0.700327227511048,-0.700327227511048
"PC_15:0;0_15:0;0",1.94966554017431,-1.04053115785516,-0.444448543248614,1.51337773029477,0.324413404328068,-0.16541189179919,0.81334640398954,-1.02463115344628,-0.812542661521041,-0.735382171333836,-0.223354860264089,0.794933970615435,-0.949434609933911
"PC_15:0;0_16:0;0",-0.72811031976014,-0.752781677089571,-1.40777947696167,0.13891237945631,-0.11789236528301,-0.390746185939284,-0.474958380420914,2.64884613302612,-0.0266084562757766,0.263251752699042,-0.548308020602197,0.970282047034057,0.425892570117037
"PC_15:0;0_16:1;0",2.11384834302944,1.6056288363213,-0.321245869463208,-0.541701395577984,-0.558586531843151,-0.169468457402589,0.998754187213526,-0.960260502117315,-0.856014157202624,-0.864656837102153,-0.453303540981467,-0.549087734505786,0.556093659632013
"PC_15:0;0_17:0;0",0.540354339880986,0.372904125104153,-2.24722566188904,-0.134375002632246,-0.105711538152286,-0.96544272491547,1.1901393667381,0.74090539207138,-0.338947843110687,-0.133720051712124,-0.765301181743433,0.158630326686308,1.68779045367436
"PC_15:0;0_17:1;0",1.39184774861727,-1.34922990826761,1.67598216273643,0.462491073288654,0.212228019200277,0.840377210052972,0.557555084787536,-0.533591416441899,-0.463134221783125,-0.127757201686951,0.0316912660316639,-1.34922990826761,-1.34922990826761
"PC_15:0;0_18:0;0",1.73718311111082,-1.19355034154729,-1.19355034154729,-1.19355034154729,0.235742259096912,-1.19355034154729,0.100348187210236,1.48022501691843,0.065124772077771,-0.00874269104381586,0.277980252512266,-0.0825885081692639,0.968928966475789
"PC_15:0;0_18:1;0",1.81673132167628,1.7305444090908,0.775001992341362,-0.743134882584579,-0.805644660754437,-0.562681720173733,-0.164549315361439,0.360293209773912,-1.06921028100557,-0.433688777136101,-0.851495329105804,-0.854202111099321,0.802036144338632
"PC_15:0;0_18:2;0",-0.581115665297925,-0.581115665297925,0.51046539526939,-0.581115665297925,2.48041329641417,-0.581115665297925,-0.581115665297925,-0.581115665297925,0.97676602764493,1.26239626835283,-0.581115665297925,-0.581115665297925,-0.581115665297925
"PC_15:1;0_16:0;0",-0.582971640156201,-0.582971640156201,1.75031175429632,-0.582971640156201,-0.582971640156201,2.23905874438198,-0.582971640156201,-0.582971640156201,0.820815063555096,0.436559199172405,-0.582971640156201,-0.582971640156201,-0.582971640156201
"PC_16:0;0_16:0;0",-1.00906415565491,-1.26709303551211,-2.00273191758877,-0.0060276444778008,0.336507390786931,-0.671253661688884,-0.278384223044378,0.856516761643449,1.37176798127408,0.843198571584296,0.51870718321294,1.02360583945907,0.284250910006079
"PC_16:0;0_16:1;0",0.977650609475912,0.737451852896961,2.42033116466247,-1.17164450905844,-1.25111912488372,0.152566545939618,0.526292398019662,-0.685902971474964,-0.145955682391094,-0.159625872594601,-0.830465543057993,-0.152650271659614,-0.416928595874189
"PC_16:0;0_16:2;0",-0.893991861687178,-0.893991861687178,-0.364541271648873,-0.893991861687178,-0.39373679042024,0.50360335485775,0.0715877172549344,1.83859431463035,1.91348542910393,0.519427854866417,0.381538699791625,-0.893991861687178,-0.893991861687178
"PC_16:0;0_17:1;0",0.833931946598682,1.24822046528884,0.106073258665687,-1.39910651049988,-1.3361339081599,-0.938250628201717,-0.533297629171209,1.31382035178296,-0.406991974681722,0.573197131902299,-0.880101835869693,0.0664321036713374,1.35220722867432
"PC_16:0;0_18:0;0",0.31885343762341,-1.36760308982896,-1.36760308982896,0.374156111358258,0.85367371898876,-0.132857693694084,-1.36760308982896,0.996821535274433,0.596042068624933,-1.36760308982896,1.09441064100766,0.8369954819488,0.532317058183656
"PC_16:0;0_18:1;0",-0.245158644712459,-0.375756378425989,0.906416491311785,-1.10675227464957,-1.19917054302315,-0.814946108749017,-0.521756841221885,0.00319196798408365,0.932646803205862,2.47366824576455,-0.507993631812816,0.111374026343608,0.344236887985001
"PC_16:0;0_18:2;0",-0.38714705827352,-0.638705252294506,-0.252219313411818,0.264760621119493,-0.571604700478541,-1.21277975362716,-1.12284699595654,0.822033452315281,0.714145769021029,2.54104825224675,0.253374583440348,-0.684177707862797,0.274118103761978
"PC_16:0;0_18:3;0",-0.539410597814421,-0.539410597814421,2.42987896468381,-0.539410597814421,0.507995792841401,-0.539410597814421,-0.539410597814421,-0.539410597814421,0.127190212954379,1.7896304098502,-0.539410597814421,-0.539410597814421,-0.539410597814421
"PC_16:0;0_19:1;0",1.45306670247189,-2.32963365689333,0.242905196383721,-0.473901313888753,-0.882218038344818,-0.5152683303068,-0.262789079488213,1.54734651384562,0.302794581720178,0.550127806114066,0.0589994978389689,-0.181315503882085,0.489885624429556
"PC_16:0;0_19:2;0",-0.629373707564169,-0.629373707564169,1.85348893446842,-0.629373707564169,1.04228109750692,-0.629373707564169,-0.629373707564169,-0.629373707564169,1.58513613039674,1.18345720570544,-0.629373707564169,-0.629373707564169,-0.629373707564169
"PC_16:0;0_20:1;0",0.766478764076566,-0.126104466989015,-1.68734061314638,0.22277014567875,0.023072020319271,1.56205749060613,1.2936835282737,-0.185641097751844,-1.09503937396149,-1.58065744997589,0.645495721648194,0.415259299685216,-0.254033968463203
"PC_16:0;0_20:2;0",0.676681159026516,0.857077562089797,1.67127969292666,-1.03068157654639,-1.08417238751862,1.44567608315652,1.0177111885444,-0.780725689743751,-0.319631323870999,-0.925909994966097,-0.929793109116589,-0.438154119756835,-0.159357484224622
"PC_16:0;0_20:3;0",0.229652118419131,-0.329858282124218,-0.235535283769778,-0.357058106034044,-0.582567105591945,-1.43103049725639,-0.86646347649606,2.16940585884494,1.0922301340665,1.2870567679082,0.272046595620206,-0.857478234346383,-0.390400489240159
"PC_16:0;0_20:4;0",-0.0495206061947399,-0.251682766501443,-0.71937840588219,-0.396049916067718,-0.642174232180541,-0.881681013120609,-0.78576377463408,2.21197303959,1.50075330572249,1.22657155156846,-0.0949089214262386,-0.849742084658753,-0.268396176214634
"PC_16:0;0_20:5;0",-0.549062339718979,-0.549062339718979,-0.29760588435564,-0.549062339718979,-0.549062339718979,-0.549062339718979,-0.549062339718979,1.9022951428399,1.74628880441542,1.59058299457113,-0.549062339718979,-0.549062339718979,-0.549062339718979
"PC_16:0;0_22:4;0",-0.801254554070119,-0.801254554070119,0.691806042941808,-0.801254554070119,0.101149789427053,-0.801254554070119,-0.801254554070119,1.71654693069227,1.65264034735687,1.10605672902303,0.340582039049808,-0.801254554070119,-0.801254554070119
"PC_16:0;0_22:5;0",-0.701446653937499,-0.701446653937499,0.108869608948031,-0.701446653937499,-0.0728127445764373,-0.701446653937499,-0.701446653937499,2.83901435811382,0.352063400337389,0.0155366396849899,0.0471704486316186,-0.701446653937499,0.918838212485585
"PC_16:0;0_22:6;0",-0.718988751288599,-0.718988751288599,-0.604735583874587,-0.718988751288599,-0.718988751288599,-0.718988751288599,-0.718988751288599,1.22039221465143,2.04155942237614,1.61387014092808,-0.384504721190983,0.0880396782733125,0.339311356568202
"PC_16:1;0_16:1;0",1.94360485385331,1.59640987703295,-0.648933798873572,-0.117093175602197,-1.04313570902337,-0.106621319818969,-0.553005287294093,-0.785541409294083,-0.74761332186028,-0.845251088747557,-0.302376190792136,0.277276245770877,1.33228032464912
"PC_16:1;0_17:0;0",1.58644137220459,1.91339980852812,1.22661723168646,-0.644453787952934,-0.634322447979855,-0.405277496339204,0.0957237831044864,0.235793095961097,-0.607141087322581,-0.0948399339983394,-0.560592262252226,-0.63731794055247,-1.47403033508714
"PC_16:1;0_17:1;0",1.81308996961923,1.3762008656793,-0.976320571921987,-0.391290900380538,-0.97771767817353,-0.103853401036981,1.17729010165198,0.536847505002834,-1.15121005423,-1.1894036698714,-0.504836673501282,0.185993187345859,0.205211319816518
"PC_16:1;0_18:0;0",0.950781937099252,1.03244220036159,1.83476013857292,-0.939958839472715,-1.06729137925168,-1.10253233576782,-0.0927086350273579,-0.461787565338004,-0.106857515341572,0.611913389435439,-0.691035093520868,-1.06547572426193,1.09774942251274
"PC_16:1;0_18:1;0",0.724676399273766,1.67484862780644,2.08829820133428,-0.53256935465173,-0.666556603829165,0.480822010364817,0.252804604289633,-1.12676385453369,-1.02547338066748,-0.604717799354671,-0.556937881704773,-0.491539803992221,-0.216891164335198
"PC_16:1;0_18:2;0",-0.719368463221813,-0.719368463221813,-0.0751456468269241,0.551853017041095,0.0411724569318364,1.34583396189445,2.5948411511767,-0.719368463221813,-0.529920077658401,-0.497809808856815,0.166017262407123,-0.719368463221813,-0.719368463221813
"PC_16:1;0_19:1;0",-0.508890684390105,-0.508890684390105,2.4912813511526,-0.508890684390105,0.0446489512253288,-0.508890684390105,1.85018924624137,-0.508890684390105,-0.508890684390105,0.193896610891644,-0.508890684390105,-0.508890684390105,-0.508890684390105
"PC_16:1;0_20:1;0",-0.779493996933847,-0.779493996933847,2.22241782842872,0.415304741125177,0.295480499915184,1.17497943451242,1.2434556914966,-0.779493996933847,-0.36031012196861,-0.3143640919064,-0.779493996933847,-0.779493996933847,-0.779493996933847
"PC_16:1;0_20:2;0",-0.776274054606128,0.605406605601344,2.09971296865861,-0.28557503458166,-0.268626967395999,1.4359258519041,1.24324704977245,-0.776274054606128,-0.460460188230779,-0.488260012697426,-0.776274054606128,-0.776274054606128,-0.776274054606128
"PC_16:1;0_20:3;0",-0.840269403907273,-0.840269403907273,1.40722371343,0.32051231634539,-0.840269403907273,-0.840269403907273,-0.840269403907273,1.232582378343,0.551124912563809,0.771622564947091,1.59881994172162,-0.840269403907273,-0.840269403907273
"PC_16:1;0_20:4;0",-0.794082262565182,-0.794082262565182,0.20069232161192,1.45956237884068,1.25227665919159,-0.794082262565182,-0.794082262565182,-0.794082262565182,0.278429812181242,0.488496546018289,1.87911812011256,-0.794082262565182,-0.794082262565182
"PC_17:0;0_17:1;0",1.63071320783155,-0.953929608597592,1.22219791768247,0.297290729405065,0.209070002557706,-0.953929608597592,0.636816753255246,-0.953929608597592,0.44102730955127,1.28646173130225,-0.953929608597592,-0.953929608597592,-0.953929608597592
"PC_17:0;0_18:1;0",1.61291210854271,-0.835089134096308,1.00586257184442,-0.835089134096308,0.391514489225913,-0.835089134096308,-0.835089134096308,1.05362752775561,0.318803328239428,1.46290391306607,-0.835089134096308,-0.835089134096308,-0.835089134096308
"PC_17:0;0_18:2;0",-0.714201907453052,-0.714201907453052,0.54992102631122,-0.714201907453052,1.0859679029229,-0.714201907453052,-0.714201907453052,-0.714201907453052,0.603621561238466,1.59826351785431,1.87584125129752,-0.714201907453052,-0.714201907453052
"PC_17:0;0_20:3;0",-0.602472394618855,-0.602472394618855,0.944054740150462,-0.602472394618855,2.32232776974286,-0.602472394618855,-0.602472394618855,-0.602472394618855,0.82802269783728,1.32784634383909,-0.602472394618855,-0.602472394618855,-0.602472394618855
"PC_17:0;0_20:4;0",-0.500802754412018,-0.500802754412018,-0.0588613014643879,-0.500802754412018,-0.500802754412018,-0.500802754412018,-0.500802754412018,2.83608389150627,0.549185399888133,1.18081679977814,-0.500802754412018,-0.500802754412018,-0.500802754412018
"PC_17:1;0_17:1;0",1.20234502383854,0.546648261937461,1.0685610997311,-0.241463472426307,0.508285112340298,-0.00249469039230234,1.88917210373734,-1.21274253317447,-0.828914775621873,-0.222062121373091,-0.281848942247755,-1.21274253317447,-1.21274253317447
"PC_17:1;0_18:0;0",0.996417450572808,0.885410981416548,0.434878769467663,-1.2440751729125,-0.21902046935925,-1.2440751729125,-1.2440751729125,1.02626282842407,0.127732486788906,1.38842536556557,-1.2440751729125,-0.440774885378991,0.776968164152702
"PC_17:1;0_18:1;0",1.46842491844124,2.38600807572081,-0.0738230118349292,-0.448279472735282,-0.779707980542309,-0.0820550869563587,-0.00675801416894313,-0.104543705886466,-1.23020093215604,-0.884362051212739,-0.627460514479207,-0.335967176613274,0.718724952423501
"PC_17:1;0_18:2;0",-0.456541719893959,-0.456541719893959,0.480670989926494,-0.456541719893959,3.11387149460625,-0.456541719893959,-0.456541719893959,-0.456541719893959,0.0774202568704023,0.436912737642492,-0.456541719893959,-0.456541719893959,-0.456541719893959
"PC_18:0;0_18:1;0",0.485093115589382,0.14380634053558,-1.67980386230084,-0.450235118642881,0.253474087593313,-1.48360747815066,-0.238759485144206,0.37949530810302,-0.357632480497312,2.20727727287608,0.237626629778458,-0.479841754918064,0.983107425178129
"PC_18:0;0_18:2;0",-0.702831348343974,-1.89164869415753,-0.00191664640560859,0.697435750957608,0.0284006973204429,-1.23365776562484,-0.693708547349894,0.625592577003871,0.761092246284315,1.92348724553184,0.526824874410495,-0.513794753657841,0.474724364031103
"PC_18:0;0_18:3;0",-0.452956920925455,-0.452956920925455,1.7761184668326,-0.452956920925455,-0.12870369632737,-0.452956920925455,-0.452956920925455,-0.452956920925455,-0.205226672276467,2.63442419010033,-0.452956920925455,-0.452956920925455,-0.452956920925455
"PC_18:0;0_20:2;0",0.912985453884515,-1.1307643504612,0.76022777888634,0.0508571208320526,0.0290975429839114,-1.1307643504612,1.93626355443214,-1.1307643504612,0.348971493832087,-0.157702062044501,-0.506012033425587,-1.1307643504612,1.14836855246384
"PC_18:0;0_20:3;0",0.316305213112378,-1.17265890838368,-0.0421343228799292,-0.344965335534411,0.11941465771433,-1.52063650546106,-0.0436918680661397,2.10908763237514,-0.429951016137316,-0.515654396110864,0.794875797617261,-0.70229331828478,1.43230237003908
"PC_18:0;0_20:4;0",0.0680321222311928,-0.44572669233018,0.116222926982193,-0.071131606328094,-0.0892947571646428,-1.07650257677254,-0.611011424567854,1.92029824515949,1.58427552815245,0.762538091903712,0.373345575695226,-1.02412625038203,-1.50691918257892
