"lipid","type","mean_all","mean_ctrl","mean_exp","sd_ctrl","sd_exp","FC","log2FC","statistics","p_value","mlog10p","adj_p_value","mlog10padj","sig","Significance"
"PC O-_18:0;0_20:2;0","species",0.0174406385707625,0.0323897573457018,0,0.0331682119386601,0,0,-10,-2.37661766606675,0.0367199673206543,1.43509771397586,0.1442802255785,0.840793187344656,"no","No change"
"PC O-_18:0;0_20:3;0","species",0.0487777582220489,0.0628192147353244,0.0323960589565608,0.0680329285346854,0.0793538141206949,0.515703023239861,-0.955387591719108,-0.745053314443904,0.471858764266088,0.326187973990347,0.654704035419197,0.183954982195633,"no","No change"
"PC O-_18:0;0_20:4;0","species",0.0862840582552663,0.0732989259288348,0.10143337930277,0.0564220249514803,0.0700978743462574,1.38383172764701,0.468668523575365,0.802601615249893,0.439201917331193,0.357335772645989,0.631086250145792,0.199911281956204,"no","No change"
"PC O-_18:1;0_14:0;0","species",0.103762183245628,0.127340223203597,0.0762544699613295,0.0514479367467101,0.0474650313329157,0.598824692174525,-0.739794383605807,-1.84840141863943,0.0915834460414851,1.03818301915464,0.244958132785659,0.610908137080071,"no","No change"
"PC O-_18:1;0_15:0;0","species",0.00215087686161662,0.00341298524975584,6.78417075454196e-04,0.00179241149671637,6.80059431943021e-04,0.198775273201878,-2.33078979194961,-3.50851577047921,0.00489636582707867,2.31012614177216,0.0505192790510759,1.29654285578839,"no","No change"
"PC O-_18:1;0_16:0;0","species",0.677890197972514,0.745580669233178,0.59891798150174,0.401833618432925,0.463686788043988,0.803290651456564,-0.316006008084795,-0.611567751506354,0.553253078611553,0.257076160735021,0.716009370097758,0.145081294235268,"no","No change"
"PC O-_18:1;0_16:1;0","species",0.0953286473522178,0.140417164091547,0.0427253778230001,0.0599773205790667,0.0394261660878473,0.304274609869948,-1.71655414139296,-3.39907306475867,0.00593883330689094,2.22629886447099,0.0525718366686652,1.27924685004772,"no","No change"
"PC O-_18:1;0_17:0;0","species",1.70186830218839e-04,3.16061256120701e-04,0,2.51216127324912e-04,0,0,-10,-3.06194532718316,0.0108143304040083,1.96600036580852,0.0749833447015077,1.12503519137498,"no","No change"
"PC O-_18:1;0_17:1;0","species",0.00129081084643492,0.0022239044782187,2.02201609353843e-04,0.00230499736034241,4.95290768086489e-04,0.0909218949528812,-3.45922843731017,-2.09470173794058,0.0601494038864632,1.22076867239899,0.188072783983026,0.725674046667427,"no","No change"
"PC O-_18:1;0_18:0;0","species",0.0130690442407363,0.0190398545929301,0.00610309882984348,0.0175537178286899,0.00612674276237015,0.320543352894601,-1.64140860301586,-1.70896946218785,0.115481940671014,0.937485926422504,0.277156657610433,0.557274684710898,"no","No change"
"PC O-_18:1;0_18:1;0","species",0.420516321762469,0.635367809460831,0.169856252781048,0.305799395011092,0.188273738846185,0.267335313895091,-1.90327767063889,-3.22967664911546,0.00801983652506191,2.095834484208,0.0601824585198277,1.22053007482482,"no","No change"
"PC O-_18:1;0_18:2;0","species",0.0859466927955475,0.126082995404076,0.0391210064189308,0.100465085767866,0.057542134885381,0.310279798584687,-1.68835832464151,-1.86685102327312,0.0887838750205673,1.05166590387786,0.243333583389703,0.613797948305868,"no","No change"
"PC O-_18:1;0_20:1;0","species",0.00960440800221675,0.0178367577184025,0,0.018475269102739,0,0,-10,-2.3496264735173,0.0385126636202948,1.41439644357951,0.1480302632229,0.829649488610926,"no","No change"
"PC O-_18:1;0_20:2;0","species",0.0359644266669636,0.0646809111657491,0.0024618614183805,0.0644018371706999,0.00603030429247668,0.0380616378775465,-4.71551854442733,-2.34270722655064,0.0389856911248752,1.4090947623524,0.1480302632229,0.829649488610926,"no","No change"
"PC O-_18:1;0_20:3;0","species",0.135268163800734,0.171800077039032,0.092647598356052,0.091226450834351,0.101138245134672,0.539275650819428,-0.890905199616865,-1.48417405046718,0.165842901535124,0.780303112568381,0.350639277531405,0.45513943718768,"no","No change"
"PC O-_18:1;0_20:4;0","species",0.214150710374469,0.236567066788357,0.187998294558267,0.125511101228136,0.185860584414072,0.794693433496634,-0.331529671310542,-0.560088318613228,0.586644241725614,0.23162518783897,0.735791082842296,0.133245479750138,"no","No change"
"PC O-_18:1;0_22:5;0","species",0.0216809893794386,0.0266492670063928,0.0158846654813254,0.0455129131835666,0.0258730761924164,0.596063879637474,-0.74646114356615,-0.510921156890861,0.619504237931505,0.207955718337196,0.757740720775725,0.120479373258689,"no","No change"
"PC O-_18:2;0_14:0;0","species",0.00318608086071514,0.00591700731275668,0,0.00777360510805781,0,0,-10,-1.85247910196328,0.0909578186299248,1.04115996353961,0.244759221040525,0.611260937638896,"no","No change"
"PC O-_18:2;0_16:0;0","species",0.0335923930268331,0.0384044971657339,0.0279782715314488,0.0182300431834347,0.0195231132527111,0.728515501992098,-0.456968423339957,-0.995307148053939,0.34097743736642,0.467274357522019,0.545929391157933,0.262863523986579,"no","No change"
"PC O-_18:2;0_16:1;0","species",0.00326848214141383,0.00472007123551257,0.00157496153163197,0.00685248894755348,0.00385785211701059,0.333673254713271,-1.5834920416871,-0.993495132698752,0.341820654824111,0.466201698183123,0.545929391157933,0.262863523986579,"no","No change"
"PC O-_18:2;0_18:0;0","species",0.0211648246872305,0.0273227730150424,0.0139805516381165,0.0273709284491837,0.0186283767769243,0.51168128617178,-0.96668262456632,-1.00769788629524,0.33525215986098,0.474628415526524,0.539318691950272,0.268154527477122,"no","No change"
"PC O-_18:2;0_18:1;0","species",0.0704170850873859,0.0893148992500493,0.0483696352309452,0.0316160406646733,0.0358803654583939,0.541562893056934,-0.884799203531193,-2.18896967251378,0.0510599611846677,1.29191951967848,0.167930539007351,0.774870318058866,"no","No change"
"PC O-_18:2;0_18:2;0","species",0.0099604067908146,0.0117515219689126,0.00787077241636689,0.0128662174741219,0.012276592529493,0.66976621727706,-0.578270485931415,-0.553531036705614,0.590973151114667,0.228432249385437,0.736606559307118,0.132764418174286,"no","No change"
"PC O-_18:2;0_20:3;0","species",0.00774684735452135,0.0129606942414683,0.00166402598641658,0.0168978214912076,0.00407601458545208,0.128390189245609,-2.96139312971274,-1.58895551458592,0.140377726043981,0.852701796932707,0.320327125540617,0.494406283397356,"no","No change"
"PC O-_18:2;0_20:4;0","species",0.0291608138923343,0.0210236375965528,0.0386541862374128,0.0266152322687408,0.0601466697217531,1.83860600050254,0.878612354126717,0.703217644624973,0.496534516859652,0.304050555908516,0.668590534657301,0.174839776076088,"no","No change"
"PC_12:0;0_16:0;0","species",0.0271487512671027,0.0195841304628658,0.0359741422053791,0.0363345998852292,0.0607450381706833,1.83690270413542,0.877275212742823,0.601679389905071,0.559583899603428,0.252134789559014,0.716009370097758,0.145081294235268,"no","No change"
"PC_14:0;0_14:0;0","species",0.289144684466822,0.29868234721362,0.278017411262226,0.166568840221887,0.213944513110173,0.930812998678445,-0.103436736961045,-0.195930569629029,0.848237066529719,0.0714827535249864,0.918439535652215,0.0369494296651422,"no","No change"
"PC_14:0;0_16:0;0","species",1.82108963705771,1.31276081362959,2.41413993105719,0.38372571573925,0.973571120843757,1.83897927634087,0.878905221952831,2.76894680835517,0.0182613526712571,1.73846705616071,0.0953887127769192,1.02050301176038,"no","No change"
"PC_14:0;0_17:0;0","species",0.115995240422611,0.104680015687687,0.129196335946688,0.0635951791674731,0.076404058931506,1.23420248934759,0.303579109570083,0.632141883474995,0.540210347502409,0.267437101340426,0.709625426896655,0.148970831503461,"no","No change"
"PC_14:0;0_17:1;0","species",0.144517698290848,0.216816247316498,0.0601693910942551,0.268560093019572,0.102321019255968,0.277513294501508,-1.84937120828237,-1.34078009155229,0.207023094361251,0.683981204329548,0.389484126679642,0.409510237185035,"no","No change"
"PC_14:0;0_18:0;0","species",0.332272458822695,0.249743550079742,0.428556185689473,0.127449610610357,0.122036265380132,1.71598499962316,0.779036941494879,2.57085993808267,0.0260105092712085,1.58485114447808,0.121564906488595,0.915191779652312,"no","No change"
"PC_14:0;0_18:1;0","species",1.61222631995271,1.78945923238979,1.40545458877612,0.849141662406584,0.504811017096777,0.785407436692015,-0.34848683654705,-0.967331836573708,0.354165410393088,0.450793856497033,0.557708452252169,0.253592773585074,"no","No change"
"PC_14:0;0_18:2;0","species",0.679780653355062,0.393901858752645,1.01330591372455,0.374015017413227,0.734951508829043,2.57248319907235,1.36316165488634,1.96252899294616,0.0754881181761351,1.12212140090891,0.220765234698429,0.656069316664716,"no","No change"
"PC_14:0;0_20:1;0","species",0.0301871255887242,0.0482961462765242,0.00905993478629077,0.0508291171862321,0.0164184666247232,0.187591256959039,-2.41433550496463,-1.80195455527269,0.098992460706117,1.00439788013389,0.255968529858258,0.591813425895318,"no","No change"
"PC_14:0;0_20:2;0","species",0.0315368320632318,0.0564805263464282,0.00243585539950258,0.0564682197741985,0.00596660281598458,0.0431273494967459,-4.53525313554792,-2.31852344778076,0.0406834881347594,1.39058181846476,0.151793854889354,0.818745809742673,"no","No change"
"PC_14:0;0_20:4;0","species",0.249099591052607,0.299829202142012,0.189915044781634,0.406856720815616,0.311756725715506,0.63341076661266,-0.65878670461839,-0.53876082752493,0.600784989247695,0.221280926816696,0.74096815340549,0.130200457469364,"no","No change"
"PC_15:0;0_15:0;0","species",0.064321156648241,0.0758837797473983,0.0508314296992241,0.0294660655813508,0.0189398091329143,0.669858958903096,-0.578070731721716,-1.7846512642533,0.101889305957027,0.991871396048277,0.258507724828114,0.587526474619952,"no","No change"
"PC_15:0;0_16:0;0","species",0.310533207033521,0.252486832666862,0.378253977127958,0.0543999290100106,0.121066639793034,1.4981136763953,0.583147099196841,2.48482704743379,0.0303127066594681,1.51837528320382,0.130668366570911,0.883829537794377,"no","No change"
"PC_15:0;0_16:1;0","species",0.382402084146913,0.560309005907497,0.174844008759565,0.44178144148242,0.224480673647329,0.312049256599724,-1.6801543201482,-1.92634653377585,0.0802831627272032,1.09537552696786,0.228498232377424,0.641117155207697,"no","No change"
"PC_15:0;0_17:0;0","species",0.0582659148318886,0.0532679091983599,0.0640969214043387,0.029178423802095,0.0227153927583115,1.20329335934049,0.266988410153773,0.736249533216022,0.476986669942642,0.321493757754952,0.657708327498549,0.181966659336163,"no","No change"
"PC_15:0;0_17:1;0","species",0.0886148322956513,0.124186563578773,0.047114479132009,0.0645142906408159,0.0389862812792359,0.379384675558106,-1.39826668957717,-2.54579122136238,0.0271981349931535,1.56546087500814,0.123224203438369,0.909303980586011,"no","No change"
"PC_15:0;0_18:0;0","species",0.0331400691359757,0.0224266621089183,0.045639044000876,0.0315351591355102,0.0175715560818344,2.03503507473486,1.02505366019667,1.59673127803784,0.138631821646005,0.858137070019873,0.320327125540617,0.494406283397356,"no","No change"
"PC_15:0;0_18:1;0","species",0.986602477747329,1.13204371251298,0.816921037187404,0.568829192719044,0.376368186257959,0.721633827525929,-0.470661126499115,-1.15407354344094,0.272927934388807,0.563952011673284,0.467876458952241,0.329868805639916,"no","No change"
"PC_15:0;0_18:2;0","species",0.0662817506315952,0.0676716528175838,0.0646601980812752,0.132528924880833,0.10069953812468,0.955499021954935,-0.065673698420881,-0.0454406357341929,0.964570535965092,0.0156660082893271,0.96893510852602,0.0137053075237991,"no","No change"
"PC_15:1;0_16:0;0","species",0.0123581470504047,0.015612160029572,0.00856179857470952,0.026830064745061,0.0135116886455487,0.548405765665484,-0.866684355912318,-0.581070994012682,0.572905822943595,0.241916763612807,0.726209692492755,0.138937958992352,"no","No change"
"PC_16:0;0_16:0;0","species",1.84241835014806,1.19870819397574,2.5934135323491,0.736800688213209,0.350428035349152,2.16350696973844,1.11337176840986,4.2257727086635,0.00142249547279938,2.84694910710609,0.0217788962042388,1.66196413489043,"yes","Increase"
"PC_16:0;0_16:1;0","species",3.90259632842185,4.24000416457524,3.50895385290956,1.26080153384534,0.296546049958812,0.827582643014005,-0.273024707181236,-1.37970879491923,0.195075987075846,0.709796186896043,0.374951247886042,0.426025196673567,"no","No change"
"PC_16:0;0_16:2;0","species",0.272290189543718,0.147628071713511,0.417729327012293,0.165506167269487,0.377666272279439,2.82960633546,1.50060135433471,1.71889433615642,0.113611058984596,0.944579392020941,0.275646503765905,0.559647511636751,"no","No change"
"PC_16:0;0_17:1;0","species",0.759787464797269,0.689299515420193,0.84202340573719,0.256178211443427,0.222659130280619,1.22156390204902,0.288729335367629,1.13659959241849,0.279860669947529,0.553058130561801,0.47791591329501,0.320648508417999,"no","No change"
"PC_16:0;0_18:0;0","species",1.06782920946149,0.767890960369618,1.41775716673533,0.752043662583439,0.715261094329168,1.84630011278282,0.88463707954502,1.5880468965914,0.140582992325439,0.852067216912155,0.320327125540617,0.494406283397356,"no","No change"
"PC_16:0;0_18:1;0","species",14.2092331054449,12.5626262406766,16.1302744476745,2.43265953987594,3.60076985137296,1.28398904326598,0.360632891484145,2.12327247833387,0.0572441020404901,1.24226925279979,0.182851664071781,0.737901082939261,"no","No change"
"PC_16:0;0_18:2;0","species",1.19979159517791,0.934019737151971,1.50985876287485,0.241503014423572,0.506137311466301,1.61651697798029,0.692888659904045,2.68811456709081,0.0211000992001466,1.67571550290254,0.104093822720723,0.98257504222725,"no","No change"
"PC_16:0;0_18:3;0","species",0.0264605832790294,0.0281482148440258,0.0244916797865335,0.0552414929399381,0.0458766617993083,0.870097088651845,-0.200751703694357,-0.128372963440426,0.900170790943894,0.0456750833078881,0.940413720421385,0.0266810432435799,"no","No change"
"PC_16:0;0_19:1;0","species",0.0890293502598562,0.0739185216086549,0.106658650352924,0.0436863187300525,0.0228538819736533,1.44292185546682,0.528993169695191,1.64588295476433,0.128031267188126,0.892683956062969,0.303988677173946,0.517142592484849,"no","No change"
"PC_16:0;0_19:2;0","species",0.0114662465760171,0.0108127267473161,0.0122286863761684,0.018952672852112,0.0190854170725034,1.13095305762756,0.177539048750008,0.133859843629207,0.895931054981227,0.0477254095267878,0.938191953801096,0.0277082960049005,"no","No change"
"PC_16:0;0_20:1;0","species",0.260527302217986,0.282336874737138,0.235082800945642,0.0803223317354312,0.0637643616792891,0.832632298436078,-0.264248572092891,-1.15935681033485,0.270858385793141,0.567257714083388,0.467876458952241,0.329868805639916,"no","No change"
"PC_16:0;0_20:2;0","species",0.360137318379091,0.45023000533788,0.255029183593838,0.199012353043041,0.0586587972554981,0.566441997579546,-0.819999860092263,-2.30514022296667,0.0416534801651886,1.38034870726089,0.15220904850921,0.817559528900465,"no","No change"
"PC_16:0;0_20:3;0","species",0.537192684462238,0.427922486641451,0.664674581919822,0.112568380455489,0.242017651817024,1.5532592996842,0.635298692018589,2.32377028747533,0.0403091821555333,1.39459601328188,0.151671837941159,0.819095050473387,"no","No change"
"PC_16:0;0_20:4;0","species",0.848207075385148,0.591903609756971,1.14722778528469,0.14758931614886,0.575306489605997,1.93820035285091,0.954717710652059,2.47745525511212,0.030712200063713,1.51268907182437,0.130689751235586,0.883758468703704,"no","No change"
"PC_16:0;0_20:5;0","species",0.150881088374908,0.00987138069488101,0.315392414001605,0.0261172184154991,0.346555299696424,31.950182426371,4.99775226345774,2.34238327607458,0.0390079747681965,1.40884659697938,0.1480302632229,0.829649488610926,"no","No change"
"PC_16:0;0_22:4;0","species",0.0634677235825029,0.027106546481839,0.105889096866611,0.0482231903776584,0.0908694448495448,3.90640308744438,1.9658408233294,1.99827799828142,0.0710131367618138,1.14866130345801,0.211609615585539,0.674464601755663,"no","No change"
"PC_16:0;0_22:5;0","species",0.148837088188976,0.0436178477892777,0.27159286865529,0.0753183347048665,0.260125217908785,6.22664533948083,2.63845510777728,2.22717046545866,0.0477623381017443,1.32091442141321,0.160973644683726,0.793245222759254,"no","No change"
"PC_16:0;0_22:6;0","species",1.04816389237755,0.0237945396937223,2.24326147050868,0.0629544345908443,1.38308265672803,94.2763129433649,6.55882343215239,4.27292873054333,0.00131420221076039,2.88133780657159,0.0216113252436153,1.66531860061596,"yes","Increase"
"PC_16:1;0_16:1;0","species",2.08665019917606,2.30128771555886,1.83623976339614,1.61977797201978,1.19711652555108,0.797918378906489,-0.325686917824867,-0.579239237636819,0.574098202849002,0.241013812641147,0.726209692492755,0.138937958992352,"no","No change"
"PC_16:1;0_17:0;0","species",0.109302661929497,0.142545415908685,0.0705194489537783,0.0816053689636167,0.043048022927067,0.494715656089238,-1.01532853821496,-1.93534123906034,0.0790654673638641,1.10201315756377,0.226835495945813,0.644288984668085,"no","No change"
"PC_16:1;0_17:1;0","species",0.738246495671795,0.875302888003823,0.578347371284428,0.58190925021031,0.37087649484544,0.660739704176438,-0.597846055307041,-1.07349395054474,0.306034535574288,0.514229561220954,0.505127634925591,0.296598871108742,"no","No change"
"PC_16:1;0_18:0;0","species",0.602139928335673,0.615956817187982,0.586020224674645,0.187351603035275,0.128696842452625,0.951398228450483,-0.0718787559524376,-0.329464183378397,0.747993133299621,0.126102389012239,0.855652925608175,0.0677023603923515,"no","No change"
"PC_16:1;0_18:1;0","species",2.46074846221285,3.05922140770454,1.76253002580588,1.07592350627249,0.357527721227668,0.576136797868575,-0.7955166891669,-2.80681575972247,0.0170654393007231,1.7678825275773,0.0910443025630361,1.0407472266165,"no","No change"
"PC_16:1;0_18:2;0","species",0.218087229171685,0.348873323780486,0.0655034521280837,0.362713609273571,0.104032916119446,0.187757124615521,-2.41306044172858,-1.83935381875119,0.092985683151023,1.03158391388855,0.245747876899132,0.609510225499792,"no","No change"
"PC_16:1;0_19:1;0","species",0.00791130900909653,0.0131316222024076,0.00182094361690029,0.0199474917523463,0.00446038271178376,0.138668596220079,-2.85028699221014,-1.35210281488475,0.20348713893941,0.691463034419856,0.38446080718765,0.415147926576972,"no","No change"
"PC_16:1;0_20:1;0","species",0.0546439652074274,0.0926256460846456,0.0103320041840061,0.0772501053922,0.0160386460043084,0.111545825813341,-3.16429156777835,-2.54728441408129,0.0271259273620376,1.56661540553674,0.123224203438369,0.909303980586011,"no","No change"
"PC_16:1;0_20:2;0","species",0.0488708654327929,0.0853295500841549,0.0063357333395372,0.0669797433341832,0.00983086698294202,0.0742501669502381,-3.7514619199824,-2.84485170540288,0.0159428920075725,1.79743289567472,0.0884830506420275,1.05313991255204,"no","No change"
"PC_16:1;0_20:3;0","species",0.0463439529796286,0.0268541303675828,0.0690820793603486,0.0490173367374449,0.0571416547570036,2.57249363188248,1.36316750578282,1.43576367978967,0.178890758552101,0.747412094387875,0.359033005146799,0.444865625810918,"no","No change"
"PC_16:1;0_20:4;0","species",0.104825843492925,0.0998510412708269,0.110629779418706,0.134743004290829,0.141284428821557,1.10794817971546,0.147890406102052,0.140641620123255,0.890695446497792,0.0502707679222375,0.937129806267819,0.0282002487692916,"no","No change"
"PC_17:0;0_17:1;0","species",0.0302736691009971,0.039741029180689,0.01922841567469,0.0314371557142327,0.0309732830565257,0.48384292181425,-1.04738933809148,-1.18070525266923,0.262620644887509,0.580671136554598,0.466414265320217,0.331228175112016,"no","No change"
"PC_17:0;0_18:1;0","species",0.319695480269934,0.301644191571127,0.340755317085209,0.399698209712502,0.398796460367817,1.12965979988002,0.175888366514601,0.176062310982752,0.863444410657892,0.063765617473083,0.926012846212812,0.0333829884793621,"no","No change"
"PC_17:0;0_18:2;0","species",0.0384594346795381,0.0235729591315065,0.055826989485575,0.0411118317950274,0.0652611985486666,2.3682639576191,1.24382988718539,1.08447155860999,0.301352382195164,0.520925371078017,0.503009239453582,0.298424037594464,"no","No change"
"PC_17:0;0_20:3;0","species",0.0226626274435485,0.0240276627878837,0.0210700862084907,0.04367915472284,0.0331786934159297,0.876909518603518,-0.189500104892739,-0.135420151368624,0.894726011661107,0.0483099365734625,0.938191953801096,0.0277082960049005,"no","No change"
"PC_17:0;0_20:4;0","species",0.0471640665225859,0.00594581282672927,0.0952520291677519,0.0157311420816636,0.125840689264782,16.0200181108205,4.00180387361877,1.87452209371869,0.0876431395871685,1.05728207336418,0.243209712354392,0.614019085905485,"no","No change"
"PC_17:1;0_17:1;0","species",0.025554241984596,0.0405181415778911,0.00809635912575174,0.0154883998253922,0.00992606780982826,0.199820594194516,-2.32322281500437,-4.39729083821654,0.00106799037795252,2.97143266006116,0.0197578219921217,1.70426093165814,"yes","Decrease"
"PC_17:1;0_18:0;0","species",0.0607256756793947,0.0493278260496283,0.0740231669141222,0.0499195082230586,0.0483097532311315,1.50063712192887,0.58557515238391,0.902304094396863,0.386226875854589,0.413157508834118,0.585272125868388,0.232642159073608,"no","No change"
"PC_17:1;0_18:1;0","species",0.960622719104354,1.1342965922738,0.758003200406668,0.562713421923617,0.33595579917251,0.668258377544081,-0.581522076125644,-1.4290158877022,0.18077697413621,0.742856887148357,0.359033005146799,0.444865625810918,"no","No change"
"PC_17:1;0_18:2;0","species",0.0203408584255634,0.0286905341886083,0.0105995700353443,0.0595638046839341,0.0171841860594975,0.369444847755846,-1.43656908588251,-0.7148104818027,0.489618929271258,0.310141800177983,0.665784420058826,0.176666371933404,"no","No change"
"PC_18:0;0_18:1;0","species",2.00068780708096,1.79952746007041,2.23537487859326,0.403348499825392,0.470637506841207,1.24220103788013,0.312898678294046,1.80000045393367,0.0993158179121375,1.00298157643042,0.255968529858258,0.591813425895318,"no","No change"
"PC_18:0;0_18:2;0","species",0.417855064764752,0.298006259938014,0.557678670395948,0.191344367899496,0.172050763231278,1.87136562336626,0.904091456753326,2.55292556160089,0.0268548281915682,1.57097762175404,0.123224203438369,0.909303980586011,"no","No change"
"PC_18:0;0_18:3;0","species",0.0193598651123448,0.0155902866062875,0.0237577067027449,0.0355143857889092,0.0531760261824146,1.52387876520266,0.60774813131014,0.330478737174151,0.747247212969811,0.126535696086727,0.855652925608175,0.0677023603923515,"no","No change"
"PC_18:0;0_20:2;0","species",0.058915217649529,0.0695433258806672,0.0465157580465345,0.0579795453719947,0.0462441909087754,0.668874510349896,-0.580192527186361,-0.781416522756021,0.451048666710532,0.345776596606388,0.639826223704396,0.193937964038217,"no","No change"
"PC_18:0;0_20:3;0","species",0.264797915982674,0.228168367543076,0.307532389162204,0.0662160696730826,0.111806138647063,1.34783095691012,0.430639567053731,1.58759927879153,0.140684210541487,0.851754642149457,0.320327125540617,0.494406283397356,"no","No change"
"PC_18:0;0_20:4;0","species",0.297817863006145,0.238262050281004,0.36729964451881,0.0856301248017241,0.272366957286014,1.54157845987483,0.624408318437457,1.19422614102389,0.257506181988415,0.589212340326758,0.462150969844062,0.335216131240421,"no","No change"
"PC_18:0;0_22:4;0","species",0.0205929527931345,0.0187216819990032,0.0227761020529544,0.0334782543157308,0.0356513181230468,1.21656280958981,0.282810806708348,0.211337603923806,0.836488272281926,0.0775401435467142,0.908070398271821,0.0418804814394363,"no","No change"
"PC_18:0;0_22:5;0","species",0.0476328542078565,0.0281676612689567,0.0703422459699062,0.0484520703735581,0.127721406775985,2.49726966318747,1.32035161651543,0.812940919377885,0.433494800474522,0.363016107273736,0.62490808899574,0.204183853659561,"no","No change"
"PC_18:0;0_22:6;0","species",0.187813881130388,0.0141772104152192,0.390389996964753,0.0375093730433048,0.477006953133543,27.5364465597315,4.783270493815,2.09492191483564,0.0601264910991658,1.22093414025454,0.188072783983026,0.725674046667427,"no","No change"
"PC_18:1;0_18:1;0","species",6.25363242137556,7.431278005738,4.87971257295272,1.94535025086628,0.963227663843883,0.656645138182811,-0.606814169840573,-2.90880208687889,0.0142194614931756,1.84711685050996,0.0835539482396649,1.07803302323096,"no","No change"
"PC_18:1;0_18:2;0","species",0.813047997267012,0.888333113731114,0.725215361392226,0.206613413787137,0.250163730475711,0.816377719328988,-0.292691286172064,-1.28907322114665,0.223821048153026,0.650099074792097,0.415801445104366,0.381114005625615,"no","No change"
"PC_18:1;0_18:3;0","species",0.0265451985571468,0.0274825730696489,0.0254515949592277,0.037077478815852,0.0285077344015125,0.926099419247459,-0.110761015920084,-0.109116937763004,0.915074851516042,0.0385433799545238,0.95108460264217,0.021780849175721,"no","No change"
"PC_18:1;0_19:1;0","species",0.133602945172384,0.235295424947457,0.0149617187681333,0.0571797905482348,0.0249492048250925,0.0635869514737669,-3.97512544589208,-8.71235283896619,2.87708497204754e-06,5.54104731143383,4.24779853766833e-04,3.37183608892605,"yes","Decrease"
"PC_18:1;0_19:2;0","species",0.0440978953311258,0.0730513458939054,0.0103188696745497,0.131397192903896,0.0162115362152595,0.141255024781283,-2.82362590631103,-1.15462993621263,0.272709405860433,0.564299882803374,0.467876458952241,0.329868805639916,"no","No change"
"PC_18:1;0_20:1;0","species",0.409636244532089,0.539804866533234,0.257772852197419,0.170747821162507,0.170707808542692,0.477529693003516,-1.0663376515462,-2.96922061403762,0.0127631232737218,1.89404303607223,0.0806443507319814,1.09342605024476,"no","No change"
"PC_18:1;0_20:2;0","species",0.348458184117853,0.54735787325307,0.116408546793434,0.224077683144403,0.0872931292995074,0.212673558711401,-2.23328741789903,-4.41003260749757,0.00104564939486474,2.98061390954141,0.0197578219921217,1.70426093165814,"yes","Decrease"
"PC_18:1;0_20:3;0","species",0.488449046357307,0.469045644974733,0.51108634797031,0.103780781373654,0.145398057771614,1.08963030239379,0.123838730071802,0.607266349375286,0.556002036142756,0.254923617979194,0.716009370097758,0.145081294235268,"no","No change"
"PC_18:1;0_20:4;0","species",0.498865618863548,0.592180094027604,0.389998731172149,0.167487738830085,0.245282388314121,0.658581291579128,-0.602566565233747,-1.75972084740657,0.106198280758354,0.973882513981514,0.266875305360368,0.573691610708197,"no","No change"
"PC_18:1;0_22:5;0","species",0.0977189130165243,0.0481075142026315,0.155598878299399,0.0823944486456307,0.173997091781036,3.23439863560624,1.69349750013811,1.46200934430848,0.171712351280306,0.765198464885926,0.35620338137419,0.448301962174343,"no","No change"
"PC_18:1;0_22:6;0","species",0.313851714241449,0.0227927894346474,0.653420459849385,0.0603040525295376,0.751290225433018,28.6678583910452,4.84136222813612,2.22924189152346,0.0475894714296239,1.32248911882958,0.160973644683726,0.793245222759254,"no","No change"
"PC_18:2;0_18:2;0","species",0.0232736903557346,0.0269371173646877,0.0189996921786226,0.0297379660041835,0.0214296293294747,0.705335018643441,-0.503619426125129,-0.542698476907456,0.598161004655789,0.223181902930958,0.739786869267885,0.130893381394658,"no","No change"
"PC_18:2;0_20:1;0","species",0.0123662548301681,0.0209339942578795,0.00237055883117136,0.0293912872956035,0.00580665954161833,0.113239680969105,-3.14254850503952,-1.5127350692729,0.158534076370876,0.79987737326198,0.338409278407062,0.470557738110122,"no","No change"
"PC_18:2;0_20:3;0","species",0.0055924314030156,0.00787199371227648,0.00293294204221125,0.0134914768894876,0.0046090744752231,0.372579317185847,-1.42438050601203,-0.850556760445312,0.413147071700857,0.383895321084146,0.603412170510462,0.21938593457828,"no","No change"
"PE O-_16:0;0_16:1;0","species",0.00424391214470208,0.00680002878479442,0.00126177606459434,0.00893299228523359,0.00262606948764332,0.185554518153777,-2.43008496456769,-1.45729872731859,0.172982375906798,0.761998142167878,0.35620338137419,0.448301962174343,"no","No change"
"PE O-_16:0;0_18:1;0","species",0.0668293223858939,0.0921755246272885,0.037258753104267,0.082329860914353,0.0494068748664031,0.404215254048433,-1.30680432852652,-1.42374250291868,0.182262743991916,0.7393020956472,0.359033005146799,0.444865625810918,"no","No change"
"PE O-_16:0;0_18:2;0","species",0.00994487340869553,0.0135607828552124,0.00572631238775923,0.0221200556043824,0.00595380492657631,0.422270045092434,-1.24376218572915,-0.837081984530533,0.420360920719791,0.376377665395063,0.611683479045385,0.213473249200282,"no","No change"
"PE O-_16:0;0_20:1;0","species",0.0123856799963401,0.019171527047385,0.0044688584367877,0.0209033042884138,0.0109464229028615,0.233098721126508,-2.10098700560508,-1.5444112291928,0.1507548332994,0.821728755197035,0.330748856838725,0.480501648182008,"no","No change"
