"","Ctrl1","Ctrl2","Ctrl3","Ctrl4","Ctrl5","Ctrl6","Ctrl7","DHA1","DHA2","DHA3","DHA4","DHA5","DHA6"
"DAG_16:0;0_16:0;0",-1.00715436597754,-1.23934777684726,-2.03923812947611,0.0144747305757799,0.377351712448791,-0.688735690386152,-0.286474775863435,0.838000160398021,1.32472499600623,0.806036453563406,0.573242939627484,1.0350907028299,0.292029043100879
"DAG_16:0;0_16:1;0",0.987888811855937,0.681197927927331,2.36526679973074,-1.00260730754731,-1.11488462081364,0.55071421900734,0.625985721687878,-0.861826532402027,-0.251715820605685,-0.376691500581605,-0.831042226903798,-0.17952870129851,-0.592756770056663
"DAG_16:0;0_16:2;0",-1.00204781145641,-1.00204781145641,-0.64799393008982,0.686621028221377,1.47366369732492,-0.403715837494642,0.387956359093065,-1.00204781145641,-0.0189964771918986,0.209846471017488,2.12725528498823,0.193554649956937,-1.00204781145641
"DAG_16:0;0_17:1;0",-1.00204781145641,-1.00204781145641,-0.64799393008982,0.686621028221377,1.47366369732492,-0.403715837494642,0.387956359093065,-1.00204781145641,-0.0189964771918986,0.209846471017488,2.12725528498823,0.193554649956937,-1.00204781145641
"DAG_16:0;0_18:0;0",0.134511788657489,-1.38634660565206,-1.43814596580682,0.278429763101888,0.748757497957354,-0.135386450830874,-1.13291427037671,0.917779958130357,0.566892287801237,-1.386275089348,1.0283517643164,1.27695044671095,0.527394875338778
"DAG_16:0;0_18:1;0",-0.23194957326826,-0.4645479485511,0.885828891216371,-1.07757897838619,-1.21103904764622,-0.801145855736236,-0.540697670014382,0.00348153431582493,0.927578657406488,2.47894804239896,-0.491411470374994,0.253598963452682,0.26893445518705
"DAG_16:0;0_18:2;0",-0.507352722782726,-0.676911994121182,-0.334008281591737,0.667694393675901,-0.403612866359976,-1.32303006495736,-1.05879810806483,0.665184961390031,0.580112363310746,2.46100535175726,0.417292411821126,-0.774868745502716,0.287293301425468
"DAG_16:0;0_19:1;0",-1.00204781145641,-1.00204781145641,-0.64799393008982,0.686621028221377,1.47366369732492,-0.403715837494642,0.387956359093065,-1.00204781145641,-0.0189964771918986,0.209846471017488,2.12725528498823,0.193554649956937,-1.00204781145641
"DAG_16:0;0_19:2;0",-1.00204781145641,-1.00204781145641,-0.64799393008982,0.686621028221377,1.47366369732492,-0.403715837494642,0.387956359093065,-1.00204781145641,-0.0189964771918986,0.209846471017488,2.12725528498823,0.193554649956937,-1.00204781145641
"DAG_16:0;0_20:1;0",0.787323053662373,-0.333241131974885,-1.40096165141134,0.561218553333035,0.0797528337186554,1.70139407959341,1.34336530001607,-0.409217279065108,-1.08805507856429,-1.53359221807048,0.64684372826324,0.0474109698719929,-0.402241159372681
"DAG_16:0;0_20:2;0",0.458238103804126,0.689698481414058,1.23740044589436,-0.972955495644868,-0.719295820536584,1.94965184178071,1.26434830033428,-0.857590057252947,-0.489406212596079,-0.925850329223577,-0.902731639963327,-0.316906659400127,-0.414600958610027
"DAG_16:0;0_20:3;0",0.0771733746835397,-0.55561581179771,-0.496428915815485,0.367759183863421,-0.0744624629033745,-1.62878335138567,-0.850037926334022,1.99016146363813,0.782674625826434,1.13705618315026,0.849851222391468,-0.965776290193475,-0.633571295123521
"DAG_16:0;0_20:4;0",-0.0416957813879618,-0.0453631431944261,-0.917281957151643,-0.192639986887286,-0.424178727462842,-1.07533036244755,-0.904846674053471,2.17868049564246,1.35780804738843,1.09975643014542,0.153837230628976,-1.05950572222266,-0.129239848997449
"DAG_16:0;0_20:5;0",-1.00204781145641,-1.00204781145641,-0.64799393008982,0.686621028221377,1.47366369732492,-0.403715837494642,0.387956359093065,-1.00204781145641,-0.0189964771918986,0.209846471017488,2.12725528498823,0.193554649956937,-1.00204781145641
"DAG_16:0;0_22:4;0",-0.996071713487537,-0.874060984126643,-0.799668401473618,0.820416408512303,1.45101200189572,-0.439706075968812,0.469341331368514,-0.958656101178036,-0.148709653424619,0.0728708058392858,2.2195154555267,-0.0868992351333807,-0.729383838349878
"DAG_16:0;0_22:5;0",-0.79535150850247,-0.79535150850247,0.0580255736961361,-0.657868011811581,0.0458868876078169,-0.746638125493684,-0.682183888367711,2.80730734729935,0.356701749094555,0.0328942985342369,0.221190274078138,-0.698011163737949,0.853398076105632
"DAG_16:0;0_22:6;0",-1.00204781145641,-1.00204781145641,-0.64799393008982,0.686621028221377,1.47366369732492,-0.403715837494642,0.387956359093065,-1.00204781145641,-0.0189964771918986,0.209846471017488,2.12725528498823,0.193554649956937,-1.00204781145641
"DAG_16:1;0_16:1;0",1.94360485385331,1.59640987703295,-0.648933798873572,-0.117093175602197,-1.04313570902337,-0.106621319818969,-0.553005287294093,-0.785541409294083,-0.74761332186028,-0.845251088747557,-0.302376190792136,0.277276245770877,1.33228032464912
"DAG_16:1;0_17:0;0",-0.659773187974612,-0.659773187974612,-0.322572318965192,1.63209857612355,0.0203781105942223,2.45578791107353,-0.339860666761596,-0.659773187974612,-0.34041201619713,-0.525487463492922,0.718933807498594,-0.659773187974612,-0.659773187974612
"DAG_16:1;0_17:1;0",1.81308996961923,1.3762008656793,-0.976320571921987,-0.391290900380538,-0.97771767817353,-0.103853401036981,1.17729010165198,0.536847505002834,-1.15121005423,-1.1894036698714,-0.504836673501282,0.185993187345859,0.205211319816518
"DAG_16:1;0_18:0;0",0.26640593084366,1.19610553146318,1.10137417873117,0.672502066750731,0.580435398961269,0.859231566930694,0.137533597169276,-1.90045232691668,-1.61880088957853,-1.04466362996358,-0.580856790088732,0.273253602770285,0.0579317629272641
"DAG_16:1;0_18:1;0",0.759737750013169,1.6955893159613,1.87396393344226,-0.394355224346263,-0.600706779113241,0.715933441791349,0.350657236351451,-1.20105070776173,-1.1099563608768,-0.720655074113951,-0.588152037273222,-0.530808590981737,-0.250196903092579
"DAG_16:1;0_20:1;0",-0.779493996933847,-0.779493996933847,2.22241782842872,0.415304741125177,0.295480499915184,1.17497943451242,1.2434556914966,-0.779493996933847,-0.36031012196861,-0.3143640919064,-0.779493996933847,-0.779493996933847,-0.779493996933847
"DAG_16:1;0_20:3;0",0.44168453904743,0.784825057160091,-0.840675536064233,0.636783536584229,1.16873059642066,-1.15748971316516,-0.779373284703328,-0.261425838698839,-0.769636529790799,-0.783046946984702,1.83741848441407,-1.15748971316516,0.879695348945735
"DAG_16:1;0_20:4;0",-0.688606519151993,-0.656631797505938,0.0929447124913924,1.44140852861445,1.29755933162549,-0.869826374910143,-0.869826374910143,-0.771112729951084,0.173774109923315,0.367377369347078,1.9764095959157,-0.869826374910143,-0.62364347657798
"DAG_17:0;0_18:1;0",1.82938722894932,-0.928252974977438,0.774136432059753,-0.730434123596086,0.816894735995448,-0.777306839470492,-1.07622319573957,0.820375272714306,-0.292805854979084,1.29335441683051,-0.918435195478371,0.153868552680695,-0.964558454988999
"DAG_17:0;0_18:2;0",-0.714201907453052,-0.714201907453052,0.54992102631122,-0.714201907453052,1.0859679029229,-0.714201907453052,-0.714201907453052,-0.714201907453052,0.603621561238466,1.59826351785431,1.87584125129752,-0.714201907453052,-0.714201907453052
"DAG_17:0;0_20:3;0",-0.0246540192608475,0.905903144352306,0.699362548090633,-0.17265698462185,2.29366030307014,0.0652599556290041,-0.806193544171038,-0.974426874269593,0.304206352618611,0.766543130640577,-1.01900133735931,-1.01900133735931,-1.01900133735931
"DAG_17:0;0_20:4;0",-0.339585513275044,-0.246825915495965,-0.151023092942448,-0.29754171373904,-0.389829637414681,-0.663686563821798,-0.625844328831835,2.89954215012182,0.469153046314733,1.03302731068642,-0.325192433357477,-0.690079037199822,-0.672114271044864
"DAG_17:1;0_17:1;0",1.20234502383854,0.546648261937461,1.0685610997311,-0.241463472426307,0.508285112340298,-0.00249469039230234,1.88917210373734,-1.21274253317447,-0.828914775621873,-0.222062121373091,-0.281848942247755,-1.21274253317447,-1.21274253317447
"DAG_17:1;0_18:0;0",0.85163260991742,1.41255030810306,-0.204214098164969,-0.890286159426835,-0.038954537400983,-1.51186469647033,-1.52857864448534,1.06366253553649,0.0334229177036617,0.82929138794728,-0.342211570042659,-0.794039079285606,1.11958902606882
"DAG_17:1;0_18:1;0",1.45334979666031,2.17409123749285,-0.257245539347257,-0.489619841057034,-0.746331014580745,-0.144382004399551,1.30762176316677,-0.436676156963996,-1.03759064362194,-0.830641071862864,-0.664221734483316,-0.404098251515614,0.0757434605123874
"DAG_18:0;0_18:1;0",0.229589642898588,-0.117656242749592,-1.86230891850346,-0.318874135132898,0.311450074629859,-1.4878920895332,0.130045112489993,0.122439798487016,-0.376505703218661,2.27031576489654,0.377638665676908,-0.0401662580492397,0.761924288108148
"DAG_18:0;0_18:2;0",-0.759541450468043,-1.92869664590491,-0.0294682701646135,0.821363296127291,0.0442376072734796,-1.28158839554718,-0.750569533784016,0.55783564707238,0.796783827276835,1.83207654169073,0.545650872299083,-0.246621866401499,0.398538370530468
"DAG_18:0;0_18:3;0",-0.781482190572913,-0.781482190572913,-0.481659267607032,0.645955310803836,1.79479692418726,-0.781482190572913,-0.781482190572913,0.0557061698035613,-0.0892306351911966,-0.111938718821557,2.24278411328531,-0.149002943595611,-0.781482190572913
"DAG_18:0;0_20:2;0",0.513582610535554,0.282227518073345,0.275919215705717,0.299722215273708,-0.657776930719521,2.41619565592389,1.30411413731813,-1.0094233496259,-0.752247043476014,-0.842969072176561,-0.751789995525881,-0.736352244100661,-0.341202717205811
"DAG_18:0;0_20:3;0",-0.502466257436771,-0.678501842030464,-0.793746921654795,1.35994001586816,1.88705220914279,0.0515524082078392,-0.333240948307153,0.145307233552706,-0.748140680590797,-1.05577170693959,1.64253520130787,-0.123411273454925,-0.851107437664872
"DAG_18:0;0_20:4;0",-0.0207023378762593,-0.232042079614145,-0.613342750196648,0.578341432461561,0.668750274802747,-1.20728629801239,-1.29075120427296,1.48660758890149,0.622913049193409,0.94219297870357,1.19073352957839,-1.56368836600508,-0.561725817663684
"DAG_18:0;0_20:5;0",-0.628924296205371,-0.538637585152535,-0.584442937262287,-0.319206916037268,-0.220865639103055,-0.569459043654245,-0.582133938247212,2.19666399509491,-0.258445894135001,0.283910702311204,-0.30157273841255,-0.641171456634299,2.16428574743771
"DAG_18:0;0_22:4;0",-0.412544301695521,-0.252451491949255,0.0917332142117743,1.1076061272204,2.29059108738525,-1.2856315896611,-0.434432449808756,-0.522181585606437,0.279223975348294,0.121385093769908,1.00409144454852,-1.21054643235331,-0.776843091409771
"DAG_18:0;0_22:5;0",-0.226916778752595,-0.120127941575844,0.384300766419561,0.732054788067177,1.28296403163353,-0.539363545621077,-0.720824617243021,1.83642842488044,-1.18856212017461,-1.18188797788377,1.13000710029982,-1.12513481265083,-0.262937317398776
"DAG_18:0;0_22:6;0",-0.809570342755297,-0.802448825897702,-0.655675841566285,-0.776420364836739,-0.653829003587458,-0.804879920504384,-0.805879674227379,1.63499479864256,1.82632616771025,1.17686252902638,-0.214869554034264,0.206730088785011,0.678659943245308
"DAG_18:1;0_18:1;0",-0.659162538887987,-0.659162538887987,-0.0254995636332669,0.920889049583456,0.0504777789708656,0.618484882805819,-0.659162538887987,-0.659162538887987,-0.659162538887987,-0.659162538887987,0.285098751160205,2.76468687332883,-0.659162538887987
"DAG_18:1;0_18:2;0",-0.289882794281844,0.250901868873358,-0.208168382423841,2.25370391799232,0.834611568304498,0.47275577706987,-0.149506714474836,-1.31557300638231,-1.16237497113362,-0.758584080048788,1.19917383933754,-0.733277828843472,-0.39377919398888
"DAG_18:1;0_19:1;0",1.51360990206743,1.12185524011131,0.132941570986606,-0.0843055372338423,0.872217943269176,1.62806186277248,0.202455077491214,-1.04140942450895,-0.736423234361792,-0.853072157799566,-1.03052109894302,-1.04740574615435,-0.678004397696683
"DAG_18:1;0_20:1;0",1.04116860247207,1.73628343318426,0.240775362601418,0.0533499434028144,-0.12170794594234,1.22530614881476,0.487599970119386,-1.77895181642088,-1.18521133208051,-1.16616668736114,-0.372273123717991,-0.133807614070987,-0.0263649410008738
"DAG_18:1;0_20:2;0",0.81654438122681,1.37592344965846,0.745136945904769,-0.298184133897187,-0.370898133473184,1.75302621025456,1.02767832137959,-0.921724392632556,-0.961268198638356,-1.00681355639661,-0.746743737625081,-0.401037488051796,-1.01163966770942
"DAG_18:1;0_20:3;0",0.822516154295295,0.919531846993955,-0.268227240735841,1.06601370677827,0.154246827548107,-0.539023287796558,-0.9581914322157,0.807582355879558,-0.648282901444356,-1.90125032588429,1.20107680232554,-1.24782420439855,0.591831698654581
"DAG_18:1;0_20:4;0",1.02308478048053,0.916813945418548,-0.766418721206499,1.55866123376445,-0.35427937473243,-0.306769766618762,-0.0762356984318607,0.438467481672623,-1.40452326348454,-1.48963462194597,1.41981512918686,-0.4058504219197,-0.553130702183245
"DAG_18:1;0_22:4;0",0.194406363050304,1.43613868606454,-1.26377172020266,0.248682350544315,-0.118798762025776,0.120591705320304,1.0579149866827,-0.353449064149202,-1.32469440631211,-1.29406438801958,0.240158105938534,-0.68035511607687,1.73724125918549
"DAG_18:1;0_22:5;0",-0.700965322067683,-0.676182258370261,0.20742508924805,-0.668030977396884,0.145419898152154,-0.725257821581819,-0.197023215712982,-0.712654894795918,2.43618504713989,1.35197868504822,0.889464261498676,-0.711018934612631,-0.63933955654881
"DAG_18:1;0_22:6;0",-0.651088579493038,-0.638922611616757,-0.384754624784058,-0.634921160315846,-0.628672824085265,-0.663013730165764,-0.644409856092739,0.555127632551209,2.22495486418548,1.2703337233734,-0.595823093619265,1.35118002699877,-0.55998976693613
"DAG_18:1;0_24:0;0",-1.31772093329079,-0.942119493505775,-0.520338731474752,0.966384636187847,1.35037320320401,0.135702542369987,-0.422533914985626,-1.41289285739471,-0.225784726224467,0.600885843618633,1.5831562323656,0.881941006183912,-0.677052807053868
"DAG_18:2;0_18:2;0",-1.09775460242658,-1.09775460242658,-0.0228261014373539,1.98322635181624,1.32519610558359,-0.742343400424489,-0.0574658109067387,-0.351634843592343,0.280545340427457,0.627701272206402,0.995130011322955,-0.744265117715992,-1.09775460242658
"DAG_18:2;0_20:3;0",-0.485321215707866,-0.355053493342741,1.8222769980951,-0.650445294984518,2.41342918145944,-0.650445294984518,-0.0233502755182639,-0.519094730326316,0.31784415117702,0.0814958590862113,-0.650445294984518,-0.650445294984518,-0.650445294984518
"DAG_20:1;0_20:4;0",-0.499254217829107,-0.327595924638277,-0.0339236311936002,1.71818704278018,0.540362976227175,-0.260083702699919,2.3479943768054,-0.317079927469041,-1.11227782438597,-1.00292831152281,-0.118655740338561,-0.57431903963015,-0.360426076105307
"G3P",1.81568175939587,2.04492936102986,-0.291507680721653,-0.0769825617130582,-1.03366259588487,0.470258067990383,-0.415369136327106,-0.239677349173906,-0.0217689008681605,-1.62118856116237,0.0269747959365809,-0.509609676633758,-0.148077521867803
"LPA_14:0;0",0.559372258522942,-0.572589350608847,-0.261859791017755,-0.572589350608847,-0.572589350608847,-0.572589350608847,-0.572589350608847,0.578320692291759,0.257171017519219,-0.109980837751691,-0.572589350608847,-0.572589350608847,2.98510211469745
"LPA_16:0;0",0.888360835050787,-1.3289022134048,0.768568730974688,-0.474781028655168,0.0141531815088875,0.324778913537671,-0.497096726664245,1.17557454963657,0.683849890501259,-2.17393892311553,1.17073430968213,0.0224348501708991,-0.573736369223136
"LPA_16:1;0",1.80129572389886,1.77793832179621,0.59868051008233,-0.340896247642359,-1.08307697423864,0.300272047823197,0.0183597200866056,-1.08037501099487,-1.02673174235861,-0.989066244859996,-0.545772304121758,-0.0287499289401434,0.598122129469183
"LPA_17:0;0",-0.542690204001577,-0.199583669229385,-0.552915077406432,0.87639051462255,1.07234864961679,1.30641561559179,-1.32468666732423,1.05925725344185,-1.06426924989816,0.415116687892673,-0.778049510677243,1.07304705224401,-1.34038139487264
"LPA_17:1;0",1.66593076411124,1.92018270149867,-0.491067098302064,-0.489189923463577,-0.831313492121346,-0.154242045151418,1.30666358478665,-0.0844507462091544,-1.11357042597131,-0.955606906753061,-0.643445396724443,-0.226289166547737,0.0963981508475612
"LPA_18:0;0",-0.897896681358032,-1.25793770817554,-1.47158460850682,0.333290321165714,0.540113348319705,-0.383014069412288,-1.29181942239962,1.63841943163565,1.28518762109538,0.0897930292198163,0.809619242858706,0.154044508032291,0.451784987525044
"LPA_18:1;0",0.716452024513125,1.77862830969816,0.56120079543994,0.196577086871771,-0.141844236472668,1.09595713405241,0.810377658997366,-1.75891764743707,-0.85498754794176,-1.21328453423137,-0.146900098977155,-0.183246138606131,-0.860012805906603
"LPA_18:2;0",-0.513077999014559,-0.0391935050001901,-0.187855555032111,2.46341685122546,0.983901019904078,0.254795794363734,-0.0429538408070765,-1.30757302220846,-0.956679687806486,-0.522421817341431,1.00711276809568,-0.7025782558104,-0.436892750568235
"LPA_19:1;0",1.51853548865014,1.10167311476605,0.157000419141405,-0.0893667601591694,0.879314071756101,1.63499262320649,0.184079474309911,-1.04074599152165,-0.716129366006408,-0.833999242713273,-1.04074599152165,-1.04074599152165,-0.713861848386291
"LPA_20:1;0",0.847992480307271,1.11475223489713,0.335436073541011,0.286304542820884,-0.0110213786418266,1.58168910683077,0.975634628402269,-1.66354071999094,-1.25511881742316,-1.33669771410532,-0.329651413583287,-0.234389183107351,-0.311389839947455
"LPA_20:2;0",0.676722294829206,0.937701688454482,0.813652973412895,-0.4036977380753,-0.578757512082577,2.04649763138428,1.21482343935132,-0.946963267442887,-0.775776108990994,-0.950180833525544,-0.831314590782824,-0.493878764127754,-0.708829212404306
"LPA_20:3;0",-0.355545629918415,-0.199617682018442,-0.673327345491268,1.53785102629157,1.95304859484852,0.332488288384812,-0.166617858916555,-0.512611322946527,-0.811531158404763,-1.0047857365687,1.28522093789603,-0.181690613591042,-1.20288149956522
"LPA_20:4;0",0.285183937461988,0.151149894591644,-0.907931234035579,0.861944570094491,0.0465525445782227,-1.2055377727099,-1.06092356615064,1.88872460764919,0.356141546634683,0.428509940513807,1.20955985128015,-1.41304366172352,-0.640330658184544
"LPA_20:5;0",-0.549477905183067,-0.549477905183067,-0.424668418246315,-0.549477905183067,-0.252567905332513,-0.549477905183067,-0.549477905183067,2.27480731671245,-0.17457607191808,0.345405717248744,-0.549477905183067,-0.549477905183067,2.07794469781719
"LPA_22:4;0",-0.865962601577773,-0.865962601577773,0.43566433554944,0.87530769173977,2.24660454712356,-0.865962601577773,-0.346700333012639,-0.865962601577773,0.702622724150173,0.465842618649194,0.816434025267137,-0.865962601577773,-0.865962601577773
"LPA_22:5;0",-0.894044406505982,-0.855102855206734,0.331363038657905,-0.592172319652327,0.446688810614581,-1.02183927884885,-0.62983928076839,0.702673861264945,2.0687299057401,0.939925445812509,1.0256635071397,-1.26176174124811,-0.260284686999354
"LPA_22:6;0",-0.780941054703719,-0.780941054703719,-0.572091397542095,-0.780941054703719,-0.691821290281353,-0.780941054703719,-0.780941054703719,1.32771461632356,2.02723921877946,1.25515638243592,-0.406023312218686,0.665012038998543,0.299519017023248
"LPA_24:0;0",-0.925301799396491,-0.925301799396491,0.0595139292101817,1.66352161168064,0.757322951481135,-0.925301799396491,0.0295781933145725,-0.925301799396491,0.496105107344131,1.14828452012144,1.39748448322685,-0.925301799396491,-0.925301799396491
"LPC_14:0;0",0.559372258522942,-0.572589350608847,-0.261859791017755,-0.572589350608847,-0.572589350608847,-0.572589350608847,-0.572589350608847,0.578320692291759,0.257171017519219,-0.109980837751691,-0.572589350608847,-0.572589350608847,2.98510211469745
"LPC_16:0;0",-1.00204781145641,-1.00204781145641,-0.647993930089819,0.686621028221377,1.47366369732492,-0.403715837494642,0.387956359093065,-1.00204781145641,-0.0189964771918986,0.209846471017488,2.12725528498823,0.193554649956937,-1.00204781145641
"LPC_16:1;0",0.40660007003555,0.669950081348302,-0.770636699810067,0.699878187208013,1.10172313326732,-1.08596182283372,-1.08596182283372,-0.272937090219721,-0.699931583020067,-0.713278970091444,1.89487004677477,-1.08596182283372,0.94164829300852
"LPC_18:0;0",-0.781482190572913,-0.781482190572913,-0.481659267607032,0.645955310803836,1.79479692418726,-0.781482190572913,-0.781482190572913,0.0557061698035613,-0.0892306351911966,-0.111938718821557,2.24278411328531,-0.149002943595611,-0.781482190572913
"LPC_18:1;0",-0.201134534323981,0.337627902620257,-1.21294535116511,0.514829722986407,0.791533466467249,-0.729232528885658,0.0946286413980836,-0.455255766742726,-1.07135638781581,-1.03382389921312,2.24626366293024,-0.419691402875016,1.13855647461918
"LPE_16:0;0",-0.484940580231405,0.249225453909022,-1.24950975177956,1.16200697453033,0.629762473745661,-0.426427226964713,0.691385225049441,-0.259802415349602,-0.790388436261848,-0.715127760469346,1.66097321175504,-1.58693758780331,1.11978041987029
"LPE_18:0;0",-0.721380995200372,0.0115318453432787,-1.35608531285817,1.79278573230289,0.222199303374916,-0.238664916026922,-0.341554841813306,-0.31777377827071,-0.705117123414713,-0.451126022447804,1.93593321284429,-0.820798739338894,0.990051635505514
"LPE_18:1;0",0.194406363050304,1.43613868606454,-1.26377172020266,0.248682350544315,-0.118798762025776,0.120591705320304,1.0579149866827,-0.353449064149202,-1.32469440631211,-1.29406438801958,0.240158105938533,-0.68035511607687,1.73724125918549
"LPE_20:3;0",0.296629696304189,0.999170645423999,-0.593893491415342,-0.593893491415342,0.552796069130925,-0.593893491415342,2.78806423506805,0.114487285395579,-0.593893491415342,-0.593893491415342,-0.593893491415342,-0.593893491415342,-0.593893491415342
"LPE_20:4;0",-0.0765406329099723,0.363931361820563,-1.59962699418088,0.643741891769836,0.15502469672554,0.53716647043731,1.69329260510173,0.390915215403242,-1.64954783097661,-1.36895901025413,0.9000679972673,-0.269155572614871,0.279689802410947
"LPE_22:6;0",-0.516340787791431,-0.516340787791431,-0.453596997785773,-0.516340787791431,-0.516340787791431,-0.516340787791431,-0.516340787791431,1.46005946177542,0.186128707480372,0.208383080868094,-0.516340787791431,-0.516340787791431,2.72975204999333
"LPI_18:0;0",-1.16234791680446,-0.961927178598535,-1.30859710288745,1.20587499905022,-0.141259692499809,1.66763536907772,0.426646265519618,-0.565185403785761,-0.67623843424333,-0.280251676457512,0.551592567903963,1.5277676791286,-0.283709475403268
"LPI_18:1;0",-0.115184608333144,0.425096451772848,-0.769593712882471,-1.45182156876409,-0.24550316816123,2.28414180102796,0.153499052520598,-0.602866549091613,-0.555337698830848,-0.838562289753193,-0.272961785549171,1.42873428032164,0.560359795722715
"LPI_20:4;0",0.629683810666127,1.66059636734349,0.0494982058850627,-0.969939919116403,0.688452698004023,-0.969939919116403,-0.969939919116403,1.01540595209906,0.646486768613252,1.12951571208741,-0.969939919116403,-0.969939919116403,-0.969939919116403
