"label","value"
"Ctrl1",0
"Ctrl2",0
"Ctrl3",1.43135957639012
"Ctrl4",0
"Ctrl5",0.31796390942847
"Ctrl6",0.132127292019001
"Ctrl7",0
"DHA1",17.4742871226491
"DHA2",20.3220028493351
"DHA3",16.8962498976633
"DHA4",4.50261189217608
"DHA5",13.3316111990137
"DHA6",13.3110687675583
