"edge_name","FC_ctrl","FC_exp","FC_exp_ctrl","statistics","p_value","mlog10p","adj_p_value","mlog10padj","perturbation_score","Mode","edge_type","node1_log2FC","node2_log2FC","FA_change","genes","Edge_direction","node1","node2"
"w9-22:1 --> w9-24:1",0.364316109564621,0.688282176019058,1.88924441700257,2.69283126803949,0.0209230379595206,1.67937525702908,0.0699742743472473,1.15506159659342,1.5413463288827,"Increase","Non-change",-1.49621087784184,-0.648394632550718," (2:0)","Elovl1, Elovl3, Hacd1, Hacd3, Hacd4, Hsd17b12, Tecr","","w9-22:1","w9-24:1"
"w9-20:2 --> w9-20:3",0.506379738211078,0.775116550434998,1.53070214296746,3.30841325783768,0.00697312574837866,2.15657250296738,0.0298848246359085,1.52454928826198,1.32455298242882,"Increase","Non-change",-1.18537904460461,-0.498306491469371," (0:1)","Fads1","","w9-20:2","w9-20:3"
"w6-20:3 --> w6-20:4",4.85642082438824,7.42692144524809,1.52929939842758,2.32283377441682,0.0403757478442443,1.39387942053401,0.110115675938848,0.958150850972574,0.854268104036043,"Increase","Increase",-0.498306491469371,0.0424222435673569," (0:1)","Fads1","Same as
reaction","w6-20:3","w6-20:4"
"16:0 --> w7-16:1",0.882051715446947,0.55719928639229,0.631708182903936,-3.68722138143217,0.00358045580237837,2.4460616828932,0.0268534185178378,1.5710004195015,-1.62093129041668,"Decrease","Decrease",0.315310347995238,-0.324081871300237," (0:1)","Scd, Scd2, Scd3, Scd4","Same as
reaction","16:0","w7-16:1"
"18:0 --> w9-18:1",2.47147578077103,1.43311225631921,0.57986093469713,-3.32937152404184,0.0067187340067423,2.17271255219657,0.0298848246359085,1.52454928826198,-1.70823255681538,"Decrease","Decrease",0.231787793718878,-0.462287244096012," (0:1)","Scd, Scd2, Scd3, Scd4","Same as
reaction","18:0","w9-18:1"
"w9-18:1 --> w9-18:2",0.0819892671691373,0.0495580895275676,0.60444606030364,-4.43105085555422,0.00100986075823911,2.99573850354133,0.0151479113735867,1.81964724448565,-2.17584829302017,"Decrease","Non-change",-0.462287244096012,-1.18537904460461," (0:1)","Fads2","","w9-18:1","w9-18:2"
"w9-18:1 --> w9-20:1",0.125766469125905,0.0705326549045769,0.560822414708696,-5.11040166291927,0.000338502351513025,3.47043831000518,0.0101550705453907,1.99331705528552,-2.89567848819468,"Decrease","Non-change",-0.462287244096012,-1.28146725092346," (2:0)","Elovl3, Elovl5, Elovl7, Hacd1, Hacd3, Hacd4, Hsd17b12, Tecr","","w9-18:1","w9-20:1"
"w3-20:5 --> w3-22:5",21.0117696765417,2.79164207694899,0.132860873687649,-2.69098198904302,0.0209922823041742,1.67794034187376,0.0699742743472473,1.15506159659342,-4.88618205547226,"Decrease","Non-change",3.34774417471119,0.428815603237026," (2:0)","Elovl2, Elovl5, Hacd1, Hacd3, Hacd4, Hsd17b12, Tecr","","w3-20:5","w3-22:5"
