"lipid","type","mean_all","mean_ctrl","mean_exp","sd_ctrl","sd_exp","FC","log2FC","statistics","p_value","mlog10p","adj_p_value","mlog10padj","sig","Significance"
"PS_40:2;0","species",0.0259809426950437,0.0232751234166395,0.0286867619734479,0.00256510282228996,0.00184131100197253,1.23250740543613,0.301596314963331,3.83232483377557,0.00500137638897104,2.3009104604889,0.0105292134504654,1.97760407011377,"yes","Increase"
"PS_40:1;0","species",0.0135936709451299,0.0149573882454531,0.0122299536448067,0.00146440829642627,0.00170554913029407,0.817653018301809,-0.290439348267916,-2.71298855286865,0.0265350706904299,1.57617975105616,0.0451660777709445,1.34518762199994,"yes","Decrease"
"PS_42:7;0","species",0.00481461355701049,0.00562669702700187,0.00400253008701912,0.00101465271655575,0.000934270157787044,0.7113462956707,-0.491376035154715,-2.63309745960493,0.0300334073981725,1.52239539273356,0.0500556789969542,1.30054664311721,"no","No change"
"PS_42:6;0","species",0.00419153616727608,0.0059796045866211,0.00240346774793106,0.000940204109984803,0.000211445485782716,0.401944261215638,-1.31493264234672,-8.2978017306177,0.000033535036512649,4.47450121646711,0.000268280292101192,3.57141122947517,"yes","Decrease"
"PS_42:5;0","species",0.00553154596432168,0.00521498742808865,0.00584810450055471,0.000461025234488411,0.000162655717937433,1.12140337463826,0.165305316424407,2.89580312288548,0.0200201423702802,1.69853283842477,0.0355913642138314,1.44865536520817,"yes","Increase"
"PS_42:4;0","species",0.00252389924586891,0.00284227255870678,0.00220552593303105,0.000182138141690213,0.000308845419606557,0.775972707569801,-0.365922183900391,-3.97099250404765,0.0041132126495529,2.38581883725959,0.00940553373831949,2.02661655439007,"yes","Decrease"
"PS_42:2;0","species",0.0100897818203772,0.00794063916412133,0.012238924476633,0.000781240918130724,0.00198023129309851,1.54130218281835,0.624149739798473,4.51493915165132,0.00196297120342975,2.70708607140524,0.00560848915265642,2.25115411575551,"yes","Increase"
"PS_42:1;0","species",0.0179092395764032,0.0193818344825909,0.0164366446702154,0.00511213368980469,0.00470602667094007,0.848043805398249,-0.237789306279833,-0.947789672006404,0.370983005317152,0.430645984902567,0.471089530561463,0.326896547364205,"no","No change"
"LPC_16:0;0","species",0.135397530877651,0.130971422829784,0.139823638925518,0.0238995596775438,0.0192374622097095,1.06758891294354,0.0943562280855576,0.645178896459274,0.536870991327106,0.270130061573958,0.631612930973066,0.19954898728825,"no","No change"
"LPC_18:2;0","species",0.0538509135410936,0.0506549938287427,0.0570468332534445,0.0132339999632566,0.00843664568191156,1.12618379633628,0.17144229848752,0.910677844847507,0.389079896113859,0.409961208755186,0.478867564447826,0.319784578406098,"no","No change"
