"feature","label","value","group"
"FFA_16:0;0","Ctrl1",378.103,"shNT"
"FFA_16:0;0","Ctrl2",265.879,"shNT"
"FFA_16:0;0","Ctrl3",316.362,"shNT"
"FFA_16:0;0","Ctrl4",225.522,"shNT"
"FFA_16:0;0","Ctrl5",226.525,"shNT"
"FFA_16:0;0","LPCAT1KO1",384.094,"shLPCAT1"
"FFA_16:0;0","LPCAT1KO2",402.452,"shLPCAT1"
"FFA_16:0;0","LPCAT1KO3",427.955,"shLPCAT1"
"FFA_16:0;0","LPCAT1KO4",376.695,"shLPCAT1"
"FFA_16:0;0","LPCAT1KO5",417.966,"shLPCAT1"
