"path","from","to","score","cal_score","Type","Significant","rep_sub_path"
"PC_40:5;0 --> LPC_20:3;0","PC_40:5;0","LPC_20:3;0",-1.10120372529443,0.341870186930469,"Suppressed","no","40:5"
"PS_38:5;0 --> PE_38:5;0 --> PC_38:5;0 --> LPC_16:0;0","PS_38:5;0","LPC_16:0;0",-1.98736096210893,0.338946475283575,"Suppressed","no","38:5"
"PC_40:4;0 --> LPC_22:4;0","PC_40:4;0","LPC_22:4;0",-1.1113548629985,0.337821652633445,"Suppressed","no","40:4"
"PE_36:1;0 --> LPE_18:0;0","PE_36:1;0","LPE_18:0;0",-1.11646003014939,0.335785580923557,"Suppressed","no","36:1"
"PC_40:5;0 --> PS_40:5;0 --> PE_40:5;0 --> LPE_20:4;0","PC_40:5;0","LPE_20:4;0",-2.01054038050691,0.329522770718973,"Suppressed","no","40:5"
"PC_38:4;0 --> PS_38:4;0 --> PE_38:4;0","PC_38:4;0","PE_38:4;0",-1.64802693331604,0.327516031672655,"Suppressed","no","38:4"
"PE_38:4;0 --> PC_38:4;0 --> PS_38:4;0","PE_38:4;0","PS_38:4;0",-1.64802693331604,0.327516031672655,"Suppressed","no","38:4"
"PS_38:4;0 --> PE_38:4;0 --> PC_38:4;0","PS_38:4;0","PC_38:4;0",-1.64802693331604,0.327516031672655,"Suppressed","no","38:4"
"PC_40:8;0 --> LPC_20:4;0","PC_40:8;0","LPC_20:4;0",-1.16775736926779,0.315326885275712,"Suppressed","no","40:8"
"PC_38:6;0 --> LPC_18:2;0","PC_38:6;0","LPC_18:2;0",-1.18333420660065,0.309114442688515,"Suppressed","no","38:6"
"PS_38:4;0 --> PE_38:4;0 --> LPE_16:0;0","PS_38:4;0","LPE_16:0;0",-1.71752439750944,0.299236549424454,"Suppressed","no","38:4"
"PE_38:5;0 --> PC_38:5;0","PE_38:5;0","PC_38:5;0",-1.21838640589083,0.295134725818402,"Suppressed","no","38:5"
"PS_40:5;0 --> PE_40:5;0 --> LPE_20:4;0","PS_40:5;0","LPE_20:4;0",-1.73675142066775,0.291412806984324,"Suppressed","no","40:5"
"PS_38:5;0 --> PE_38:5;0 --> PC_38:5;0 --> LPC_18:1;0","PS_38:5;0","LPC_18:1;0",-2.10638544512785,0.290556496524547,"Suppressed","no","38:5"
"PS_38:4;0 --> PE_38:4;0 --> LPE_20:4;0","PS_38:4;0","LPE_20:4;0",-1.75616945022247,0.28351134139186,"Suppressed","no","38:4"
"PE_34:1;0 --> PC_34:1;0 --> PS_34:1;0 --> LPS_18:1;0","PE_34:1;0","LPS_18:1;0",-2.12867616659188,0.281494095993081,"Suppressed","no","34:1"
"PC_34:1;0 --> LPC_20:0;0","PC_34:1;0","LPC_20:0;0",-1.26135480930789,0.277997823532798,"Suppressed","no","34:1"
"PS_40:4;0 --> PE_40:4;0 --> PC_40:4;0 --> LPC_18:2;0","PS_40:4;0","LPC_18:2;0",-2.15567400711666,0.270517993460244,"Suppressed","no","40:4"
"PE_42:5;0 --> PS_42:5;0 --> LPS_20:4;0","PE_42:5;0","LPS_20:4;0",-1.78870158446196,0.270273564684474,"Suppressed","no","42:5"
"PS_40:5;0 --> PE_40:5;0 --> PC_40:5;0 --> LPC_20:3;0","PS_40:5;0","LPC_20:3;0",-2.1885497726953,0.257152192091593,"Suppressed","no","40:5"
"PC_40:7;0 --> LPC_18:2;0","PC_40:7;0","LPC_18:2;0",-1.31677230626209,0.255895903175204,"Suppressed","no","40:7"
"PS_38:5;0 --> PE_38:5;0 --> PC_38:5;0 --> LPC_20:4;0","PS_38:5;0","LPC_20:4;0",-2.19187913681613,0.255798623019064,"Suppressed","no","38:5"
"PC_34:0;0 --> PS_34:0;0","PC_34:0;0","PS_34:0;0",-1.3352900469267,0.248510552846046,"Suppressed","no","34:0"
"PC_38:6;0 --> LPC_16:0;0","PC_38:6;0","LPC_16:0;0",-1.3556813089212,0.240377994117062,"Suppressed","no","38:6"
"PE_36:5;0 --> LPE_18:1;0","PE_36:5;0","LPE_18:1;0",-1.37667218847098,0.232006292514797,"Suppressed","no","36:5"
"PE_34:1;0 --> PC_34:1;0 --> PS_34:1;0 --> LPS_16:0;0","PE_34:1;0","LPS_16:0;0",-2.2766360628514,0.221340285150249,"Suppressed","no","34:1"
"PS_34:1;0 --> PE_34:1;0 --> PC_34:1;0 --> LPC_18:0;0","PS_34:1;0","LPC_18:0;0",-2.277812493297,0.220862001667471,"Suppressed","no","34:1"
"PS_38:5;0 --> PE_38:5;0 --> LPE_18:1;0","PS_38:5;0","LPE_18:1;0",-1.91582725833848,0.218544364498442,"Suppressed","no","38:5"
"PS_34:1;0 --> PE_34:1;0 --> LPE_16:0;0","PS_34:1;0","LPE_16:0;0",-1.9223191663915,0.215902717056005,"Suppressed","no","34:1"
"PS_38:2;0 --> LPS_20:1;0","PS_38:2;0","LPS_20:1;0",-1.42347372833821,0.213340637015897,"Suppressed","no","38:2"
"PC_34:1;0 --> PS_34:1;0 --> PE_34:1;0 --> LPE_18:0;0","PC_34:1;0","LPE_18:0;0",-2.30446382690643,0.210026773195569,"Suppressed","no","34:1"
"PS_38:2;0 --> LPS_18:1;0","PS_38:2;0","LPS_18:1;0",-1.4478720494282,0.203609960258054,"Suppressed","no","38:2"
"PE_38:4;0 --> PC_38:4;0","PE_38:4;0","PC_38:4;0",-1.48140390607663,0.190236595060808,"Suppressed","no","38:4"
"PC_40:5;0 --> PS_40:5;0 --> LPS_20:1;0","PC_40:5;0","LPS_20:1;0",-1.99145785987034,0.187769223588421,"Suppressed","no","40:5"
"PC_40:4;0 --> LPC_18:0;0","PC_40:4;0","LPC_18:0;0",-1.49098054999321,0.186417183633543,"Suppressed","no","40:4"
"PE_36:3;0 --> LPE_16:0;0","PE_36:3;0","LPE_16:0;0",-1.50501103955197,0.180821464233549,"Suppressed","no","36:3"
"PC_38:5;0 --> PS_38:5;0 --> PE_38:5;0 --> LPE_20:4;0","PC_38:5;0","LPE_20:4;0",-2.39032644094079,0.175118912527466,"Suppressed","no","38:5"
"PC_38:6;0 --> LPC_18:1;0","PC_38:6;0","LPC_18:1;0",-1.524007347061,0.173245249161981,"Suppressed","no","38:6"
"PS_36:1;0 --> LPS_18:1;0","PS_36:1;0","LPS_18:1;0",-1.52534955667373,0.172709941513778,"Suppressed","no","36:1"
"PC_40:5;0 --> PS_40:5;0 --> LPS_20:4;0","PC_40:5;0","LPS_20:4;0",-2.05776418940314,0.160788258300996,"Suppressed","no","40:5"
"PE_34:0;0 --> PC_34:0;0 --> PS_34:0;0 --> LPS_16:0;0","PE_34:0;0","LPS_16:0;0",-2.43176332571935,0.158272546776341,"Suppressed","no","34:0"
"PS_34:0;0 --> PE_34:0;0 --> PC_34:0;0 --> LPC_18:0;0","PS_34:0;0","LPC_18:0;0",-2.43293975616495,0.157794263293564,"Suppressed","no","34:0"
"PE_38:4;0 --> LPE_16:0;0","PE_38:4;0","LPE_16:0;0",-1.56652056892221,0.156289884965401,"Suppressed","no","38:4"
"PC_34:0;0 --> PS_34:0;0 --> PE_34:0;0 --> LPE_18:0;0","PC_34:0;0","LPE_18:0;0",-2.45959108977438,0.146959034821661,"Suppressed","no","34:0"
"PS_40:4;0 --> PE_40:4;0 --> PC_40:4;0 --> LPC_20:4;0","PS_40:4;0","LPC_20:4;0",-2.48205998659257,0.137824196238929,"Suppressed","no","40:4"
"PE_38:4;0 --> LPE_20:4;0","PE_38:4;0","LPE_20:4;0",-1.61385089903715,0.137413334341621,"Suppressed","no","38:4"
"PS_34:1;0 --> PE_34:1;0 --> PC_34:1;0 --> LPC_20:0;0","PS_34:1;0","LPC_20:0;0",-2.49596766951545,0.132169960537537,"Suppressed","no","34:1"
"PC_38:6;0 --> LPC_20:4;0","PC_38:6;0","LPC_20:4;0",-1.64491368534391,0.125024697777894,"Suppressed","no","38:6"
"PC_34:0;0 --> LPC_18:0;0","PC_34:0;0","LPC_18:0;0",-1.64759494712374,0.123955341751863,"Suppressed","no","34:0"
"PC_40:7;0 --> LPC_18:1;0","PC_40:7;0","LPC_18:1;0",-1.65744544672243,0.12002670964867,"Suppressed","no","40:7"
"PC_40:8;0 --> LPC_20:3;0","PC_40:8;0","LPC_20:3;0",-1.70014753483987,0.102996020740895,"Suppressed","no","40:8"
"PS_38:5;0 --> PE_38:5;0 --> PC_38:5;0 --> LPC_20:3;0","PS_38:5;0","LPC_20:3;0",-2.56833583312918,0.102748333900086,"Suppressed","no","38:5"
"PC_38:4;0 --> PS_38:4;0 --> LPS_20:4;0","PC_38:4;0","LPS_20:4;0",-2.20830640521456,0.0995305423676916,"Suppressed","no","38:4"
"PC_40:5;0 --> PS_40:5;0 --> PE_40:5;0","PC_40:5;0","PE_40:5;0",-2.21281116333008,0.097697493800544,"Suppressed","no","40:5"
"PE_40:5;0 --> PC_40:5;0 --> PS_40:5;0","PE_40:5;0","PS_40:5;0",-2.21281116333008,0.097697493800544,"Suppressed","no","40:5"
"PS_40:5;0 --> PE_40:5;0 --> PC_40:5;0","PS_40:5;0","PC_40:5;0",-2.21281116333008,0.097697493800544,"Suppressed","no","40:5"
"PS_40:5;0 --> LPS_20:1;0","PS_40:5;0","LPS_20:1;0",-1.72277172200192,0.0939729141356979,"Suppressed","no","40:5"
"PE_40:5;0 --> LPE_18:1;0","PE_40:5;0","LPE_18:1;0",-1.73549762851844,0.0888974959417116,"Suppressed","no","40:5"
"PC_40:7;0 --> LPC_20:4;0","PC_40:7;0","LPC_20:4;0",-1.77835178500535,0.0718061582645826,"Suppressed","no","40:7"
"PC_40:6;0 --> LPC_18:2;0","PC_40:6;0","LPC_18:2;0",-1.78288605868837,0.0699977735245714,"Suppressed","no","40:6"
"PS_34:0;0 --> PE_34:0;0 --> PC_34:0;0 --> LPC_20:0;0","PS_34:0;0","LPC_20:0;0",-2.65109493238341,0.0691022221636295,"Suppressed","no","34:0"
"PE_40:5;0 --> PC_40:5;0 --> LPC_18:1;0","PE_40:5;0","LPC_18:1;0",-2.2899840054201,0.0662947938134648,"Suppressed","no","40:5"
"PE_34:0;0 --> PS_34:0;0","PE_34:0;0","PS_34:0;0",-1.79310145248143,0.0659236122497964,"Suppressed","no","34:0"
"PS_34:0;0 --> PE_34:0;0","PS_34:0;0","PE_34:0;0",-1.79310145248143,0.0659236122497964,"Suppressed","no","34:0"
"PC_40:4;0 --> LPC_20:0;0","PC_40:4;0","LPC_20:0;0",-1.79949855890323,0.0633722819944692,"Suppressed","no","40:4"
"PE_42:5;0 --> LPE_20:4;0","PE_42:5;0","LPE_20:4;0",-1.80177087838006,0.0624660226564595,"Suppressed","no","42:5"
"PS_40:5;0 --> LPS_20:4;0","PS_40:5;0","LPS_20:4;0",-1.80398005903801,0.0615849447001988,"Suppressed","no","40:5"
"PC_40:4;0 --> PS_40:4;0 --> PE_40:4;0 --> LPE_20:4;0","PC_40:4;0","LPE_20:4;0",-2.68050729071723,0.0571444857473303,"Suppressed","no","40:4"
"PE_40:4;0 --> PC_40:4;0 --> LPC_22:4;0","PE_40:4;0","LPC_22:4;0",-2.31409053235571,0.0564855135979434,"Suppressed","no","40:4"
"PC_36:4;0 --> LPC_18:2;0","PC_36:4;0","LPC_18:2;0",-1.85448452410247,0.0414424675782143,"Suppressed","no","36:4"
"PE_40:4;0 --> LPE_20:4;0","PE_40:4;0","LPE_20:4;0",-1.85601999860505,0.0408300809308135,"Suppressed","no","40:4"
"PE_40:5;0 --> PC_40:5;0 --> LPC_20:4;0","PE_40:5;0","LPC_20:4;0",-2.38870361724059,0.0261244143265518,"Suppressed","no","40:5"
"PC_40:4;0 --> PS_40:4;0","PC_40:4;0","PS_40:4;0",-1.93478976596721,0.00941467567958573,"Suppressed","no","40:4"
"PS_38:4;0 --> PE_38:4;0 --> PC_38:4;0 --> LPC_22:4;0","PS_38:4;0","LPC_22:4;0",-2.79995434310737,0.00858270936835806,"Suppressed","no","38:4"
"PC_38:4;0 --> LPC_22:4;0","PC_38:4;0","LPC_22:4;0",-1.9420782287584,0.00650784962294707,"Suppressed","no","38:4"
"PC_34:0;0 --> LPC_20:0;0","PC_34:0;0","LPC_20:0;0",-1.95611295603376,0.000910440112788822,"Suppressed","no","34:0"
"PS_38:0;0 --> LPS_18:0;0","PS_38:0;0","LPS_18:0;0",-1.99361889352109,-0.0140478905380316,"Suppressed","no","38:0"
"PE_40:5;0 --> PS_40:5;0","PE_40:5;0","PS_40:5;0",-1.99387304517981,-0.0141492527436285,"Suppressed","no","40:5"
"PS_40:5;0 --> PE_40:5;0","PS_40:5;0","PE_40:5;0",-1.99387304517981,-0.0141492527436285,"Suppressed","no","40:5"
"PS_40:4;0 --> PE_40:4;0 --> PC_40:4;0 --> LPC_20:3;0","PS_40:4;0","LPC_20:3;0",-2.85851668290562,-0.0152260928800492,"Suppressed","no","40:4"
"PE_38:4;0 --> PS_38:4;0","PE_38:4;0","PS_38:4;0",-2.01765517728948,-0.0236341775184906,"Suppressed","no","38:4"
"PS_38:4;0 --> PE_38:4;0","PS_38:4;0","PE_38:4;0",-2.01765517728948,-0.0236341775184906,"Suppressed","no","38:4"
"PC_36:4;0 --> LPC_16:0;0","PC_36:4;0","LPC_16:0;0",-2.02683162642302,-0.0272939809932386,"Suppressed","no","36:4"
"PS_38:5;0 --> PE_38:5;0 --> LPE_20:4;0","PS_38:5;0","LPE_20:4;0",-2.53182956546143,-0.032115519445776,"Suppressed","no","38:5"
"PE_38:6;0 --> LPE_18:1;0","PE_38:6;0","LPE_18:1;0",-2.06383707326793,-0.0420527031282241,"Suppressed","no","38:6"
"PE_36:5;0 --> LPE_16:0;0","PE_36:5;0","LPE_16:0;0",-2.08378752477025,-0.0500094553172827,"Suppressed","no","36:5"
"PE_38:5;0 --> PC_38:5;0 --> LPC_22:4;0","PE_38:5;0","LPC_22:4;0",-2.57989018876604,-0.0516720537647558,"Suppressed","no","38:5"
"PC_34:1;0 --> PS_34:1;0 --> LPS_18:1;0","PC_34:1;0","LPS_18:1;0",-2.58255409098034,-0.0527560325293691,"Suppressed","no","34:1"
"PE_38:4;0 --> PC_38:4;0 --> PS_38:4;0 --> LPS_20:4;0","PE_38:4;0","LPS_20:4;0",-2.95942466150362,-0.0562507192184607,"Suppressed","no","38:4"
"PC_40:6;0 --> LPC_18:1;0","PC_40:6;0","LPC_18:1;0",-2.12355919914871,-0.065871420001963,"Suppressed","no","40:6"
"PE_36:5;0 --> LPE_20:4;0","PE_36:5;0","LPE_20:4;0",-2.13111785488519,-0.0688860059410625,"Suppressed","no","36:5"
"PE_40:4;0 --> PC_40:4;0 --> LPC_18:0;0","PE_40:4;0","LPC_18:0;0",-2.62405360781922,-0.0696427616118612,"Suppressed","no","40:4"
"PE_34:0;0 --> LPE_18:0;0","PE_34:0;0","LPE_18:0;0",-2.14309703012425,-0.0736636085329331,"Suppressed","no","34:0"
"PE_34:0;0 --> PC_34:0;0 --> PS_34:0;0 --> LPS_18:0;0","PE_34:0;0","LPS_18:0;0",-3.00252999381742,-0.0737754003778363,"Suppressed","no","34:0"
"PC_38:5;0 --> PS_38:5;0 --> PE_38:5;0","PC_38:5;0","PE_38:5;0",-2.65135033178201,-0.0807501772521144,"Suppressed","no","38:5"
"PE_38:5;0 --> PC_38:5;0 --> PS_38:5;0","PE_38:5;0","PS_38:5;0",-2.65135033178201,-0.0807501772521144,"Suppressed","no","38:5"
"PS_38:5;0 --> PE_38:5;0 --> PC_38:5;0","PS_38:5;0","PC_38:5;0",-2.65135033178201,-0.0807501772521144,"Suppressed","no","38:5"
"PC_38:6;0 --> LPC_20:3;0","PC_38:6;0","LPC_20:3;0",-2.17730385091599,-0.0873061667569238,"Suppressed","no","38:6"
"PC_36:4;0 --> LPC_18:1;0","PC_36:4;0","LPC_18:1;0",-2.19515766456281,-0.0944267259483197,"Suppressed","no","36:4"
"PE_34:1;0 --> LPE_18:0;0","PE_34:1;0","LPE_18:0;0",-2.20607006266942,-0.0987788704355032,"Suppressed","no","34:1"
"PS_38:4;0 --> PE_38:4;0 --> PC_38:4;0 --> LPC_18:0;0","PS_38:4;0","LPC_18:0;0",-3.06839024069393,-0.100551202016158,"Suppressed","no","38:4"
"PC_38:5;0 --> LPC_22:4;0","PC_38:5;0","LPC_22:4;0",-2.22090766729485,-0.104696488042801,"Suppressed","no","38:5"
"PC_38:4;0 --> PS_38:4;0 --> PE_38:4;0 --> LPE_18:0;0","PC_38:4;0","LPE_18:0;0",-3.09504157430335,-0.11138643048806,"Suppressed","no","38:4"
"PC_40:6;0 --> LPC_20:4;0","PC_40:6;0","LPC_20:4;0",-2.24446553743163,-0.11409197138605,"Suppressed","no","40:6"
"PE_38:3;0 --> LPE_18:0;0","PE_38:3;0","LPE_18:0;0",-2.25434155965798,-0.118030782568319,"Suppressed","no","38:3"
"PC_34:1;0 --> PS_34:1;0 --> LPS_16:0;0","PC_34:1;0","LPS_16:0;0",-2.75340346284974,-0.122277011963263,"Suppressed","no","34:1"
"PE_34:1;0 --> PS_34:1;0","PE_34:1;0","PS_34:1;0",-2.26847652016562,-0.123668167664509,"Suppressed","no","34:1"
"PS_34:1;0 --> PE_34:1;0","PS_34:1;0","PE_34:1;0",-2.26847652016562,-0.123668167664509,"Suppressed","no","34:1"
"PE_38:4;0 --> PC_38:4;0 --> LPC_22:4;0","PE_38:4;0","LPC_22:4;0",-2.79464307839191,-0.139057983602774,"Suppressed","no","38:4"
"PC_38:5;0 --> PS_38:5;0","PC_38:5;0","PS_38:5;0",-2.30842811096256,-0.139601887635349,"Suppressed","no","38:5"
"PC_40:7;0 --> LPC_20:3;0","PC_40:7;0","LPC_20:3;0",-2.31074195057743,-0.140524706270235,"Suppressed","no","40:7"
"PC_36:4;0 --> LPC_20:4;0","PC_36:4;0","LPC_20:4;0",-2.31606400284573,-0.142647277332407,"Suppressed","no","36:4"
"PC_38:4;0 --> LPC_18:0;0","PC_38:4;0","LPC_18:0;0",-2.32170391575311,-0.144896619376955,"Suppressed","no","38:4"
"PE_40:5;0 --> PC_40:5;0 --> LPC_20:3;0","PE_40:5;0","LPC_20:3;0",-2.82339836714974,-0.150758909491324,"Suppressed","no","40:5"
"PS_36:2;0 --> LPS_18:1;0","PS_36:2;0","LPS_18:1;0",-2.38460076056148,-0.169981495654344,"Suppressed","no","36:2"
"PE_36:4;0 --> LPE_18:1;0","PE_36:4;0","LPE_18:1;0",-2.38784212463886,-0.171274234854515,"Suppressed","no","36:4"
"PE_40:4;0 --> PC_40:4;0 --> LPC_20:0;0","PE_40:4;0","LPC_20:0;0",-2.87595750724889,-0.172145952697367,"Suppressed","no","40:4"
"PE_38:5;0 --> PC_38:5;0 --> LPC_18:0;0","PE_38:5;0","LPC_18:0;0",-2.88985326422956,-0.177800328974561,"Suppressed","no","38:5"
"PS_38:4;0 --> PE_38:4;0 --> PC_38:4;0 --> LPC_20:0;0","PS_38:4;0","LPC_20:0;0",-3.28654541691238,-0.189243243146092,"Suppressed","no","38:4"
"PS_40:5;0 --> PE_40:5;0 --> PC_40:5;0 --> LPC_22:4;0","PS_40:5;0","LPC_22:4;0",-3.28907183395636,-0.190270370204272,"Suppressed","no","40:5"
"PE_40:5;0 --> LPE_20:4;0","PE_40:5;0","LPE_20:4;0",-2.48994329493266,-0.211994802514148,"Suppressed","no","40:5"
"PC_34:0;0 --> PS_34:0;0 --> LPS_16:0;0","PC_34:0;0","LPS_16:0;0",-2.98394626256445,-0.21608807525386,"Suppressed","no","34:0"
"PC_40:4;0 --> PS_40:4;0 --> PE_40:4;0","PC_40:4;0","PE_40:4;0",-2.98642231524621,-0.217095615437839,"Suppressed","no","40:4"
"PE_40:4;0 --> PC_40:4;0 --> PS_40:4;0","PE_40:4;0","PS_40:4;0",-2.98642231524621,-0.217095615437839,"Suppressed","no","40:4"
"PS_40:4;0 --> PE_40:4;0 --> PC_40:4;0","PS_40:4;0","PC_40:4;0",-2.98642231524621,-0.217095615437839,"Suppressed","no","40:4"
"PC_38:4;0 --> PS_38:4;0 --> LPS_18:0;0","PC_38:4;0","LPS_18:0;0",-2.99183517224329,-0.219298182037033,"Suppressed","no","38:4"
"PS_38:0;0 --> LPS_20:0;0","PS_38:0;0","LPS_20:0;0",-2.51309445160257,-0.221228078086434,"Suppressed","no","38:0"
"PE_40:5;0 --> PC_40:5;0 --> PS_40:5;0 --> LPS_20:1;0","PE_40:5;0","LPS_20:1;0",-3.3911191865455,-0.231758214544826,"Suppressed","no","40:5"
"PS_36:1;0 --> LPS_18:0;0","PS_36:1;0","LPS_18:0;0",-2.54178241162604,-0.232669572966377,"Suppressed","no","36:1"
"PE_40:5;0 --> PC_40:5;0 --> PS_40:5;0 --> LPS_20:4;0","PE_40:5;0","LPS_20:4;0",-3.44854215235261,-0.255103798791091,"Suppressed","no","40:5"
"PC_38:5;0 --> LPC_18:0;0","PC_38:5;0","LPC_18:0;0",-2.60053335428955,-0.256100957042703,"Suppressed","no","38:5"
"PE_38:4;0 --> PC_38:4;0 --> LPC_18:0;0","PE_38:4;0","LPC_18:0;0",-3.10460615385542,-0.265186258812579,"Suppressed","no","38:4"
"PC_38:4;0 --> LPC_20:0;0","PC_38:4;0","LPC_20:0;0",-2.63022192466314,-0.267941521016029,"Suppressed","no","38:4"
"PC_40:5;0 --> LPC_22:4;0","PC_40:5;0","LPC_22:4;0",-2.65757695002061,-0.278851407334616,"Suppressed","no","40:5"
"PE_38:6;0 --> PC_38:6;0 --> LPC_18:2;0","PE_38:6;0","LPC_18:2;0",-3.15854565834788,-0.287134991438654,"Suppressed","no","38:6"
"PS_38:4;0 --> LPS_20:4;0","PS_38:4;0","LPS_20:4;0",-2.70385458704319,-0.297308116930432,"Suppressed","no","38:4"
"PS_40:5;0 --> PE_40:5;0 --> PC_40:5;0 --> LPC_18:0;0","PS_40:5;0","LPC_18:0;0",-3.55750773154292,-0.299404281588788,"Suppressed","no","40:5"
"PE_38:6;0 --> LPE_16:0;0","PE_38:6;0","LPE_16:0;0",-2.7709524095672,-0.324068450960304,"Suppressed","no","38:6"
"PC_40:6;0 --> LPC_20:3;0","PC_40:6;0","LPC_20:3;0",-2.7768557030037,-0.326422835920867,"Suppressed","no","40:6"
"PE_38:4;0 --> PC_38:4;0 --> PS_38:4;0 --> LPS_18:0;0","PE_38:4;0","LPS_18:0;0",-3.63798047834639,-0.332120865687558,"Suppressed","no","38:4"
"PE_38:6;0 --> LPE_20:4;0","PE_38:6;0","LPE_20:4;0",-2.81828273968215,-0.342945001584084,"Suppressed","no","38:6"
"PE_38:6;0 --> PC_38:6;0 --> LPC_16:0;0","PE_38:6;0","LPC_16:0;0",-3.29926647812541,-0.344396245083488,"Suppressed","no","38:6"
"PS_38:5;0 --> PE_38:5;0 --> PC_38:5;0 --> LPC_22:4;0","PS_38:5;0","LPC_22:4;0",-3.66885789439023,-0.344674228395779,"Suppressed","no","38:5"
"PC_36:4;0 --> LPC_20:3;0","PC_36:4;0","LPC_20:3;0",-2.84845416841781,-0.354978141867224,"Suppressed","no","36:4"
"PE_40:5;0 --> PS_40:5;0 --> LPS_20:1;0","PE_40:5;0","LPS_20:1;0",-3.3309065112755,-0.357271013482383,"Suppressed","no","40:5"
"PC_40:4;0 --> PS_40:4;0 --> LPS_20:4;0","PC_40:4;0","LPS_20:4;0",-3.34897154534121,-0.364621926441635,"Suppressed","no","40:4"
"PE_38:4;0 --> PC_38:4;0 --> LPC_20:0;0","PE_38:4;0","LPC_20:0;0",-3.35651005328509,-0.367689449898084,"Suppressed","no","38:4"
"PE_34:0;0 --> PS_34:0;0 --> LPS_16:0;0","PE_34:0;0","LPS_16:0;0",-3.35774770990961,-0.368193069547356,"Suppressed","no","34:0"
"PE_40:6;0 --> LPE_20:4;0","PE_40:6;0","LPE_20:4;0",-2.89209426011197,-0.372382930680037,"Suppressed","no","40:6"
"PS_34:0;0 --> PE_34:0;0 --> LPE_18:0;0","PS_34:0;0","LPE_18:0;0",-3.38988044404584,-0.381268324812254,"Suppressed","no","34:0"
"PE_40:5;0 --> PS_40:5;0 --> LPS_20:4;0","PE_40:5;0","LPS_20:4;0",-3.39721284080829,-0.384251978769808,"Suppressed","no","40:5"
"PE_40:7;0 --> LPE_18:1;0","PE_40:7;0","LPE_18:1;0",-2.92430887670549,-0.385230946729715,"Suppressed","no","40:7"
"PS_40:5;0 --> PE_40:5;0 --> PC_40:5;0 --> LPC_20:0;0","PS_40:5;0","LPC_20:0;0",-3.77566290776137,-0.388096322718722,"Suppressed","no","40:5"
"PE_38:4;0 --> PS_38:4;0 --> LPS_20:4;0","PE_38:4;0","LPS_20:4;0",-3.41663087036301,-0.392153444362273,"Suppressed","no","38:4"
"PE_38:5;0 --> PC_38:5;0 --> PS_38:5;0 --> LPS_18:1;0","PE_38:5;0","LPS_18:1;0",-3.78815746527168,-0.393176045454685,"Suppressed","no","38:5"
"PE_38:6;0 --> PC_38:6;0 --> LPC_18:1;0","PE_38:6;0","LPC_18:1;0",-3.43670411274766,-0.40032152514434,"Suppressed","no","38:6"
"PE_38:5;0 --> PS_38:5;0","PE_38:5;0","PS_38:5;0",-2.96764092537142,-0.402512880075373,"Suppressed","no","38:5"
"PS_38:5;0 --> PE_38:5;0","PS_38:5;0","PE_38:5;0",-2.96764092537142,-0.402512880075373,"Suppressed","no","38:5"
"PE_38:5;0 --> PC_38:5;0 --> PS_38:5;0 --> LPS_20:4;0","PE_38:5;0","LPS_20:4;0",-3.82832821278648,-0.409507656982598,"Suppressed","no","38:5"
"PC_40:5;0 --> LPC_18:0;0","PC_40:5;0","LPC_18:0;0",-3.03720263701532,-0.430255876334518,"Suppressed","no","40:5"
"PE_38:6;0 --> PC_38:6;0 --> LPC_20:4;0","PE_38:6;0","LPC_20:4;0",-3.53542372456815,-0.440491904631254,"Suppressed","no","38:6"
"PE_40:5;0 --> PC_40:5;0","PE_40:5;0","PC_40:5;0",-3.07299502323435,-0.444530798752524,"Suppressed","no","40:5"
"PE_36:4;0 --> LPE_16:0;0","PE_36:4;0","LPE_16:0;0",-3.09495746093813,-0.453289982686595,"Suppressed","no","36:4"
"PS_38:5;0 --> PE_38:5;0 --> PC_38:5;0 --> LPC_18:0;0","PS_38:5;0","LPC_18:0;0",-3.93729379197679,-0.453808139780295,"Suppressed","no","38:5"
"PS_38:4;0 --> PE_38:4;0 --> LPE_18:0;0","PS_38:4;0","LPE_18:0;0",-3.5732277925862,-0.455874904325331,"Suppressed","no","38:4"
"PE_34:1;0 --> PS_34:1;0 --> LPS_18:1;0","PE_34:1;0","LPS_18:1;0",-3.57504045546264,-0.456612501994988,"Suppressed","no","34:1"
"PS_40:4;0 --> PE_40:4;0 --> PC_40:4;0 --> LPC_22:4;0","PS_40:4;0","LPC_22:4;0",-3.95903874416667,-0.462648655175915,"Suppressed","no","40:4"
"PC_38:5;0 --> PS_38:5;0 --> PE_38:5;0 --> LPE_18:0;0","PC_38:5;0","LPE_18:0;0",-3.96394512558622,-0.464643368252198,"Suppressed","no","38:5"
"PC_38:5;0 --> PS_38:5;0 --> LPS_18:1;0","PC_38:5;0","LPS_18:1;0",-3.60766079275096,-0.469886169746496,"Suppressed","no","38:5"
"PE_36:4;0 --> LPE_20:4;0","PE_36:4;0","LPE_20:4;0",-3.14228779105308,-0.472166533310375,"Suppressed","no","36:4"
"PC_34:0;0 --> PS_34:0;0 --> LPS_18:0;0","PC_34:0;0","LPS_18:0;0",-3.64301084150622,-0.484270594960424,"Suppressed","no","34:0"
"PC_38:5;0 --> PS_38:5;0 --> LPS_20:4;0","PC_38:5;0","LPS_20:4;0",-3.6540459765334,-0.488760944482229,"Suppressed","no","38:5"
"PE_40:6;0 --> PC_40:6;0 --> LPC_18:2;0","PE_40:6;0","LPC_18:2;0",-3.70834454973041,-0.510855787145185,"Suppressed","no","40:6"
