"edge_name","FC_ctrl","FC_exp","FC_exp_ctrl","statistics","p_value","mlog10p","adj_p_value","mlog10padj","perturbation_score","Mode","edge_type","node1_log2FC","node2_log2FC","FA_change"
"PC_28:0;0 --> LPC_16:0;0",1.09418065473686,3.18182503101136,2.90795218982971,9.18030428089883,0.000016012934084276,4.79552908407939,0.000149638108166855,3.82495779110394,7.38513181284902,"Increase","Increase",-1.45161420593571,0.0943562291821434," (12:0)"
"PA_42:6;0 --> LPA_20:0;0",1408.29922120515,3048.10093343304,2.16438444865761,13.2644104649339,0.000000995791793877619,6.00183145698038,0.0000192756840100596,4.71499020178421,6.68578084719945,"Increase","Non-change",-1.23607649554998,-0.105963316129745," (22:6)"
"PA_40:6;0 --> LPA_18:2;0",2.12163319110175,3.14525128466227,1.48246704371596,55.0970803397672,0.0000000000130639483254295,10.8839255461239,0.00000000531049499428707,8.27486499619381,6.18207006940376,"Increase","Increase",-0.474231502649154,0.0935545056223235," (22:4)"
"PA_32:0;0 --> LPA_22:0;0",0.633608123649819,1.08300911258037,1.70927276996044,21.2509888965903,0.0000000252770974573905,7.59727279710683,0.000000856261676369104,6.06739349322437,5.87559892465536,"Increase","Non-change",-0.977696149549311,-0.204061474780306," (10:0)"
"PA_42:6;0 --> LPA_22:4;0",329.792728925758,639.35778118845,1.93866548626177,12.0704040811337,0.00000205036684874439,5.68816842863603,0.000036238005391939,4.44083571472354,5.4325642670865,"Increase","Non-change",-1.23607649554998,-0.264915173509841," (20:2)"
"PA_40:6;0 --> LPA_20:1;0",3.86919307372924,5.89742330595849,1.52419979917786,29.7589500730882,0.00000000176285285902169,8.75378393567672,0.000000130290852216785,6.88508607524088,5.32275609562713,"Increase","Increase",-0.474231502649154,0.133559689511679," (20:5)"
"PA_42:6;0 --> LPA_20:4;0",382.284772659321,738.296487870886,1.93127359673526,11.2102005412493,0.00000359560149115371,5.44422844813555,0.0000539009238363152,4.26840379114767,5.16958106177024,"Increase","Non-change",-1.23607649554998,-0.270370494023413," (22:2)"
"LPE_18:0;0 --> PE_38:2;0",5.58951317164089,10.9560858411077,1.9601145045502,10.3136464643086,0.00000673717304857647,5.17152229737396,0.0000817510699775026,4.08750655448071,5.02122718082259,"Increase","Increase",-0.599823150619109,0.376694753448985," (20:2)"
"PA_40:6;0 --> LPA_18:1;0",4.33294615286585,6.4694936218134,1.49309347348672,29.1035033171673,0.00000000210357118797142,8.67704278622838,0.000000142516947985063,6.84613348668194,5.01797277410897,"Increase","Increase",-0.474231502649154,0.103650908431007," (22:5)"
"LPS_20:1;0 --> PS_38:2;0",84.8398083669061,150.068975874144,1.76885095290576,13.3397649753144,0.00000095335256082345,6.0207464625256,0.0000189042837060845,4.72343977365127,4.95394538028467,"Increase","Increase",-0.492968383219672,0.337739377368514," (18:1)"
"PC_30:0;0 --> LPC_16:0;0",0.0619833053209198,0.149069322514525,2.40499150122305,6.53040448969415,0.000182181890519191,3.73949479552146,0.00102147501373864,2.99077225216237,4.73431931135056,"Increase","Increase",-1.17129170554518,0.0943562291821434," (14:0)"
"LPS_18:1;0 --> PS_38:2;0",5.39240550304891,10.526389167044,1.95207670511653,9.44417006705249,0.0000129871676220797,4.88648555410224,0.000130352682429022,3.88488002738682,4.71550617084867,"Increase","Increase",-0.633879036021316,0.337739377368514," (20:1)"
"LPC_20:0;0 --> PC_36:1;0",1506.28510128147,3366.45598279946,2.23493944136833,7.18898668868314,0.0000934514013786492,4.02941418164255,0.000607807914566734,3.21623364905654,4.67507034566442,"Increase","Increase",-0.945703991085753,0.210771957309592," (16:1)"
"LPS_20:0;0 --> PS_38:0;0",31.4230939475803,78.3458097529432,2.4932557527161,6.08357959987055,0.000294761218127716,3.53052965738384,0.00152331096167021,2.8172114327425,4.6533471073698,"Increase","Increase",-0.903150959002893,0.426234379173576," (18:0)"
