"path","from","to","score","cal_score","Type","Significant","rep_sub_path"
"w3-18:4 --> w3-20:4 --> w3-20:5 --> w3-22:5 --> w3-22:6","w3-18:4;0","w3-22:6;0",7.3972573345641,3.12484402974034,"Active","yes","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0"
"w6-18:2 --> w6-18:3 --> w6-20:3 --> w6-20:4 --> w6-22:4 --> w6-22:5","w6-18:2;0","w6-22:5;0",6.68585000859814,2.87158460455324,"Active","yes","w6-18:2;0 --> w6-18:3;0 --> w6-20:3;0 --> w6-20:4;0 --> w6-22:4;0 --> w6-22:5;0"
"18:0 --> w9-18:1 --> w9-20:1 --> w9-22:1 --> w9-24:1","18:0;0","w9-24:1;0",-8.43113156995475,-3.25768960002806,"Suppressed","yes","18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0"
"18:0 --> 20:0 --> 22:0 --> 24:0","18:0;0","24:0;0",-7.45902851954306,-2.84008562141221,"Suppressed","yes","18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 2:0--10:0 --> endo: 12:0 --> endo: 14:0 --> 16:0 --> 18:0 --> w9-18:1 --> w9-20:1 --> w9-22:1 --> w9-24:1","endo: 2:0;0--10:0;0","w9-24:1;0",-5.47393373799524,-2.05342496646968,"Suppressed","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0"
"w3-24:5 --> w3-24:6","w3-24:5;0","w3-24:6;0",-5.37669925933599,-1.99722266694358,"Suppressed","yes","w3-24:5;0 --> w3-24:6;0"
