"edge_name","FC_ctrl","FC_exp","FC_exp_ctrl","statistics","p_value","mlog10p","adj_p_value","mlog10padj","perturbation_score","Mode","edge_type","node1_log2FC","node2_log2FC","FA_change"
"PI_18:1;0_20:2;0 --> LPI_18:1;0",0.0326023972423401,0.214764609412864,6.58738705060478,3.85073783832791,0.00269606319620755,2.56926993207643,0.135933068419129,0.866674879654854,6.98765967221425,"Increase","Non-change",-2.50708825330738,-0.0865419672269854," (20:2)"
"PE_18:1;0_19:1;0 --> LPE_18:1;0",0.328307330872909,5.81173774865539,17.7021260329553,2.689218954079,0.0210585087384687,1.67657238669209,0.209436992357189,0.678946607481895,6.95081885979816,"Increase","Non-change",-3.18531430519606,-0.439168211983054," (19:1)"
"LPI_18:1;0 --> PI_18:1;0_22:6;0",4.02402598304203,72.4123814333634,17.9950084165764,2.6053629942219,0.0244589539887351,1.61156211993399,0.236797306758196,0.625623241420002,6.71944834171465,"Increase","Increase",-0.0865419672269854,4.58587433644127," (22:6)"
"PG_18:1;0_18:1;0 --> CL_68:2;0",0.124041267183224,1.03656411238647,8.35660692546253,3.17416083579841,0.00885275704849408,2.05292145422003,0.164998282615631,0.782520576116012,6.28792858959008,"Increase","Non-change",-2.33689622934295,-1.16683413917952," (32:0)"
"PI_18:1;0_19:1;0 --> LPI_18:1;0",0.0906319723706532,1.37845448705438,15.2093621157992,2.5885747494799,0.0252021682084967,1.5985620941201,0.239045182450212,0.62152000434791,6.27737389262806,"Increase","Non-change",-3.09042745867683,-0.0865419672269854," (19:1)"
"PA_18:1;0_20:2;0 --> LPA_18:1;0",9.47206191140884,39.7239847355356,4.19380543614154,4.47013998280039,0.00094667526682888,3.02379896926485,0.0941511583555268,1.02617433242566,6.25400224999354,"Increase","Non-change",-2.48959191632964,-0.540964676683492," (20:2)"
"PA_16:0;0_22:6;0 --> LPA_22:6;0",44.8839032100314,990.717183252093,22.0728838714426,2.30233788146619,0.0418593924109101,1.37820707973608,0.273621632588875,0.562849570173464,6.15259649440308,"Increase","Non-change",0.225289812949038,5.26990439613525," (16:0)"
"LPE_18:1;0 --> PE_18:1;0_22:6;0",1.81989795163253,43.6374755691443,23.9779793861516,2.21057924635261,0.0491687558924857,1.30831078044004,0.284809260687904,0.545445893545475,5.99682324908464,"Increase","Increase",-0.439168211983054,4.48368608553805," (22:6)"
"LPS_22:6;0 --> PS_18:0;0_22:6;0",21.0601555679342,204.465389535151,9.70863623849323,2.83679013237527,0.0161744834894332,1.79116957905312,0.194378321968305,0.711352171377379,5.87372625831823,"Increase","Non-change",Inf,4.81072230919099," (18:0)"
"PI_18:0;0_22:5;0 --> LPI_18:0;0",0.563673652380421,64.5905892741111,114.58862588546,1.58861486633846,0.140454651231985,0.852463874326852,0.43342571050031,0.363085330216875,5.83112572162805,"Increase","Increase",-0.471878248453723,0.0633039483860454," (22:5)"
"PI_18:0;0_20:2;0 --> LPI_18:0;0",0.361941873908435,1.81010876232052,5.00110347215156,3.75691216912427,0.00317162035905249,2.49871880301773,0.139801374202663,0.854488559593911,5.80264088114719,"Increase","Increase",-2.30891243238538,0.0633039483860454," (20:2)"
"PA_17:0;0_20:3;0 --> LPA_20:3;0",18.8331964688749,339.796690781141,18.0424332822479,2.29318609412845,0.0425387042319701,1.37121574324091,0.273621632588875,0.562849570173464,5.72252484834568,"Increase","Non-change",-1.45611485496192,-0.522693999655673," (17:0)"
"PA_18:0;0_22:5;0 --> LPA_22:5;0",0.965054668054198,74.4090901289167,77.103497441181,1.5717558440232,0.144308176633147,0.840709060687164,0.436113660874759,0.360400309222917,5.27017340005968,"Increase","Increase",-0.723119610469164,1.16351689957298," (18:0)"
"PE_18:0;0_22:5;0 --> LPE_18:0;0",0.405800930054618,22.470616487074,55.3734967636709,1.64004732494872,0.129251186706374,0.888565460785942,0.415519898370423,0.381408173936302,5.14579252022348,"Increase","Increase",-0.728576240386327,0.151785133419143," (22:5)"
"PE_16:1;0_20:3;0 --> PC_16:1;0_20:3;0",2.11114428047918,94.5406149376577,44.7816929481481,1.68858214262459,0.119411818537649,0.922952687681723,0.401958552246732,0.395818726663186,5.0622452024069,"Increase","Increase",-2.04991660433737,1.0580688322758,""
"PA_18:0;0_22:5;0 --> LPA_18:0;0",16.4850801190053,540.544694186452,32.7899343093438,1.79740063093506,0.0997475151217997,1.00109791451171,0.384238667405806,0.41539893256134,5.04070930476249,"Increase","Increase",-0.723119610469164,0.566136955212186," (22:5)"
"LPC_18:1;0 --> PC_18:1;0_22:6;0",0.974195376243777,14.2609468883497,14.638692849617,2.16589878527018,0.0531555058397099,1.27445174465033,0.296595082506829,0.527836053772414,4.93431371983046,"Increase","Non-change",0.110192516686675,3.94857814243513," (22:6)"
"PA_16:0;0_20:5;0 --> LPA_20:5;0",1.92045320667208,52.5582440079995,27.3676254258112,1.75304067476581,0.107380534597064,0.969074438219894,0.385161655243239,0.414356955569268,4.62674740702054,"Increase","Non-change",0.225289812949038,4.21681861407049," (16:0)"
"G3P --> LPA_20:5;0",0.000214067990732429,0.00236624048722201,11.05368663071,2.2234216359127,0.0480767175780245,1.31806519130511,0.284809260687904,0.545445893545475,4.5690146126157,"Increase","Increase",-0.101231094909857,4.21681861407049," (20:5)"
"PS_18:0;0_22:5;0 --> LPS_18:0;0",0.554869296144297,4.59314859432975,8.2778928771998,2.39575728431883,0.0354980405565721,1.44979561874643,0.255492476111118,0.592621884693795,4.42080897726407,"Increase","Non-change",-0.753385882722454,-0.334337460202692," (22:5)"
"PG_18:1;0_18:1;0 --> CL_72:4;0",0.179449084044809,0.802645799508013,4.47283308120754,3.14555822620452,0.00931564383132606,2.03078712437165,0.164998282615631,0.782520576116012,4.38891463275107,"Increase","Non-change",-2.33689622934295,-1.10491982131939," (36:2)"
"PC_14:0;0_17:1;0 --> LPC_14:0;0",0.0807042857192592,1.31852787096102,16.337767681232,1.84046259124354,0.0928127910710316,1.03239216700571,0.37193111147146,0.429537492049058,4.16068390302794,"Increase","Increase",-1.84937120828237,2.27882573169687," (17:1)"
"LPA_19:1;0 --> PA_16:0;0_19:1;0",0.0361205050508802,0.45843507045763,12.6918233787669,1.92908002253672,0.0799112814555195,1.09739190494104,0.351096152258387,0.454573930039368,4.02284936266336,"Increase","Increase",-3.66165165393548,0.225289812949038," (16:0)"
"PS_18:1;0_20:2;0 --> PE_18:1;0_20:2;0",3.09804935959361,22.1530802373727,7.15065438475734,2.34695543429721,0.0386946052207664,1.41234957984334,0.266238352902631,0.57472938216638,4.00835442175879,"Increase","Non-change",-3.29452518101792,-2.52107849257267,""
"PA_18:0;0_20:2;0 --> LPA_18:0;0",11.7144006640406,74.9963923985133,6.4020682362972,2.43666468011094,0.0330173671540475,1.48125756087507,0.250840275462,0.600602730972909,3.96760474442711,"Increase","Increase",-2.19694124453258,0.566136955212186," (20:2)"
"DAG_18:0;0_22:5;0 --> PC_18:0;0_22:5;0",0.0978601981805498,0.556842041955455,5.69017897274328,2.54565125712656,0.027204913030705,1.5653526581185,0.240017539157994,0.619757021283321,3.92664649102142,"Increase","Increase",-0.294830462710918,1.23313976402792,""
"PA_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0",2.25155096391287,6.06603218728838,2.69415717632546,4.07474988898168,0.00183652541207634,2.73600305792682,0.128318805188882,0.891709692874526,3.9120302500997,"Increase","Increase",-0.596424798254463,0.907000009201415,""
"PE_18:0;0_22:5;0 --> PC_18:0;0_22:5;0",0.110720293352059,1.89433714540111,17.1092135691662,1.71969364111891,0.113461576147099,0.945151187744407,0.392806849066221,0.405820948365399,3.87200232851025,"Increase","Increase",-0.728576240386327,1.23313976402792,""
"LPS_18:0;0 --> PS_18:0;0_22:6;0",5.02724674662727,85.2229582164903,16.9522131122101,1.72143909508787,0.113135761790425,0.946400094514711,0.392806849066221,0.405820948365399,3.86453177795995,"Increase","Increase",-0.334337460202692,4.81072230919099," (22:6)"
"LPA_20:2;0 --> PA_16:0;0_20:2;0",0.643164317700518,1.15448937974492,1.79501466106286,6.85115721996773,0.0000275995032971661,4.55909873377685,0.0301938566070997,1.52008141177943,3.84785939680224,"Increase","Non-change",-1.89787659941274,-1.08827978149986," (16:0)"
"PS_18:1;0_19:1;0 --> LPS_18:1;0",0.546234475633698,19.0774517882054,34.9253894420949,1.43888920364426,0.178022748236805,0.749524498800769,0.469590574267174,0.328280628934286,3.84221570694871,"Increase","Increase",-3.37650995789458,0.290554065864819," (19:1)"
"PS_17:1;0_18:1;0 --> LPS_18:1;0",0.333086667699752,3.49434659152761,10.490802936242,1.97209719466791,0.0742653302652424,1.12921388325818,0.335728393843699,0.474011927241199,3.82922434870112,"Increase","Increase",-3.04587639034885,0.290554065864819," (17:1)"
"LPA_17:0;0 --> PA_17:0;0_20:4;0",0.056856506792832,0.487034294578466,8.56602563279296,2.04824373376435,0.0651725337121147,1.18593539461281,0.318756479352866,0.496540978578078,3.67477024133777,"Increase","Increase",-0.0746710455992107,3.38502202076," (20:4)"
"PC_14:0;0_20:2;0 --> LPC_14:0;0",0.293726370034677,3.25604814829865,11.0853109576585,1.81221911463602,0.0973095941148352,1.01184433891231,0.381565218500465,0.4184312201885,3.51168402934654,"Increase","Increase",-4.53525313554791,2.27882573169687," (20:2)"
"PE_18:0;0_20:2;0 --> LPE_18:0;0",0.524310258344808,2.07051758149075,3.94903122442645,2.78126701949195,0.0178633862350873,1.74803621152719,0.197399439809955,0.704654084127328,3.46373161184433,"Increase","Increase",-2.16947949519984,0.151785133419143," (20:2)"
"PE_17:0;0_20:4;0 --> PC_17:0;0_20:4;0",0.769322356539287,2.88274327516584,3.74712011247607,2.86305112322369,0.0154321778072405,1.81157278145939,0.194378321968305,0.711352171377379,3.45246320336577,"Increase","Increase",-0.444699847388542,4.00180387361877,""
"PS_17:1;0_18:1;0 --> PE_17:1;0_18:1;0",5.00894765667531,63.2621091175775,12.6298203642175,1.71669293911273,0.114023669564543,0.943004986433205,0.39350755363915,0.405046926653544,3.45023101244327,"Increase","Non-change",-3.04587639034885,-1.14499805270256,""
"LPA_16:0;0 --> PA_16:0;0_22:5;0",0.014222283791856,0.0674949938313516,4.74572120899461,2.49011458481397,0.0300292959607024,1.52245484975128,0.245163347885009,0.61054445667032,3.42038870581338,"Increase","Non-change",0.0119772260005412,2.28775548029079," (22:5)"
"LPC_16:0;0 --> PC_16:0;0_20:5;0",0.185575480904343,4.43045243560981,23.8741261184905,1.42067598270091,0.183131470920443,0.73723701630651,0.472330790293481,0.325753742717399,3.37461104024688,"Increase","Non-change",0.225289812949038,4.40936752687617," (20:5)"
"DAG_16:0;0_20:5;0 --> PC_16:0;0_20:5;0",6.12399086984333,146.204930375124,23.8741261184905,1.42067598270091,0.183131470920444,0.737237016306509,0.472330790293481,0.325753742717399,3.37461104024688,"Increase","Non-change",0.225289812949038,4.40936752687617,""
"PS_16:0;0_20:2;0 --> PE_16:0;0_20:2;0",6.34336727973229,21.6682903667081,3.41589717435099,2.81590379227979,0.0167902529740688,1.77494276041856,0.194378321968305,0.711352171377379,3.1456681280855,"Increase","Non-change",-2.93194661760385,-1.19465697670297,""
"PS_18:1;0_20:1;0 --> LPS_18:1;0",0.279962054559308,1.771002583937,6.3258665061762,2.04194955704607,0.0658826570733959,1.18122889388231,0.318918702824315,0.496320011032299,3.1435608811688,"Increase","Increase",-1.91071936416634,0.290554065864819," (20:1)"
"LPI_18:0;0 --> PI_18:0;0_20:5;0",0.446731577431621,1.56230503629198,3.49718962172787,2.74905898624221,0.0189224668926923,1.72302224594453,0.199049795967359,0.701038263245899,3.11211592777893,"Increase","Non-change",0.0633039483860454,1.78963689113996," (20:5)"
"PA_20:1;0_20:4;0 --> LPA_20:4;0",79.7131479657571,192.112239226572,2.41004456766779,3.65011883140919,0.00381994054953284,2.41794339604398,0.139801374202663,0.854488559593911,3.06851482471489,"Increase","Increase",-1.16165013741498,0.28874211620582," (20:1)"
"LPC_16:0;0 --> PC_16:0;0_22:5;0",0.521539544338609,5.94149045466038,11.3922146827717,1.5752552825588,0.143500778967387,0.843145741436473,0.436113660874759,0.360400309222917,2.95942159830493,"Increase","Non-change",0.225289812949038,2.28775548029079," (22:5)"
"PI_16:0;0_22:5;0 --> DAG_16:0;0_22:5;0",17.2108049631741,196.069185003793,11.3922146827717,1.5752552825588,0.143500778967387,0.843145741436473,0.436113660874759,0.360400309222917,2.95942159830493,"Increase","Non-change",0.225289812949038,2.28775548029079,""
"LPA_22:5;0 --> PA_16:0;0_22:5;0",0.197835016947132,0.723336227438369,3.65625984014583,2.51967132187085,0.028492170052442,1.54527447227999,0.245163347885009,0.61054445667032,2.89023285494226,"Increase","Non-change",1.16351689957298,2.28775548029079," (16:0)"
"PA_17:1;0_17:1;0 --> LPA_17:1;0",33.3151420625828,138.155473225785,4.14692733311053,2.31797651040556,0.0407226987066272,1.39016344887955,0.272357426244112,0.564860778522411,2.8526748502518,"Increase","Non-change",-2.32322281500437,-0.855773227350378," (17:1)"
"PC_18:1;0_20:2;0 --> LPC_18:1;0",0.297050190575437,1.79392887345427,6.03914399105124,1.89679728888948,0.0844066223136881,1.07362347847545,0.359302898097956,0.444539279809337,2.78534870641298,"Increase","Increase",-2.45219564689097,0.110192516686675," (20:2)"
"PA_16:1;0_18:0;0 --> LPA_18:0;0",2.30034628899027,4.77136709018624,2.07419513880261,3.87206439215969,0.00259866737720568,2.58524930552736,0.135933068419129,0.866674879654854,2.72110836598806,"Increase","Increase",-0.426381678474383,0.566136955212186," (16:1)"
"PE_18:1;0_20:2;0 --> LPE_18:1;0",0.159714213402267,0.710179334374262,4.4465631407867,2.10808584604649,0.0587714633024318,1.2308334960091,0.312116411907089,0.505683394380842,2.64960378555817,"Increase","Non-change",-2.52107849257267,-0.439168211983054," (20:2)"
"PS_17:0;0_20:3;0 --> PE_17:0;0_20:3;0",3.79534729854758,32.3301761441345,8.51837094236586,1.58777063644456,0.140645454504214,0.851874299159193,0.43342571050031,0.363085330216875,2.63278358873853,"Increase","Non-change",-6.84000518253353,-1.81904051254777,""
"LPA_20:4;0 --> PA_17:0;0_20:4;0",0.00717685021748517,0.0397456569570597,5.5380362906594,1.86214429730272,0.0894905248909459,1.04822294463285,0.366552095028442,0.435864293940757,2.58845501785456,"Increase","Non-change",0.28874211620582,3.38502202076," (17:0)"
"PC_14:0;0_14:0;0 --> LPC_14:0;0",0.0285361789070389,0.0894169307291282,3.13345844306689,2.53766317750491,0.0275945107248332,1.55917730195708,0.24150715786374,0.61706999296772,2.56914353571652,"Increase","Increase",-0.103436736961045,2.27882573169687," (14:0)"
"PE_16:0;0_22:4;0 --> PC_16:0;0_22:4;0",0.971862648742433,14.8982009480574,15.3295334143516,1.2886732237743,0.223955215993772,0.649838818234105,0.520184726745618,0.283842403365589,2.5592224499881,"Increase","Increase",-0.726123780856789,1.65123834059611,""
"PS_18:0;0_20:5;0 --> PE_18:0;0_20:5;0",4.35183034771233,17.8921942015319,4.11141813258816,2.13173784144899,0.0564091071756832,1.24865077408674,0.30399784852314,0.517129490002545,2.54679319752709,"Increase","Non-change",0.151785133419143,2.28096091847764,""
"LPE_18:0;0 --> PE_18:0;0_20:5;0",0.310845024836595,1.278013871538,4.11141813258816,2.13173784144899,0.0564091071756832,1.24865077408674,0.30399784852314,0.517129490002545,2.54679319752709,"Increase","Non-change",0.151785133419143,2.28096091847764," (20:5)"
"PA_16:0;0_16:0;0 --> DAG_16:0;0_16:0;0",188.009762365392,491.156309770298,2.61239790737966,2.88378432235081,0.0148702742620481,1.82768102143126,0.194378321968305,0.711352171377379,2.53202296947234,"Increase","Increase",-1.69580083894381,1.08032131090515,""
"PA_16:0;0_16:0;0 --> PI_16:0;0_16:0;0",94.0048811826962,245.578154885149,2.61239790737966,2.88378432235081,0.0148702742620481,1.82768102143126,0.194378321968305,0.711352171377379,2.53202296947234,"Increase","Increase",-1.69580083894381,1.08032131090515,""
"LPE_22:6;0 --> PE_18:0;0_22:6;0",65.314202241352,463.948400146606,7.10333104019555,1.62847790654468,0.131700183519984,0.880413619862355,0.415519898370423,0.381408173936302,2.49024615697314,"Increase","Non-change",6.95006224973679,4.94482684125688," (18:0)"
"PS_16:0;0_16:1;0 --> PE_16:0;0_16:1;0",10.9357777694765,26.7527899645762,2.44635457381435,2.97720551118989,0.012582213171692,1.90024296113915,0.188560838490837,0.724548499262191,2.45251726703026,"Increase","Non-change",-1.50396906207809,-0.368308008096426,""
"LPE_16:0;0 --> PE_16:0;0_16:0;0",15.7480870103275,103.000738402353,6.54052383218392,1.66178969263108,0.124757690803374,0.90393267239384,0.409864605822498,0.387359583902748,2.44912077445245,"Increase","Increase",-0.161676558248115,1.05971985891054," (16:0)"
"PE_17:0;0_20:3;0 --> LPE_20:3;0",0.773486022540968,3.03299104411698,3.92119696507681,2.0770989954232,0.0620081323937746,1.20755134885451,0.314972267392205,0.501727683190551,2.38043886330694,"Increase","Non-change",-1.81904051254777,-3.08488487688261," (17:0)"
"PA_18:1;0_20:2;0 --> PG_18:1;0_20:2;0",0.0235829439347818,0.0561444613789785,2.3807231842744,2.881778685357,0.0149237233509069,1.82612281030718,0.194378321968305,0.711352171377379,2.28520987066657,"Increase","Non-change",-2.48959191632964,-Inf,""
"PA_18:0;0_20:3;0 --> LPA_18:0;0",4.48122501269067,10.47998732394,2.3386434053771,2.8962953740162,0.014541163283005,1.83740084882902,0.194378321968305,0.711352171377379,2.25205058463801,"Increase","Increase",-0.417640242889065,0.566136955212186," (20:3)"
"PC_14:0;0_18:1;0 --> LPC_14:0;0",0.00418146537047604,0.0151744669706477,3.6289830540723,2.07541920745414,0.0621883087355724,1.20629125403703,0.314972267392205,0.501727683190551,2.24317738184215,"Increase","Increase",-0.364624408541262,2.27882573169687," (18:1)"
"PA_18:0;0_18:2;0 --> LPA_18:0;0",24.6078411273079,53.1738403561822,2.16084946587102,3.09659763452588,0.0101656688523151,1.99286404158931,0.173619675044879,0.760401060961104,2.21526482145668,"Increase","Increase",-0.596424798254463,0.566136955212186," (18:2)"
"PG_18:1;0_18:1;0 --> CL_72:5;0",0.154028907541243,0.486250777614121,3.15687999983977,2.23629627470897,0.0470052428954679,1.32785369879658,0.284809260687904,0.545445893545475,2.20224459140558,"Increase","Non-change",-2.33689622934295,-0.782904785238482," (36:3)"
"PI_18:0;0_19:2;0 --> LPI_18:0;0",11.0639770657503,38.8389643176221,3.51039812237611,2.03058908708527,0.0671827834268554,1.1727420070159,0.322183823595716,0.491896268694828,2.12458006620106,"Increase","Increase",-2.227574952277,0.0633039483860454," (19:2)"
"LPA_18:2;0 --> PA_14:0;0_18:2;0",0.00204292473865154,0.00885004233242535,4.33204521193812,1.79365538894006,0.100372405299105,0.998385668401638,0.385161655243239,0.414356955569268,2.11163391059161,"Increase","Increase",-0.527807588807416,2.27882573169687," (14:0)"
"PE_18:1;0_20:3;0 --> PC_18:1;0_20:3;0",1.24539026773839,2.25341459145485,1.80940436891883,3.63328355695215,0.00393399654684156,2.40516602562876,0.139801374202663,0.854488559593911,2.057655275825,"Increase","Increase",-0.673066154692408,0.123122521659735,""
"PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0",2.93243411785016,6.15351517057905,2.0984325387301,3.00114616042056,0.0120551189965601,1.91882849832723,0.185750706792066,0.731069525048893,2.05182649965084,"Increase","Increase",-0.204400534049874,0.907000009201415,""
"PS_16:1;0_18:1;0 --> PE_16:1;0_18:1;0",7.06121104129854,12.9996260612958,1.84099101206089,3.48694088122827,0.00508588802754803,2.29363320561397,0.144778725995493,0.839295249337366,2.01950409000938,"Increase","Non-change",-1.63017170950421,-0.906850824418676,""
"LPA_18:1;0 --> PA_18:1;0_22:5;0",0.029626598663005,0.122915868517758,4.14883496806009,1.73491239279162,0.1106489237996,0.956052805778008,0.388285826235154,0.410848462403242,1.96249558980159,"Increase","Increase",-0.540964676683492,1.61206359507497," (22:5)"
"PS_16:0;0_16:0;0 --> PE_16:0;0_16:0;0",36.7999798015502,134.279396208886,3.64889863888537,1.8657131325539,0.0889542426741588,1.05083333340317,0.366552095028442,0.435864293940757,1.96239034697059,"Increase","Non-change",0.12486354675066,1.05971985891054,""
"PS_18:0;0_20:2;0 --> LPS_18:0;0",0.694194640874079,1.88275472229243,2.71214240421362,2.25933422117377,0.0451447701528035,1.34539255377426,0.282219305983812,0.549413280463142,1.93660234683103,"Increase","Non-change",-3.06906976698939,-0.334337460202692," (20:2)"
"PC_18:1;0_20:2;0 --> PG_18:1;0_20:2;0",0.0267723498668194,0.0666864317684898,2.490869576269,2.40939491575978,0.0346515530626271,1.46027729578771,0.255492476111118,0.592621884693795,1.92267334653768,"Increase","Non-change",-2.45219564689097,-Inf,""
"PC_18:0;0_20:2;0 --> LPC_18:0;0",0.46300781087447,1.7929714828848,3.87244327368574,1.76211778117247,0.105776947054092,0.975608971791367,0.385161655243239,0.414356955569268,1.90560247346586,"Increase","Increase",-1.99466144418402,0.666717470398823," (20:2)"
"LPE_18:1;0 --> PE_18:1;0_22:5;0",3.9556838755415,22.6657117916737,5.72990979684162,1.44907790922618,0.175217957577688,0.756421386311531,0.469590574267174,0.328280628934286,1.90505666186812,"Increase","Increase",-0.439168211983054,1.70499926534294," (22:5)"
"PA_18:0;0_18:1;0 --> LPA_18:0;0",5.84497961956986,11.7134304023115,2.00401561078044,2.92800112772235,0.0137394492108619,1.86203067699102,0.194378321968305,0.711352171377379,1.86741892232356,"Increase","Increase",-0.366575675607041,0.566136955212186," (18:1)"
"PI_18:1;0_20:1;0 --> LPI_18:1;0",0.0471488809512065,0.267798807421427,5.67985500437575,1.42268985089678,0.182560560576723,0.738593039364272,0.472330790293481,0.325753742717399,1.85080639666727,"Increase","Non-change",-1.30530726115206,-0.0865419672269854," (20:1)"
"PE_18:0;0_18:2;0 --> PC_18:0;0_18:2;0",0.523068643113939,1.12657086523826,2.15377251163738,2.67066479449969,0.0217681463459416,1.66217855148274,0.214543712634776,0.668484208271989,1.8398087182065,"Increase","Increase",-0.352748494849647,0.901473879663883,""
"PS_18:1;0_22:6;0 --> PE_18:1;0_22:6;0",1.67037675075492,3.45259820305972,2.06695776955668,2.78480000840057,0.0177508658262101,1.75078045870046,0.197399439809955,0.704654084127328,1.8339581353045,"Increase","Non-change",5.24918590864555,4.48368608553805,""
"PE_16:0;0_18:2;0 --> PC_16:0;0_18:2;0",7.01134705867818,16.0663932837842,2.29148452491711,2.50005368366023,0.0295035587752026,1.53012559543827,0.245163347885009,0.61054445667032,1.83046253810267,"Increase","Increase",-0.415391455930129,0.674336664313397,""
"PC_18:1;0_20:1;0 --> LPC_18:1;0",0.261916587873775,2.03947289762485,7.78672673686376,1.23777220189615,0.241569295986854,0.616958266370748,0.534973299209753,0.271667893296983,1.82682391378296,"Increase","Increase",-1.18827078911092,0.110192516686675," (20:1)"
"PI_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0",9.6836609041704,22.2539977650005,2.2980975878055,2.46948993101442,0.0311496392650971,1.50654697841364,0.245163347885009,0.61054445667032,1.8085193493168,"Increase","Increase",-0.425775002984176,0.586712219743454,""
"PC_17:1;0_17:1;0 --> PS_17:1;0_17:1;0",0.0900057686996252,0.98047519219234,10.8934705670307,1.08920877269975,0.299348752725879,0.523822547056953,0.583756747739949,0.233768086315702,1.80477388342405,"Increase","Increase",-2.32322281500437,1.66443582251652,""
