"path","from","to","score","cal_score","Type","Significant","rep_sub_path"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0","endo: 12:0;0","16:0;0",6.12736607835859,2.71699017740558,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0"
"endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0","endo: 2:0;0--10:0;0","22:0;0",5.4506265747722,2.68586704098953,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"w3-18:3;0 --> w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0","w3-18:3;0","w3-22:6;0",5.41758621288293,2.65032287987903,"Active","yes","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> w10-16:1;0","endo: 2:0;0--10:0;0","w10-16:1;0",5.61450620576366,2.64770945821282,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0","exo: 12:0;0","18:0;0",5.66847842137092,2.62494615281663,"Active","yes","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0","exo: 12:0;0","16:0;0",5.78062946320236,2.5720125341809,"Active","yes","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0"
"w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0","w3-20:4;0","w3-22:6;0",5.31916821918203,2.47580331348228,"Active","yes","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> w7-16:1;0","endo: 2:0;0--10:0;0","w7-16:1;0",5.14747391979941,2.44598737722718,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0"
"w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0","w3-20:5;0","w3-24:6;0",5.20642358569492,2.42766542729227,"Active","yes","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0","endo: 12:0;0","20:0;0",5.04478719529391,2.40163459824514,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0","endo: 2:0;0--10:0;0","w9-18:1;0",4.84260880041554,2.39751101076112,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 2:0;0--10:0;0 --> endo: 12:0;0","endo: 2:0;0--10:0;0","endo: 12:0;0",5.28826444896645,2.32395467382996,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0"
"endo: 12:0;0 --> endo: 14:0;0","endo: 12:0;0","endo: 14:0;0",5.28690796818147,2.32339067930666,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0","exo: 12:0;0","20:0;0",4.77620616808982,2.28562822063677,"Active","yes","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0","endo: 12:0;0","24:0;0",4.44104865702218,2.23912079226496,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0","endo: 12:0;0","22:0;0",4.36075912757992,2.18564648568235,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0","w3-18:4;0","w3-22:5;0",4.58660574822943,2.1630255983654,"Active","yes","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"exo: 12:0;0 --> exo: 14:0;0","exo: 12:0;0","exo: 14:0;0",4.86224407704519,2.14682488383322,"Active","yes","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0"
"endo: 14:0;0 --> 16:0;0","endo: 14:0;0","16:0;0",4.86032795512526,2.14602820298025,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0"
"exo: 14:0;0 --> 16:0;0","exo: 14:0;0","16:0;0",4.86032795512526,2.14602820298025,"Active","yes","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0","exo: 12:0;0","24:0;0",4.21405625914129,2.13867485296759,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 14:0;0 --> 16:0;0 --> 18:0;0","endo: 14:0;0","18:0;0",4.73320677929303,2.13406376980013,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"exo: 14:0;0 --> 16:0;0 --> 18:0;0","exo: 14:0;0","18:0;0",4.73320677929303,2.13406376980013,"Active","yes","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0"
"w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0","w3-18:4;0","w3-20:5;0",4.68304074387633,2.11308832830728,"Active","yes","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> w10-16:1;0","endo: 12:0;0","w10-16:1;0",4.40752494180503,2.08656456237774,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0"
"w3-22:6;0 --> w3-24:6;0","w3-22:6;0","w3-24:6;0",4.70024154766472,2.0794678373176,"Active","yes","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"w3-24:6;0 --> w3-22:6;0","w3-24:6;0","w3-22:6;0",4.70024154766472,2.0794678373176,"Active","yes","w3-24:6;0 --> w3-22:6;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0","exo: 12:0;0","22:0;0",4.11557931571728,2.07784335261495,"Active","yes","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0","w3-20:5;0","w3-22:6;0",4.58103282512718,2.0704367391642,"Active","yes","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0","w3-22:5;0","w3-24:6;0",4.45084653614025,2.01600319931728,"Active","yes","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"w3-18:3;0 --> w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0","w3-18:3;0","w3-22:5;0",4.07028863821425,1.98072605988628,"Active","yes","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> w10-16:1;0","exo: 12:0;0","w10-16:1;0",4.1072422246575,1.95835468829511,"Active","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0"
"w3-18:3;0 --> w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0","w3-18:3;0","w3-20:5;0",4.0197475444711,1.92099762014227,"Active","no","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> w7-16:1;0","endo: 12:0;0","w7-16:1;0",3.88536697225343,1.86362196959921,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0"
"endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0","endo: 14:0;0","20:0;0",3.77055972406289,1.81460342143198,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0","exo: 14:0;0","20:0;0",3.77055972406289,1.81460342143198,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0","endo: 12:0;0","w9-18:1;0",3.63251610151833,1.79164194353159,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> w7-16:1;0 --> w7-18:1;0","endo: 2:0;0--10:0;0","w7-18:1;0",3.43543664681702,1.77879136263566,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> w7-16:1;0","exo: 12:0;0","w7-16:1;0",3.5850842551059,1.73541209551658,"Active","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0"
"w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0","w3-20:4;0","w3-22:5;0",3.73514254552178,1.71675277905345,"Active","no","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"w3-18:4;0 --> w3-20:4;0","w3-18:4;0","w3-20:4;0",3.82368675572026,1.71501586165843,"Active","no","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"w3-20:4;0 --> w3-20:5;0","w3-20:4;0","w3-20:5;0",3.82368675572026,1.71501586165843,"Active","no","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0","endo: 14:0;0","24:0;0",3.27029034428385,1.70617817033276,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0","exo: 14:0;0","24:0;0",3.27029034428385,1.70617817033276,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0","exo: 12:0;0","w9-18:1;0",3.36393507431424,1.67563556592322,"Active","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0"
"w3-22:5;0 --> w3-22:6;0","w3-22:5;0","w3-22:6;0",3.69875308039091,1.66307121972779,"Active","no","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0","endo: 2:0;0--10:0;0","w9-18:2;0",3.04766893309557,1.62253919537307,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0","endo: 2:0;0--10:0;0","w9-20:1;0",3.04137379185207,1.61975354536402,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0","endo: 14:0;0","22:0;0",3.10467623124122,1.56365565594625,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0","exo: 14:0;0","22:0;0",3.10467623124122,1.56365565594625,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"w3-18:3;0 --> w3-18:4;0 --> w3-20:4;0","w3-18:3;0","w3-20:4;0",3.08059107245735,1.44307147230317,"Active","no","w3-18:3;0 --> w3-18:4;0 --> w3-20:4;0"
"16:0;0 --> 18:0;0","16:0;0","18:0;0",3.15419498447679,1.43665608203076,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 14:0;0 --> 16:0;0 --> w10-16:1;0","endo: 14:0;0","w10-16:1;0",2.93044650241087,1.38029296851432,"Active","no","endo: 14:0;0 --> 16:0;0 --> w10-16:1;0"
"exo: 14:0;0 --> 16:0;0 --> w10-16:1;0","exo: 14:0;0","w10-16:1;0",2.93044650241087,1.38029296851432,"Active","no","exo: 14:0;0 --> 16:0;0 --> w10-16:1;0"
"endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0","endo: 2:0;0--10:0;0","w9-22:1;0",2.25917141658484,1.325321238237,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"w3-20:5;0 --> w3-22:5;0","w3-20:5;0","w3-22:5;0",2.6627532986842,1.23232556561082,"Active","no","w3-18:4;0 --> w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0","endo: 2:0;0--10:0;0","w9-24:1;0",1.92806729297937,1.16614212780634,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0"
"endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0","endo: 14:0;0","w9-18:1;0",2.19159263989279,1.14044150840184,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0"
"exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0","exo: 14:0;0","w9-18:1;0",2.19159263989279,1.14044150840184,"Active","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0"
"endo: 14:0;0 --> 16:0;0 --> w7-16:1;0","endo: 14:0;0","w7-16:1;0",2.32751041385062,1.12819310563948,"Active","no","endo: 14:0;0 --> 16:0;0 --> w7-16:1;0"
"exo: 14:0;0 --> 16:0;0 --> w7-16:1;0","exo: 14:0;0","w7-16:1;0",2.32751041385062,1.12819310563948,"Active","no","exo: 14:0;0 --> 16:0;0 --> w7-16:1;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> w7-16:1;0 --> w7-18:1;0","endo: 12:0;0","w7-18:1;0",2.09103623988026,1.1258410239119,"Active","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> w7-16:1;0 --> w7-18:1;0"
"16:0;0 --> 18:0;0 --> 20:0;0","16:0;0","20:0;0",2.19604998447819,1.07322682173799,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0","16:0;0","24:0;0",1.91098544328484,1.04807290709454,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0","endo: 12:0;0","w9-18:2;0",1.76526823008593,1.04443486441509,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0","endo: 12:0;0","w9-20:1;0",1.75846870040944,1.04144517861289,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> w7-16:1;0 --> w7-18:1;0","exo: 12:0;0","w7-18:1;0",1.82245521267617,1.00983464630353,"Active","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> w7-16:1;0 --> w7-18:1;0"
"endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0","endo: 2:0;0--10:0;0","w9-20:2;0",1.5078442462293,0.987847266685576,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0"
"endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-20:2;0","endo: 2:0;0--10:0;0","w9-20:2;0",1.50195568079567,0.98520229703449,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0","exo: 12:0;0","w9-18:2;0",1.52008841822329,0.936631731347689,"Active","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0","exo: 12:0;0","w9-20:1;0",1.51328888854679,0.933642045545494,"Active","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0"
"w6-24:4;0 --> w6-24:5;0 --> w6-22:5;0","w6-24:4;0","w6-22:5;0",1.83344036098983,0.921612350332243,"Active","no","w6-24:4;0 --> w6-24:5;0 --> w6-22:5;0"
"w3-18:3;0 --> w3-18:4;0","w3-18:3;0","w3-18:4;0",1.86109473898672,0.899013776580818,"Active","no","w3-18:3;0 --> w3-18:4;0 --> w3-20:4;0"
"16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0","16:0;0","22:0;0",1.60240890106726,0.888881333097966,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"w6-22:5;0 --> w6-24:5;0","w6-22:5;0","w6-24:5;0",1.50181984164813,0.749635269563212,"Active","no","w6-22:5;0 --> w6-24:5;0"
"w6-24:5;0 --> w6-22:5;0","w6-24:5;0","w6-22:5;0",1.50181984164813,0.749635269563212,"Active","no","w6-24:4;0 --> w6-24:5;0 --> w6-22:5;0"
"w6-24:4;0 --> w6-24:5;0","w6-24:4;0","w6-24:5;0",1.49458675830057,0.746627914472173,"Active","no","w6-24:4;0 --> w6-24:5;0 --> w6-22:5;0"
"w6-22:4;0 --> w6-24:4;0 --> w6-24:5;0 --> w6-22:5;0","w6-22:4;0","w6-22:5;0",1.25662448735002,0.74124387809038,"Active","no","w6-24:4;0 --> w6-24:5;0 --> w6-22:5;0"
"w6-20:4;0 --> w6-22:4;0 --> w6-24:4;0 --> w6-24:5;0 --> w6-22:5;0","w6-20:4;0","w6-22:5;0",1.18971259761242,0.736538429157801,"Active","no","w6-20:4;0 --> w6-22:4;0 --> w6-24:4;0 --> w6-24:5;0 --> w6-22:5;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0","endo: 12:0;0","w9-22:1;0",1.00180770976596,0.717229351660873,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0"
"endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0 --> w9-20:3;0","endo: 2:0;0--10:0;0","w9-20:3;0",0.844746984679048,0.678018933415882,"Active","no","endo: 2:0;0--10:0;0 --> endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0"
