"path","from","to","score","cal_score","Type","Significant","rep_sub_path"
"LPA_22:6;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","LPA_22:6;0","LPS_22:6;0",8.96897017252957,5.95230954454913,"Active","yes","18:0;0_22:6;0"
"LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0","LPA_22:6;0","PS_18:0;0_22:6;0",9.00219314939077,5.9477401547824,"Active","yes","18:0;0_22:6;0"
"LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0","LPA_22:6;0","PC_18:0;0_22:6;0",8.99466143039062,5.94328244236842,"Active","yes","18:0;0_22:6;0"
"LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","LPA_22:6;0","LPS_22:6;0",8.92283515803402,5.92515594698558,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> LPE_22:6;0","G3P","LPE_22:6;0",8.85059521272391,5.92447880914605,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> LPE_22:6;0","LPA_18:0;0","LPE_22:6;0",8.8528679625708,5.88397548808615,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_18:0;0","LPA_18:0;0","LPS_18:0;0",8.74093201708252,5.84739695836178,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","G3P","LPS_22:6;0",8.69100026778887,5.83124482757308,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PS_18:0;0_22:6;0","LPA_18:0;0","PS_18:0;0_22:6;0",8.7949124142958,5.82505927595591,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","LPA_18:0;0","LPS_22:6;0",8.73093048718747,5.81220698057232,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0","G3P","PE_18:0;0_22:6;0",8.66777777411202,5.80456268618672,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0","G3P","PS_18:0;0_22:6;0",8.66777777411202,5.80456268618672,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0","LPA_18:0;0","PE_18:0;0_22:6;0",8.73115685054957,5.78732499936295,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0","LPA_18:0;0","PS_18:0;0_22:6;0",8.73115685054957,5.78732499936295,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","LPA_18:0;0","LPS_22:6;0",8.67190430479888,5.77746605288827,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> LPE_22:6;0","G3P","LPE_22:6;0",8.58860774305024,5.77142800337117,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0","LPA_18:0;0","PS_18:0;0_22:6;0",8.68132533953908,5.75783179266809,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0","LPA_18:0;0","PC_18:0;0_22:6;0",8.67379362053893,5.7533740802541,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","LPA_18:0;0","LPS_22:6;0",8.62576929030333,5.75031245532472,"Active","yes","18:0;0_22:6;0"
"PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> LPE_18:0;0","PA_18:0;0_22:6;0","LPE_18:0;0",8.58029238646484,5.72354620069645,"Active","yes","18:0;0_22:6;0"
"LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> LPC_18:0;0","LPA_22:6;0","LPC_18:0;0",8.55915494955095,5.71110537973302,"Active","yes","18:0;0_22:6;0"
"LPA_22:6;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> LPE_18:0;0","LPA_22:6;0","LPE_18:0;0",8.5050901321864,5.67928455320645,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","G3P","LPS_22:6;0",8.4290127981152,5.6781940217982,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0","G3P","PE_18:0;0_22:6;0",8.38989809952378,5.64185478121901,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0","G3P","PS_18:0;0_22:6;0",8.38989809952378,5.64185478121901,"Active","yes","18:0;0_22:6;0"
"PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> LPE_22:6;0","PA_18:0;0_22:6;0","LPE_22:6;0",8.44921788435554,5.62045700686829,"Active","yes","18:0;0_22:6;0"
"PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> LPE_22:6;0","PI_18:0;0_22:6;0","LPE_22:6;0",8.44653102395554,5.61886676552239,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> LPE_18:0;0","G3P","LPE_18:0;0",8.28189652615067,5.59224997266174,"Active","yes","18:0;0_22:6;0"
"LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> LPE_22:6;0","LPA_22:6;0","LPE_22:6;0",8.37438249977208,5.57616504339271,"Active","yes","18:0;0_22:6;0"
"PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_18:0;0","PA_18:0;0_22:6;0","LPS_18:0;0",8.31403716755346,5.56683687389626,"Active","yes","18:0;0_22:6;0"
"LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_18:0;0","LPA_22:6;0","LPS_18:0;0",8.29786109566361,5.55731615409031,"Active","yes","18:0;0_22:6;0"
"PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","PA_18:0;0_22:6;0","LPS_22:6;0",8.31751035779256,5.5425047789422,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> LPC_18:0;0","LPA_18:0;0","LPC_18:0;0",8.26208908182026,5.53626188807216,"Active","yes","18:0;0_22:6;0"
"LPA_22:6;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_18:0;0","LPA_22:6;0","LPS_18:0;0",8.23883491327502,5.52257522640625,"Active","yes","18:0;0_22:6;0"
"PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","PA_18:0;0_22:6;0","LPS_22:6;0",8.25375479404633,5.50477050234924,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> LPE_18:0;0","LPA_18:0;0","LPE_18:0;0",8.20802426445571,5.50444106154559,"Active","yes","18:0;0_22:6;0"
"PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","PI_18:0;0_22:6;0","LPS_22:6;0",8.25106793364633,5.50318026100334,"Active","yes","18:0;0_22:6;0"
"LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_18:0;0","LPA_22:6;0","LPS_18:0;0",8.19269989877947,5.4954216288427,"Active","yes","18:0;0_22:6;0"
"LPA_22:6;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","LPA_22:6;0","LPS_22:6;0",8.23628263947352,5.49442945798251,"Active","yes","18:0;0_22:6;0"
"PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","PA_18:0;0_22:6;0","LPS_22:6;0",8.20392328303584,5.47527729565438,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_22:6;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> LPE_22:6;0","G3P","LPE_22:6;0",8.07538652492728,5.45769766549429,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_18:0;0","G3P","LPS_18:0;0",8.04708149464648,5.45507306941314,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> LPE_18:0;0","G3P","LPE_18:0;0",8.01990905647699,5.43919916688686,"Active","yes","18:0;0_22:6;0"
"LPA_22:6;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","LPA_22:6;0","LPS_22:6;0",8.12269556471679,5.42720197469469,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","G3P","LPS_22:6;0",7.96132446105413,5.39091048691927,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> LPE_22:6;0","LPA_18:0;0","LPE_22:6;0",8.05351468992039,5.3862566812784,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_18:0;0","LPA_18:0;0","LPS_18:0;0",8.00079522793292,5.38247266242945,"Active","yes","18:0;0_22:6;0"
"PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PS_18:0;0_22:6;0","PA_18:0;0_22:6;0","PS_18:0;0_22:6;0",8.41514366309619,5.38235319311698,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_22:6;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","G3P","LPS_22:6;0",7.9061105232173,5.35858086740405,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_18:0;0","LPA_18:0;0","LPS_18:0;0",7.94176904554433,5.3477317347454,"Active","yes","18:0;0_22:6;0"
"PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0","PA_18:0;0_22:6;0","PE_18:0;0_22:6;0",8.34530294223566,5.34227792313549,"Active","yes","18:0;0_22:6;0"
"PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0","PA_18:0;0_22:6;0","PS_18:0;0_22:6;0",8.34530294223566,5.34227792313549,"Active","yes","18:0;0_22:6;0"
"PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0","PI_18:0;0_22:6;0","PE_18:0;0_22:6;0",8.34235963413576,5.3405890249499,"Active","yes","18:0;0_22:6;0"
"PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0","PI_18:0;0_22:6;0","PS_18:0;0_22:6;0",8.34235963413576,5.3405890249499,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PS_18:0;0_22:6;0","G3P","PS_18:0;0_22:6;0",7.92259005262309,5.33644359143056,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_22:6;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","G3P","LPS_22:6;0",7.86295516877325,5.33331195444691,"Active","yes","18:0;0_22:6;0"
"LPA_22:6;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PS_18:0;0_22:6;0","LPA_22:6;0","PS_18:0;0_22:6;0",8.32616315586016,5.33129533164825,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_18:0;0","LPA_18:0;0","LPS_18:0;0",7.89563403104878,5.32057813718184,"Active","yes","18:0;0_22:6;0"
"PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0","PA_18:0;0_22:6;0","PS_18:0;0_22:6;0",8.29071525692563,5.31095499004561,"Active","yes","18:0;0_22:6;0"
"PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0","PA_18:0;0_22:6;0","PC_18:0;0_22:6;0",8.28246467213928,5.30622072601248,"Active","yes","18:0;0_22:6;0"
"LPA_18:0;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_22:6;0","LPA_18:0;0","LPS_22:6;0",7.91541482962183,5.3045210958682,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_22:6;0 --> PI_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> LPS_18:0;0","G3P","LPS_18:0;0",7.7850940249728,5.30202226363826,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_22:6;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0 --> PE_18:0;0_22:6;0","G3P","PE_18:0;0_22:6;0",7.86356387023449,5.30170266374651,"Active","yes","18:0;0_22:6;0"
"G3P --> LPA_22:6;0 --> PA_18:0;0_22:6;0 --> DAG_18:0;0_22:6;0 --> PE_18:0;0_22:6;0 --> PC_18:0;0_22:6;0 --> PS_18:0;0_22:6;0","G3P","PS_18:0;0_22:6;0",7.86356387023449,5.30170266374651,"Active","yes","18:0;0_22:6;0"
