"path","from","to","score","cal_score","Type","Significant","rep_sub_path"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0","endo: 12:0;0","22:0;0",2.1587032150915,2.03780664292472,"Active","yes","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0","exo: 12:0;0","22:0;0",2.1587032150915,2.03780664292472,"Active","yes","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0"
"16:0;0 --> 18:0;0 --> 20:0;0","16:0;0","20:0;0",2.57600424841051,1.99105273637751,"Active","yes","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0","16:0;0","24:0;0",2.20529675059091,1.96831166096262,"Active","yes","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0","endo: 14:0;0","22:0;0",2.10380979529426,1.91201918083079,"Active","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0","exo: 14:0;0","22:0;0",2.10380979529426,1.91201918083079,"Active","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"w3-20:5;0 --> w3-22:5;0","w3-20:5;0","w3-22:5;0",2.6627532986842,1.87417358420597,"Active","no","w3-20:5;0 --> w3-22:5;0 --> w3-22:6;0 --> w3-24:6;0"
"w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0","w3-20:4;0","w3-22:5;0",2.25901635125474,1.81878717146566,"Active","no","w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0"
"16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0","16:0;0","22:0;0",1.93145894590887,1.6962764853204,"Active","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0","endo: 12:0;0","w9-18:1;0",1.54440805967585,1.60173190306226,"Active","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0","exo: 12:0;0","w9-18:1;0",1.54440805967585,1.60173190306226,"Active","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> w10-16:1;0","endo: 12:0;0","w10-16:1;0",1.71298189086299,1.5781936407652,"Active","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> w7-16:1;0","endo: 12:0;0","w7-16:1;0",1.71298189086299,1.5781936407652,"Active","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> w10-16:1;0","exo: 12:0;0","w10-16:1;0",1.71298189086299,1.5781936407652,"Active","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> w7-16:1;0","exo: 12:0;0","w7-16:1;0",1.71298189086299,1.5781936407652,"Active","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0"
"w3-20:4;0 --> w3-20:5;0","w3-20:4;0","w3-20:5;0",2.01580876976491,1.53236390341163,"Active","no","w3-20:4;0 --> w3-20:5;0 --> w3-22:5;0"
"endo: 14:0;0 --> 16:0;0 --> w10-16:1;0","endo: 14:0;0","w10-16:1;0",1.6411205146135,1.48299461815133,"Active","no","endo: 14:0;0 --> 16:0;0 --> w10-16:1;0"
"endo: 14:0;0 --> 16:0;0 --> w7-16:1;0","endo: 14:0;0","w7-16:1;0",1.6411205146135,1.48299461815133,"Active","no","endo: 14:0;0 --> 16:0;0 --> w7-16:1;0"
"exo: 14:0;0 --> 16:0;0 --> w10-16:1;0","exo: 14:0;0","w10-16:1;0",1.6411205146135,1.48299461815133,"Active","no","exo: 14:0;0 --> 16:0;0 --> w10-16:1;0"
"exo: 14:0;0 --> 16:0;0 --> w7-16:1;0","exo: 14:0;0","w7-16:1;0",1.6411205146135,1.48299461815133,"Active","no","exo: 14:0;0 --> 16:0;0 --> w7-16:1;0"
"endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0","endo: 14:0;0","w9-18:1;0",1.43497086868097,1.4279337779615,"Active","no","endo: 14:0;0 --> 16:0;0 --> 18:0;0"
"exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0","exo: 14:0;0","w9-18:1;0",1.43497086868097,1.4279337779615,"Active","no","exo: 14:0;0 --> 16:0;0 --> 18:0;0"
"16:0;0 --> 18:0;0 --> w9-18:1;0","16:0;0","w9-18:1;0",1.17121155240194,1.22762482782545,"Active","no","16:0;0 --> 18:0;0 --> w9-18:1;0"
"16:0;0 --> w10-16:1;0","16:0;0","w10-16:1;0",1.41503401162834,1.21494777400871,"Active","no","endo: 14:0;0 --> 16:0;0 --> w10-16:1;0"
"16:0;0 --> w7-16:1;0","16:0;0","w7-16:1;0",1.41503401162834,1.21494777400871,"Active","no","endo: 14:0;0 --> 16:0;0 --> w7-16:1;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0","endo: 12:0;0","w9-18:2;0",0.668210211068625,1.20533569482992,"Active","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0","exo: 12:0;0","w9-18:2;0",0.668210211068625,1.20533569482992,"Active","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0"
"endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0","endo: 14:0;0","w9-18:2;0",0.471056515080327,1.00636848594128,"Active","no","endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0"
"exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0","exo: 14:0;0","w9-18:2;0",0.471056515080327,1.00636848594128,"Active","no","endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0"
"endo: 12:0;0 --> endo: 14:0;0","endo: 12:0;0","endo: 14:0;0",1.0074882105296,0.999623130309604,"Active","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"exo: 12:0;0 --> exo: 14:0;0","exo: 12:0;0","exo: 14:0;0",1.0074882105296,0.999623130309604,"Active","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0"
"18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0","18:0;0","24:0;0",0.566086836867789,0.958317881484199,"Active","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> w7-16:1;0 --> w7-18:1;0","endo: 12:0;0","w7-18:1;0",0.147995953762076,0.827174222242761,"Active","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> w7-16:1;0 --> w7-18:1;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> w7-16:1;0 --> w7-18:1;0","exo: 12:0;0","w7-18:1;0",0.147995953762076,0.827174222242761,"Active","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> w7-16:1;0 --> w7-18:1;0"
"w6-20:4;0 --> w6-22:4;0 --> w6-22:5;0","w6-20:4;0","w6-22:5;0",0.315587381056419,0.762639941804287,"Active","no","w6-20:4;0 --> w6-22:4;0 --> w6-22:5;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0","endo: 12:0;0","w9-20:1;0",-0.148675822922945,0.749088071146384,"Suppressed","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0","exo: 12:0;0","w9-20:1;0",-0.148675822922945,0.749088071146384,"Suppressed","no","endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0"
"18:0;0 --> 20:0;0","18:0;0","20:0;0",0.468635349885255,0.714923104173456,"Active","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0","16:0;0","w9-18:2;0",0.105985283386807,0.709641423409958,"Active","no","w6-20:4;0 --> w6-22:4;0 --> w6-22:5;0"
"22:0;0 --> 24:0;0","22:0;0","24:0;0",0.331932332294058,0.642696796170627,"Active","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> 20:0;0 --> 22:0;0 --> 24:0;0"
"w6-22:4;0 --> w6-22:5;0","w6-22:4;0","w6-22:5;0",0.282548634519972,0.616605183647368,"Active","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0"
"18:0;0 --> 20:0;0 --> 22:0;0","18:0;0","22:0;0",0.0368915971710593,0.611184043707434,"Active","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-20:2;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0","endo: 12:0;0","w9-20:2;0",-0.516935309886329,0.606854474844178,"Suppressed","no","16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0","exo: 12:0;0","w9-20:2;0",-0.516935309886329,0.606854474844178,"Suppressed","no","16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0"
"endo: 14:0;0 --> 16:0;0 --> w7-16:1;0 --> w7-18:1;0","endo: 14:0;0","w7-18:1;0",-0.126265328032447,0.584114224041994,"Suppressed","no","16:0;0 --> w7-16:1;0 --> w7-18:1;0"
"exo: 14:0;0 --> 16:0;0 --> w7-16:1;0 --> w7-18:1;0","exo: 14:0;0","w7-18:1;0",-0.126265328032447,0.584114224041994,"Suppressed","no","16:0;0 --> w7-16:1;0 --> w7-18:1;0"
"20:0;0 --> 22:0;0 --> 24:0;0","20:0;0","24:0;0",-0.111104846445163,0.530756080390071,"Suppressed","no","20:0;0 --> 22:0;0 --> 24:0;0"
"endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0","endo: 14:0;0","w9-20:1;0",-0.423797300375902,0.510013654128426,"Suppressed","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0"
"exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0","exo: 14:0;0","w9-20:1;0",-0.423797300375902,0.510013654128426,"Suppressed","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-20:2;0"
"w6-20:4;0 --> w6-22:4;0 --> w6-24:4;0","w6-20:4;0","w6-24:4;0",-0.168236399207819,0.499708209795463,"Suppressed","no","w6-20:4;0 --> w6-22:4;0 --> w6-24:4;0"
"w6-18:3;0 --> w6-20:3;0 --> w6-20:4;0 --> w6-22:4;0 --> w6-22:5;0","w6-18:3;0","w6-22:5;0",-0.561585184205266,0.433585883779026,"Suppressed","no","w6-18:2;0 --> w6-18:3;0 --> w6-20:3;0 --> w6-20:4;0 --> w6-22:4;0"
"endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0","endo: 14:0;0","w9-20:2;0",-0.796550362657247,0.387236837438196,"Suppressed","no","16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0"
"exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0","exo: 14:0;0","w9-20:2;0",-0.796550362657247,0.387236837438196,"Suppressed","no","16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0","endo: 12:0;0","w9-24:1;0",-1.08096129349846,0.380820757882076,"Suppressed","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0","exo: 12:0;0","w9-24:1;0",-1.08096129349846,0.380820757882076,"Suppressed","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-20:2;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0","endo: 12:0;0","w9-22:1;0",-0.926663212032396,0.375453939174137,"Suppressed","no","endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0","exo: 12:0;0","w9-22:1;0",-0.926663212032396,0.375453939174137,"Suppressed","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-20:2;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0 --> w9-20:3;0","endo: 12:0;0","w9-20:3;0",-1.09540346952925,0.37241862504434,"Suppressed","no","16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0 --> w9-20:3;0","exo: 12:0;0","w9-20:3;0",-1.09540346952925,0.37241862504434,"Suppressed","no","16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0"
"w6-20:3;0 --> w6-20:4;0 --> w6-22:4;0 --> w6-22:5;0","w6-20:3;0","w6-22:5;0",-0.591986616836481,0.332400402009994,"Suppressed","no","w6-18:2;0 --> w6-18:3;0 --> w6-20:3;0 --> w6-20:4;0 --> w6-22:4;0"
"w6-22:4;0 --> w6-24:4;0","w6-22:4;0","w6-24:4;0",-0.310012059015944,0.30352891133214,"Suppressed","no","w6-22:4;0 --> w6-24:4;0"
"w6-20:4;0 --> w6-22:4;0","w6-20:4;0","w6-22:4;0",-0.364395894399315,0.274795502853032,"Suppressed","no","w6-18:2;0 --> w6-18:3;0 --> w6-20:3;0 --> w6-20:4;0 --> w6-22:4;0"
"16:0;0 --> w7-16:1;0 --> w7-18:1;0","16:0;0","w7-18:1;0",-0.631548724480212,0.247923330436339,"Suppressed","no","16:0;0 --> w7-16:1;0 --> w7-18:1;0"
"w6-18:3;0 --> w6-20:3;0 --> w6-20:4;0 --> w6-22:4;0 --> w6-24:4;0","w6-18:3;0","w6-24:4;0",-0.936353472897768,0.225710532867193,"Suppressed","no","w6-18:2;0 --> w6-18:3;0 --> w6-20:3;0 --> w6-20:4;0 --> w6-22:4;0"
"endo: 12:0;0 --> endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-20:2;0","endo: 12:0;0","w9-20:2;0",-1.27322481937921,0.179727601859346,"Suppressed","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-20:2;0"
"exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-20:2;0","exo: 12:0;0","w9-20:2;0",-1.27322481937921,0.179727601859346,"Suppressed","no","exo: 12:0;0 --> exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-20:2;0"
"16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0","16:0;0","w9-20:1;0",-0.894491697255783,0.168901949594434,"Suppressed","no","18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-20:2;0 --> w9-20:3;0"
"endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0","endo: 14:0;0","w9-22:1;0",-1.23910707777579,0.140059824714152,"Suppressed","no","18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0"
"exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0","exo: 14:0;0","w9-22:1;0",-1.23910707777579,0.140059824714152,"Suppressed","no","18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0"
"w6-18:2;0 --> w6-18:3;0 --> w6-20:3;0 --> w6-20:4;0 --> w6-22:4;0 --> w6-22:5;0","w6-18:2;0","w6-22:5;0",-1.25428979830998,0.131579963538259,"Suppressed","no","w6-18:2;0 --> w6-18:3;0 --> w6-20:3;0 --> w6-20:4;0 --> w6-22:4;0"
"endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0","endo: 14:0;0","w9-24:1;0",-1.3761232573815,0.12161402563321,"Suppressed","no","18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0"
"exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0","exo: 14:0;0","w9-24:1;0",-1.3761232573815,0.12161402563321,"Suppressed","no","18:0;0 --> w9-18:1;0 --> w9-20:1;0 --> w9-22:1;0 --> w9-24:1;0"
"endo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0 --> w9-20:3;0","endo: 14:0;0","w9-20:3;0",-1.39156259298913,0.112894408269388,"Suppressed","no","16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0"
"exo: 14:0;0 --> 16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0 --> w9-20:3;0","exo: 14:0;0","w9-20:3;0",-1.39156259298913,0.112894408269388,"Suppressed","no","16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0"
"w6-20:3;0 --> w6-20:4;0 --> w6-22:4;0 --> w6-24:4;0","w6-20:3;0","w6-24:4;0",-1.01099030150033,0.105936588893203,"Suppressed","no","w6-18:2;0 --> w6-18:3;0 --> w6-20:3;0 --> w6-20:4;0 --> w6-22:4;0"
"w6-18:3;0 --> w6-20:3;0 --> w6-20:4;0","w6-18:3;0","w6-20:4;0",-0.955703349332628,0.071763041447302,"Suppressed","no","w6-18:2;0 --> w6-18:3;0 --> w6-20:3;0 --> w6-20:4;0 --> w6-22:4;0"
"16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0","16:0;0","w9-20:2;0",-1.24883759940592,0.0523827743236773,"Suppressed","no","16:0;0 --> 18:0;0 --> w9-18:1;0 --> w9-18:2;0 --> w9-20:2;0"
