"edge_name","FC_ctrl","FC_exp","FC_exp_ctrl","statistics","p_value","mlog10p","adj_p_value","mlog10padj","perturbation_score","Mode","edge_type","node1_log2FC","node2_log2FC","FA_change"
"endo: 14:0;0 --> 16:0;0",7.10201759928831,8.50093173836405,1.19697418649257,0.61859674799702,0.548777369482724,0.260603806396463,0.748332776567351,0.125905232499007,0.067598552968619,"Increase","Non-change",0.275953399665135,0.360572077134477," (2:0)"
"20:0;0 --> 22:0;0",2.98384400109646,3.47914453678722,1.1659941121281,0.44667900071223,0.663773066389323,0.177980373734896,0.865790956159987,0.062586955032826,0.0394334212070972,"Increase","Non-change",-0.56902403272457,-0.523614392387865," (2:0)"
"w9-20:1;0 --> w9-22:1;0",0.0584406257085469,0.0624737637722888,1.06901257498261,0.201046894156762,0.844331135161197,0.0734871955907075,0.955156737751509,0.0199253564212452,0.00707526075828014,"Increase","Non-change",-1.47912030721364,-2.05778362088795," (2:0)"
"w7-16:1;0 --> w7-18:1;0",3.38229930676042,3.46158783021076,1.02344219605044,0.246648471492207,0.80972271153721,0.0916636792282592,0.955156737751509,0.0199253564212452,0.00306428208713894,"Increase","Non-change",-0.365347813698093,-0.311670170165127," (2:0)"
"exo: 12:0;0 --> exo: 14:0;0",208.82043021254,216.342897303781,1.03602361648036,0.0963796510568588,0.924952584627564,0.0338805297068073,0.955156737751509,0.0199253564212452,0.00172983448113291,"Increase","Non-change",0.877275212742821,0.275953399665135," (2:0)"
"endo: 12:0;0 --> endo: 14:0;0",208.82043021254,216.342897303781,1.03602361648036,0.0963796510568588,0.924952584627564,0.0338805297068073,0.955156737751509,0.0199253564212452,0.00172983448113291,"Increase","Non-change",0.877275212742821,0.275953399665135," (2:0)"
"w6-18:2;0 --> w6-18:3;0",0.0103907389313171,0.0109401527042227,1.05287533221046,0.0575274648853234,0.955156737751509,0.0199253564212452,0.955156737751509,0.0199253564212452,0.00148114382407718,"Increase","Non-change",-0.32790013483732,-0.0945238630909225," (0:1)"
"w9-18:1;0 --> w9-18:2;0",0.113918170003061,0.112199817247453,0.984915902743509,-0.109573348472708,0.914721173358157,0.0387112680384021,0.955156737751509,0.0199253564212452,-0.000848843261076573,"Decrease","Non-change",-0.311670170165127,-0.32790013483732," (0:1)"
"w6-18:3;0 --> w6-20:3;0",491.201958773896,443.265886135299,0.902410664732991,-0.188289512325862,0.854078340056803,0.0685022919644195,0.955156737751509,0.0199253564212452,-0.0101482019796071,"Decrease","Non-change",-0.0945238630909225,-0.498306491469371," (2:0)"
"16:0;0 --> 18:0;0",0.563691165362543,0.522704629459731,0.927289022036648,-0.645137380924253,0.532063203721131,0.274036774853588,0.748332776567351,0.125905232499007,-0.0298450764854831,"Decrease","Non-change",0.360572077134477,0.231787793718878," (2:0)"
"w6-20:4;0 --> w6-22:4;0",0.184755531192991,0.153384339105473,0.830201608119928,-0.772743045299432,0.455957958781461,0.341075199245526,0.719933619128623,0.142707545478693,-0.0915672200958583,"Decrease","Decrease",0.0424222435673563,-0.256018434735073," (2:0)"
"18:0;0 --> 20:0;0",0.00127646759238443,0.000815773605233403,0.639086812779589,-0.911127451451361,0.381761089219903,0.418208338902673,0.636268482033172,0.196359589286316,-0.270127531225288,"Decrease","Decrease",0.231787793718878,-0.56902403272457," (2:0)"
"18:0;0 --> w9-18:1;0",3.92814574863004,2.52627493032451,0.643121485806775,-2.62393699887086,0.0236618393905724,1.6259514978262,0.0645322892470157,1.19022292826476,-1.03546575881897,"Decrease","Decrease",0.231787793718878,-0.311670170165127," (0:1)"
"16:0;0 --> w7-16:1;0",0.642223215880086,0.389445641819215,0.606402310270782,-2.90345446260902,0.0143561324389574,1.84296254384374,0.0499876973453503,1.30113686831324,-1.32997916297499,"Decrease","Decrease",0.360572077134477,-0.365347813698093," (0:1)"
"16:0;0 --> w10-16:1;0",0.642223215880086,0.389445641819215,0.606402310270782,-2.90345446260902,0.0143561324389574,1.84296254384374,0.0499876973453503,1.30113686831324,-1.32997916297499,"Decrease","Decrease",0.360572077134477,-0.365347813698093," (0:1)"
"w9-20:1;0 --> w9-20:2;0",1.98673051213979,1.11647977921812,0.561968406080212,-3.00741497181921,0.0119208114811233,1.92369418001704,0.0499876973453503,1.30113686831324,-1.59943450119093,"Decrease","Non-change",-1.47912030721364,-2.4340987849366," (0:1)"
"w9-18:1;0 --> w9-20:1;0",0.0257402219890663,0.0111041630033096,0.431393443616233,-5.17800227489231,0.000304694076837472,3.51613598825125,0.00914082230512415,2.03901473353159,-4.26480518073551,"Decrease","Non-change",-0.311670170165127,-1.47912030721364," (2:0)"
"w9-18:2;0 --> w9-20:2;0",0.508598347145287,0.116901412884051,0.229850162786033,-3.43567785166134,0.00556697621966221,2.2543806338559,0.0369873499856258,1.43194678325198,-4.78206976695792,"Decrease","Non-change",-0.32790013483732,-2.4340987849366," (2:0)"
"w3-20:5;0 --> w3-22:5;0",42.0235393530834,5.58328415389798,0.132860873687649,-2.69098198904302,0.0209922823041741,1.67794034187376,0.0629768469125224,1.2008190871541,-4.88618205547227,"Decrease","Non-change",3.34774417471119,0.428815603237026," (2:0)"
"w3-22:6;0 --> w3-24:6;0",0.368166752673609,0.0210442850448326,0.0571596563025044,-3.82605470718031,0.00281352702421655,2.55074890904677,0.0282370432242893,1.54918078136685,-10.5316824576052,"Decrease","Non-change",5.73408860378534,4.95436487206344," (2:0)"
